x-coordinate,y-coordinate,date,time
323.44,602.08,2024-10-25,16:52:10.090407
335.94,620.83,2024-10-25,16:52:10.137038
326.56,670.83,2024-10-25,16:52:10.170596
339.06,691.67,2024-10-25,16:52:10.200937
354.69,681.25,2024-10-25,16:52:10.234228
368.75,685.42,2024-10-25,16:52:10.266082
381.25,693.75,2024-10-25,16:52:10.298106
389.06,704.17,2024-10-25,16:52:10.330839
400.00,714.58,2024-10-25,16:52:10.360926
400.00,714.58,2024-10-25,16:52:10.383752
410.94,716.67,2024-10-25,16:52:10.443811
414.06,714.58,2024-10-25,16:52:10.474957
417.19,704.17,2024-10-25,16:52:10.504904
421.88,697.92,2024-10-25,16:52:10.537180
428.12,697.92,2024-10-25,16:52:10.570145
437.50,700.00,2024-10-25,16:52:10.602913
448.44,702.08,2024-10-25,16:52:10.633123
448.44,702.08,2024-10-25,16:52:10.647169
465.62,704.17,2024-10-25,16:52:10.683889
473.44,691.67,2024-10-25,16:52:10.714575
489.06,683.33,2024-10-25,16:52:10.744939
510.94,683.33,2024-10-25,16:52:10.778341
546.88,739.58,2024-10-25,16:52:10.841931
557.81,739.58,2024-10-25,16:52:10.873606
571.88,743.75,2024-10-25,16:52:10.922195
571.88,743.75,2024-10-25,16:52:10.928829
592.19,729.17,2024-10-25,16:52:10.955995
612.50,733.33,2024-10-25,16:52:10.985243
625.00,737.50,2024-10-25,16:52:11.018025
643.75,775.00,2024-10-25,16:52:11.050284
667.19,802.08,2024-10-25,16:52:11.081902
715.62,875.00,2024-10-25,16:52:11.113158
732.81,920.83,2024-10-25,16:52:11.145994
682.81,787.50,2024-10-25,16:52:11.193915
709.38,764.58,2024-10-25,16:52:11.226317
715.62,781.25,2024-10-25,16:52:11.258460
735.94,797.92,2024-10-25,16:52:11.288750
750.00,816.67,2024-10-25,16:52:11.320059
760.94,825.00,2024-10-25,16:52:11.355123
770.31,833.33,2024-10-25,16:52:11.386807
778.12,843.75,2024-10-25,16:52:11.418379
818.75,956.25,2024-10-25,16:52:11.465706
775.00,879.17,2024-10-25,16:52:11.496804
823.44,900.00,2024-10-25,16:52:11.530108
803.12,881.25,2024-10-25,16:52:11.561484
796.88,881.25,2024-10-25,16:52:11.593370
795.31,881.25,2024-10-25,16:52:11.627011
795.31,877.08,2024-10-25,16:52:11.657040
793.75,879.17,2024-10-25,16:52:11.686923
796.88,881.25,2024-10-25,16:52:11.738836
798.44,883.33,2024-10-25,16:52:11.768821
801.56,881.25,2024-10-25,16:52:11.801353
804.69,883.33,2024-10-25,16:52:11.833671
803.12,885.42,2024-10-25,16:52:11.865811
806.25,885.42,2024-10-25,16:52:11.897271
807.81,891.67,2024-10-25,16:52:11.930812
807.81,891.67,2024-10-25,16:52:11.943117
810.94,893.75,2024-10-25,16:52:11.980170
818.75,904.17,2024-10-25,16:52:12.042018
835.94,902.08,2024-10-25,16:52:12.074902
826.56,937.50,2024-10-25,16:52:12.107142
800.00,943.75,2024-10-25,16:52:12.137313
804.69,945.83,2024-10-25,16:52:12.169974
809.38,947.92,2024-10-25,16:52:12.203301
809.38,947.92,2024-10-25,16:52:12.218128
812.50,950.00,2024-10-25,16:52:12.249171
3.12,295.83,2024-10-25,16:52:12.281773
3.12,295.83,2024-10-25,16:52:12.312954
3.12,295.83,2024-10-25,16:52:12.344906
3.12,293.75,2024-10-25,16:52:12.376170
6.25,289.58,2024-10-25,16:52:12.442068
6.25,291.67,2024-10-25,16:52:12.473940
6.25,291.67,2024-10-25,16:52:12.481205
870.31,962.50,2024-10-25,16:52:12.521864
879.69,960.42,2024-10-25,16:52:12.553069
881.25,962.50,2024-10-25,16:52:12.585143
884.38,960.42,2024-10-25,16:52:12.618291
893.75,954.17,2024-10-25,16:52:12.649972
901.56,950.00,2024-10-25,16:52:12.681003
909.38,947.92,2024-10-25,16:52:12.714746
920.31,945.83,2024-10-25,16:52:12.760808
929.69,943.75,2024-10-25,16:52:12.793865
939.06,943.75,2024-10-25,16:52:12.826865
946.88,943.75,2024-10-25,16:52:12.858433
9.38,302.08,2024-10-25,16:52:12.888980
9.38,300.00,2024-10-25,16:52:12.921883
9.38,304.17,2024-10-25,16:52:12.954301
9.38,304.17,2024-10-25,16:52:12.986140
9.38,302.08,2024-10-25,16:52:13.035195
9.38,302.08,2024-10-25,16:52:13.066133
9.38,302.08,2024-10-25,16:52:13.098496
9.38,302.08,2024-10-25,16:52:13.130747
9.38,304.17,2024-10-25,16:52:13.161914
9.38,302.08,2024-10-25,16:52:13.192975
9.38,302.08,2024-10-25,16:52:13.225076
9.38,302.08,2024-10-25,16:52:13.258615
9.38,304.17,2024-10-25,16:52:13.306022
9.38,302.08,2024-10-25,16:52:13.338040
954.69,920.83,2024-10-25,16:52:13.369762
946.88,897.92,2024-10-25,16:52:13.400862
739.06,781.25,2024-10-25,16:52:13.434256
823.44,795.83,2024-10-25,16:52:13.465837
817.19,770.83,2024-10-25,16:52:13.496760
809.38,739.58,2024-10-25,16:52:13.530611
809.38,739.58,2024-10-25,16:52:13.537035
793.75,666.67,2024-10-25,16:52:13.610522
785.94,631.25,2024-10-25,16:52:13.641900
776.56,600.00,2024-10-25,16:52:13.673527
768.75,572.92,2024-10-25,16:52:13.708962
762.50,550.00,2024-10-25,16:52:13.738254
757.81,533.33,2024-10-25,16:52:13.769072
757.81,533.33,2024-10-25,16:52:13.791127
754.69,516.67,2024-10-25,16:52:13.818887
751.56,504.17,2024-10-25,16:52:13.851071
748.44,489.58,2024-10-25,16:52:13.881805
746.88,475.00,2024-10-25,16:52:13.913860
742.19,466.67,2024-10-25,16:52:13.946053
740.62,456.25,2024-10-25,16:52:13.977020
735.94,443.75,2024-10-25,16:52:14.043035
735.94,443.75,2024-10-25,16:52:14.058073
734.38,437.50,2024-10-25,16:52:14.090764
734.38,431.25,2024-10-25,16:52:14.121779
731.25,427.08,2024-10-25,16:52:14.154272
729.69,422.92,2024-10-25,16:52:14.186144
728.12,418.75,2024-10-25,16:52:14.216988
728.12,416.67,2024-10-25,16:52:14.251188
729.69,414.58,2024-10-25,16:52:14.283851
731.25,416.67,2024-10-25,16:52:14.313780
734.38,420.83,2024-10-25,16:52:14.361076
737.50,422.92,2024-10-25,16:52:14.393934
737.50,422.92,2024-10-25,16:52:14.423973
740.62,418.75,2024-10-25,16:52:14.458074
739.06,416.67,2024-10-25,16:52:14.490294
740.62,414.58,2024-10-25,16:52:14.522037
739.06,414.58,2024-10-25,16:52:14.553987
739.06,416.67,2024-10-25,16:52:14.602311
739.06,420.83,2024-10-25,16:52:14.632767
742.19,427.08,2024-10-25,16:52:14.666038
743.75,435.42,2024-10-25,16:52:14.698751
743.75,441.67,2024-10-25,16:52:14.731015
745.31,450.00,2024-10-25,16:52:14.761993
745.31,456.25,2024-10-25,16:52:14.792944
743.75,464.58,2024-10-25,16:52:14.826152
748.44,470.83,2024-10-25,16:52:14.872896
745.31,475.00,2024-10-25,16:52:14.905940
742.19,479.17,2024-10-25,16:52:14.936606
737.50,483.33,2024-10-25,16:52:14.969885
734.38,485.42,2024-10-25,16:52:15.001218
731.25,487.50,2024-10-25,16:52:15.034005
731.25,487.50,2024-10-25,16:52:15.065513
731.25,489.58,2024-10-25,16:52:15.097440
731.25,489.58,2024-10-25,16:52:15.103966
725.00,543.75,2024-10-25,16:52:15.144980
714.06,633.33,2024-10-25,16:52:15.175594
675.00,668.75,2024-10-25,16:52:15.242352
657.81,668.75,2024-10-25,16:52:15.272643
626.56,658.33,2024-10-25,16:52:15.305612
596.88,637.50,2024-10-25,16:52:15.336950
562.50,618.75,2024-10-25,16:52:15.369955
562.50,618.75,2024-10-25,16:52:15.389922
543.75,620.83,2024-10-25,16:52:15.418300
535.94,656.25,2024-10-25,16:52:15.448825
543.75,677.08,2024-10-25,16:52:15.480957
560.94,687.50,2024-10-25,16:52:15.513199
582.81,708.33,2024-10-25,16:52:15.545919
606.25,729.17,2024-10-25,16:52:15.576832
643.75,787.50,2024-10-25,16:52:15.658421
643.75,787.50,2024-10-25,16:52:15.671071
660.94,808.33,2024-10-25,16:52:15.690526
696.88,800.00,2024-10-25,16:52:15.722023
714.06,787.50,2024-10-25,16:52:15.754026
709.38,772.92,2024-10-25,16:52:15.785814
717.19,756.25,2024-10-25,16:52:15.817221
718.75,743.75,2024-10-25,16:52:15.848830
714.06,747.92,2024-10-25,16:52:15.881924
717.19,752.08,2024-10-25,16:52:15.929773
728.12,745.83,2024-10-25,16:52:15.961007
712.50,758.33,2024-10-25,16:52:15.992834
704.69,783.33,2024-10-25,16:52:16.025202
703.12,793.75,2024-10-25,16:52:16.057421
693.75,808.33,2024-10-25,16:52:16.090013
684.38,835.42,2024-10-25,16:52:16.122567
675.00,868.75,2024-10-25,16:52:16.153111
667.19,887.50,2024-10-25,16:52:16.202585
659.38,897.92,2024-10-25,16:52:16.234016
656.25,897.92,2024-10-25,16:52:16.266115
654.69,893.75,2024-10-25,16:52:16.298884
656.25,893.75,2024-10-25,16:52:16.329326
651.56,900.00,2024-10-25,16:52:16.360917
642.19,912.50,2024-10-25,16:52:16.393762
640.62,916.67,2024-10-25,16:52:16.441851
635.94,912.50,2024-10-25,16:52:16.473821
626.56,908.33,2024-10-25,16:52:16.505870
610.94,906.25,2024-10-25,16:52:16.537361
598.44,910.42,2024-10-25,16:52:16.568940
579.69,914.58,2024-10-25,16:52:16.601716
567.19,912.50,2024-10-25,16:52:16.633369
564.06,902.08,2024-10-25,16:52:16.666763
564.06,902.08,2024-10-25,16:52:16.682160
557.81,893.75,2024-10-25,16:52:16.713893
551.56,891.67,2024-10-25,16:52:16.745878
546.88,889.58,2024-10-25,16:52:16.778122
532.81,900.00,2024-10-25,16:52:16.840845
523.44,906.25,2024-10-25,16:52:16.872774
518.75,910.42,2024-10-25,16:52:16.905869
515.62,910.42,2024-10-25,16:52:16.936900
515.62,910.42,2024-10-25,16:52:16.943955
514.06,906.25,2024-10-25,16:52:16.985772
510.94,902.08,2024-10-25,16:52:17.018976
504.69,912.50,2024-10-25,16:52:17.048847
500.00,920.83,2024-10-25,16:52:17.081844
493.75,925.00,2024-10-25,16:52:17.112953
484.38,929.17,2024-10-25,16:52:17.145344
471.88,939.58,2024-10-25,16:52:17.176548
456.25,954.17,2024-10-25,16:52:17.208808
445.31,970.83,2024-10-25,16:52:17.258671
431.25,987.50,2024-10-25,16:52:17.290056
550.00,108.33,2024-10-25,16:52:17.385158
510.94,125.00,2024-10-25,16:52:17.420098
481.25,79.17,2024-10-25,16:52:17.450203
481.25,66.67,2024-10-25,16:52:17.498759
498.44,56.25,2024-10-25,16:52:17.529847
487.50,35.42,2024-10-25,16:52:17.561193
465.62,27.08,2024-10-25,16:52:17.591952
432.81,970.83,2024-10-25,16:52:17.625826
445.31,960.42,2024-10-25,16:52:17.657328
459.38,952.08,2024-10-25,16:52:17.689963
475.00,939.58,2024-10-25,16:52:17.721992
492.19,920.83,2024-10-25,16:52:17.768825
504.69,889.58,2024-10-25,16:52:17.801936
520.31,856.25,2024-10-25,16:52:17.833433
535.94,812.50,2024-10-25,16:52:17.868024
557.81,745.83,2024-10-25,16:52:17.898674
575.00,668.75,2024-10-25,16:52:17.930027
587.50,589.58,2024-10-25,16:52:17.962130
596.88,520.83,2024-10-25,16:52:17.996306
603.12,458.33,2024-10-25,16:52:18.040814
609.38,395.83,2024-10-25,16:52:18.074903
614.06,341.67,2024-10-25,16:52:18.105880
614.06,291.67,2024-10-25,16:52:18.136916
615.62,247.92,2024-10-25,16:52:18.170090
615.62,210.42,2024-10-25,16:52:18.201234
615.62,195.83,2024-10-25,16:52:18.233334
615.62,191.67,2024-10-25,16:52:18.281100
615.62,191.67,2024-10-25,16:52:18.295162
618.75,179.17,2024-10-25,16:52:18.314620
618.75,168.75,2024-10-25,16:52:18.346070
612.50,172.92,2024-10-25,16:52:18.378761
609.38,154.17,2024-10-25,16:52:18.443645
609.38,147.92,2024-10-25,16:52:18.473205
606.25,145.83,2024-10-25,16:52:18.505395
606.25,145.83,2024-10-25,16:52:18.525154
604.69,145.83,2024-10-25,16:52:18.553295
607.81,139.58,2024-10-25,16:52:18.585473
614.06,129.17,2024-10-25,16:52:18.618075
618.75,120.83,2024-10-25,16:52:18.648961
623.44,114.58,2024-10-25,16:52:18.681984
628.12,114.58,2024-10-25,16:52:18.713865
626.56,120.83,2024-10-25,16:52:18.748415
620.31,127.08,2024-10-25,16:52:18.775179
610.94,137.50,2024-10-25,16:52:18.825523
600.00,150.00,2024-10-25,16:52:18.856893
590.62,154.17,2024-10-25,16:52:18.890385
579.69,164.58,2024-10-25,16:52:18.920857
567.19,183.33,2024-10-25,16:52:18.953883
557.81,193.75,2024-10-25,16:52:18.986089
550.00,200.00,2024-10-25,16:52:19.018606
542.19,206.25,2024-10-25,16:52:19.048075
539.06,208.33,2024-10-25,16:52:19.096522
537.50,212.50,2024-10-25,16:52:19.130068
534.38,214.58,2024-10-25,16:52:19.160748
534.38,214.58,2024-10-25,16:52:19.192874
531.25,218.75,2024-10-25,16:52:19.229614
529.69,216.67,2024-10-25,16:52:19.256891
529.69,214.58,2024-10-25,16:52:19.290074
529.69,214.58,2024-10-25,16:52:19.340009
529.69,218.75,2024-10-25,16:52:19.370513
531.25,220.83,2024-10-25,16:52:19.402611
532.81,227.08,2024-10-25,16:52:19.434378
531.25,225.00,2024-10-25,16:52:19.468909
525.00,227.08,2024-10-25,16:52:19.498341
517.19,231.25,2024-10-25,16:52:19.530118
509.38,233.33,2024-10-25,16:52:19.560976
509.38,233.33,2024-10-25,16:52:19.568487
496.88,239.58,2024-10-25,16:52:19.642085
492.19,245.83,2024-10-25,16:52:19.673332
489.06,258.33,2024-10-25,16:52:19.705953
484.38,262.50,2024-10-25,16:52:19.738191
476.56,266.67,2024-10-25,16:52:19.770023
468.75,270.83,2024-10-25,16:52:19.801222
460.94,270.83,2024-10-25,16:52:19.834550
460.94,270.83,2024-10-25,16:52:19.848765
454.69,268.75,2024-10-25,16:52:19.882104
448.44,270.83,2024-10-25,16:52:19.914433
443.75,272.92,2024-10-25,16:52:19.945904
440.62,275.00,2024-10-25,16:52:19.979864
437.50,279.17,2024-10-25,16:52:20.041376
435.94,283.33,2024-10-25,16:52:20.073207
437.50,283.33,2024-10-25,16:52:20.106247
437.50,283.33,2024-10-25,16:52:20.125247
437.50,283.33,2024-10-25,16:52:20.154302
435.94,285.42,2024-10-25,16:52:20.187184
435.94,291.67,2024-10-25,16:52:20.218164
434.38,295.83,2024-10-25,16:52:20.251001
432.81,300.00,2024-10-25,16:52:20.283242
429.69,302.08,2024-10-25,16:52:20.315838
426.56,302.08,2024-10-25,16:52:20.345900
423.44,302.08,2024-10-25,16:52:20.393869
421.88,304.17,2024-10-25,16:52:20.427996
418.75,306.25,2024-10-25,16:52:20.457111
417.19,306.25,2024-10-25,16:52:20.490026
417.19,306.25,2024-10-25,16:52:20.521743
412.50,310.42,2024-10-25,16:52:20.554120
410.94,316.67,2024-10-25,16:52:20.585950
410.94,316.67,2024-10-25,16:52:20.618163
407.81,320.83,2024-10-25,16:52:20.665394
406.25,320.83,2024-10-25,16:52:20.697042
406.25,316.67,2024-10-25,16:52:20.729770
404.69,314.58,2024-10-25,16:52:20.763102
404.69,312.50,2024-10-25,16:52:20.792835
406.25,314.58,2024-10-25,16:52:20.825887
406.25,314.58,2024-10-25,16:52:20.857186
407.81,320.83,2024-10-25,16:52:20.890603
407.81,329.17,2024-10-25,16:52:20.938233
406.25,335.42,2024-10-25,16:52:20.969678
403.12,341.67,2024-10-25,16:52:21.003514
400.00,347.92,2024-10-25,16:52:21.034840
395.31,354.17,2024-10-25,16:52:21.065882
392.19,358.33,2024-10-25,16:52:21.097972
387.50,362.50,2024-10-25,16:52:21.129219
382.81,368.75,2024-10-25,16:52:21.176181
382.81,368.75,2024-10-25,16:52:21.182072
373.44,381.25,2024-10-25,16:52:21.243755
373.44,389.58,2024-10-25,16:52:21.275009
373.44,395.83,2024-10-25,16:52:21.304949
373.44,400.00,2024-10-25,16:52:21.338215
373.44,406.25,2024-10-25,16:52:21.368946
375.00,412.50,2024-10-25,16:52:21.402826
375.00,412.50,2024-10-25,16:52:21.416722
373.44,422.92,2024-10-25,16:52:21.450793
373.44,431.25,2024-10-25,16:52:21.482595
371.88,435.42,2024-10-25,16:52:21.515334
371.88,439.58,2024-10-25,16:52:21.546862
368.75,445.83,2024-10-25,16:52:21.578207
360.94,460.42,2024-10-25,16:52:21.642123
356.25,466.67,2024-10-25,16:52:21.673092
356.25,466.67,2024-10-25,16:52:21.694359
351.56,472.92,2024-10-25,16:52:21.721031
348.44,477.08,2024-10-25,16:52:21.753845
343.75,481.25,2024-10-25,16:52:21.784523
340.62,483.33,2024-10-25,16:52:21.816594
337.50,483.33,2024-10-25,16:52:21.849087
335.94,483.33,2024-10-25,16:52:21.881147
335.94,485.42,2024-10-25,16:52:21.913097
335.94,485.42,2024-10-25,16:52:21.962500
335.94,485.42,2024-10-25,16:52:21.992763
335.94,485.42,2024-10-25,16:52:22.025932
337.50,485.42,2024-10-25,16:52:22.056989
339.06,485.42,2024-10-25,16:52:22.092001
339.06,487.50,2024-10-25,16:52:22.120915
340.62,487.50,2024-10-25,16:52:22.154923
342.19,487.50,2024-10-25,16:52:22.186994
343.75,485.42,2024-10-25,16:52:22.232883
343.75,483.33,2024-10-25,16:52:22.266172
345.31,477.08,2024-10-25,16:52:22.296957
345.31,468.75,2024-10-25,16:52:22.330154
348.44,462.50,2024-10-25,16:52:22.362346
351.56,454.17,2024-10-25,16:52:22.393087
357.81,443.75,2024-10-25,16:52:22.426502
362.50,431.25,2024-10-25,16:52:22.458474
367.19,418.75,2024-10-25,16:52:22.505762
371.88,404.17,2024-10-25,16:52:22.539799
379.69,387.50,2024-10-25,16:52:22.569103
387.50,368.75,2024-10-25,16:52:22.601300
395.31,352.08,2024-10-25,16:52:22.633200
404.69,333.33,2024-10-25,16:52:22.667081
414.06,316.67,2024-10-25,16:52:22.698095
423.44,304.17,2024-10-25,16:52:22.730250
423.44,304.17,2024-10-25,16:52:22.753093
429.69,291.67,2024-10-25,16:52:22.778735
435.94,283.33,2024-10-25,16:52:22.840208
435.94,287.50,2024-10-25,16:52:22.873344
437.50,295.83,2024-10-25,16:52:22.906555
437.50,306.25,2024-10-25,16:52:22.938968
437.50,320.83,2024-10-25,16:52:22.969935
435.94,341.67,2024-10-25,16:52:23.018498
435.94,341.67,2024-10-25,16:52:23.031981
434.38,368.75,2024-10-25,16:52:23.048840
431.25,404.17,2024-10-25,16:52:23.084006
432.81,443.75,2024-10-25,16:52:23.115038
429.69,479.17,2024-10-25,16:52:23.146923
420.31,518.75,2024-10-25,16:52:23.180022
410.94,550.00,2024-10-25,16:52:23.242612
410.94,550.00,2024-10-25,16:52:23.261100
404.69,535.42,2024-10-25,16:52:23.289893
407.81,510.42,2024-10-25,16:52:23.322173
417.19,477.08,2024-10-25,16:52:23.354141
432.81,427.08,2024-10-25,16:52:23.386034
460.94,370.83,2024-10-25,16:52:23.416739
487.50,347.92,2024-10-25,16:52:23.448859
514.06,345.83,2024-10-25,16:52:23.480898
542.19,347.92,2024-10-25,16:52:23.513035
565.62,364.58,2024-10-25,16:52:23.560933
581.25,366.67,2024-10-25,16:52:23.594293
598.44,362.50,2024-10-25,16:52:23.626403
604.69,412.50,2024-10-25,16:52:23.658322
609.38,489.58,2024-10-25,16:52:23.690855
642.19,485.42,2024-10-25,16:52:23.721780
657.81,497.92,2024-10-25,16:52:23.754149
667.19,537.50,2024-10-25,16:52:23.785067
678.12,587.50,2024-10-25,16:52:23.833085
696.88,597.92,2024-10-25,16:52:23.864661
717.19,581.25,2024-10-25,16:52:23.896913
731.25,612.50,2024-10-25,16:52:23.928917
735.94,647.92,2024-10-25,16:52:23.960864
751.56,660.42,2024-10-25,16:52:23.993869
800.00,591.67,2024-10-25,16:52:24.024950
840.62,541.67,2024-10-25,16:52:24.072851
865.62,543.75,2024-10-25,16:52:24.106006
889.06,560.42,2024-10-25,16:52:24.138486
68.75,804.17,2024-10-25,16:52:24.170657
104.69,510.42,2024-10-25,16:52:24.201943
114.06,485.42,2024-10-25,16:52:24.234054
117.19,485.42,2024-10-25,16:52:24.266290
115.62,481.25,2024-10-25,16:52:24.298332
115.62,481.25,2024-10-25,16:52:24.305816
115.62,481.25,2024-10-25,16:52:24.345563
114.06,481.25,2024-10-25,16:52:24.376829
106.25,481.25,2024-10-25,16:52:24.441960
103.12,479.17,2024-10-25,16:52:24.472969
103.12,479.17,2024-10-25,16:52:24.506126
103.12,479.17,2024-10-25,16:52:24.538082
101.56,479.17,2024-10-25,16:52:24.570212
101.56,479.17,2024-10-25,16:52:24.586975
