x-coordinate,y-coordinate,date,time
889.06,568.75,2024-10-30,19:04:56.484170
881.25,572.92,2024-10-30,19:04:56.516171
879.69,579.17,2024-10-30,19:04:56.549628
884.38,575.00,2024-10-30,19:04:56.595632
892.19,579.17,2024-10-30,19:04:56.628630
898.44,581.25,2024-10-30,19:04:56.660415
896.88,587.50,2024-10-30,19:04:56.693332
896.88,585.42,2024-10-30,19:04:56.725523
909.38,572.92,2024-10-30,19:04:56.757254
920.31,558.33,2024-10-30,19:04:56.839743
31.25,381.25,2024-10-30,19:04:57.028940
62.50,366.67,2024-10-30,19:04:57.060701
87.50,352.08,2024-10-30,19:04:57.108700
107.81,345.83,2024-10-30,19:04:57.140793
135.94,337.50,2024-10-30,19:04:57.173283
170.31,337.50,2024-10-30,19:04:57.204285
220.31,345.83,2024-10-30,19:04:57.236393
287.50,345.83,2024-10-30,19:04:57.269064
348.44,345.83,2024-10-30,19:04:57.301987
421.88,343.75,2024-10-30,19:04:57.332768
421.88,343.75,2024-10-30,19:04:57.353444
578.12,329.17,2024-10-30,19:04:57.413443
653.12,314.58,2024-10-30,19:04:57.444539
712.50,316.67,2024-10-30,19:04:57.477332
109.38,435.42,2024-10-30,19:04:57.510225
157.81,414.58,2024-10-30,19:04:57.541309
215.62,387.50,2024-10-30,19:04:57.573000
281.25,375.00,2024-10-30,19:04:57.604008
281.25,375.00,2024-10-30,19:04:57.618081
348.44,370.83,2024-10-30,19:04:57.654690
395.31,370.83,2024-10-30,19:04:57.685980
432.81,364.58,2024-10-30,19:04:57.716979
465.62,358.33,2024-10-30,19:04:57.748278
523.44,347.92,2024-10-30,19:04:57.811960
542.19,337.50,2024-10-30,19:04:57.845408
554.69,341.67,2024-10-30,19:04:57.892275
554.69,341.67,2024-10-30,19:04:57.900275
567.19,331.25,2024-10-30,19:04:57.925271
570.31,333.33,2024-10-30,19:04:57.957951
559.38,325.00,2024-10-30,19:04:57.989956
535.94,329.17,2024-10-30,19:04:58.020028
531.25,322.92,2024-10-30,19:04:58.053362
543.75,318.75,2024-10-30,19:04:58.084908
559.38,297.92,2024-10-30,19:04:58.116904
578.12,287.50,2024-10-30,19:04:58.165704
592.19,281.25,2024-10-30,19:04:58.197624
596.88,279.17,2024-10-30,19:04:58.228700
609.38,268.75,2024-10-30,19:04:58.261396
606.25,277.08,2024-10-30,19:04:58.293206
554.69,293.75,2024-10-30,19:04:58.325273
478.12,314.58,2024-10-30,19:04:58.359002
432.81,335.42,2024-10-30,19:04:58.390000
442.19,352.08,2024-10-30,19:04:58.439085
489.06,356.25,2024-10-30,19:04:58.469678
512.50,354.17,2024-10-30,19:04:58.501307
515.62,352.08,2024-10-30,19:04:58.532308
490.62,345.83,2024-10-30,19:04:58.564839
456.25,339.58,2024-10-30,19:04:58.596925
435.94,333.33,2024-10-30,19:04:58.628585
423.44,329.17,2024-10-30,19:04:58.661093
450.00,314.58,2024-10-30,19:04:58.709101
475.00,314.58,2024-10-30,19:04:58.740108
479.69,314.58,2024-10-30,19:04:58.774170
484.38,312.50,2024-10-30,19:04:58.805170
450.00,297.92,2024-10-30,19:04:58.836169
385.94,270.83,2024-10-30,19:04:58.869705
346.88,256.25,2024-10-30,19:04:58.901705
346.88,256.25,2024-10-30,19:04:58.918706
368.75,270.83,2024-10-30,19:04:58.949708
404.69,287.50,2024-10-30,19:04:59.013152
420.31,304.17,2024-10-30,19:04:59.045163
426.56,318.75,2024-10-30,19:04:59.077427
418.75,316.67,2024-10-30,19:04:59.108419
406.25,314.58,2024-10-30,19:04:59.140422
407.81,316.67,2024-10-30,19:04:59.174641
407.81,316.67,2024-10-30,19:04:59.188635
376.56,308.33,2024-10-30,19:04:59.221635
332.81,285.42,2024-10-30,19:04:59.254140
290.62,268.75,2024-10-30,19:04:59.285200
250.00,254.17,2024-10-30,19:04:59.316128
71.88,860.42,2024-10-30,19:04:59.380649
48.44,845.83,2024-10-30,19:04:59.413657
6.25,929.17,2024-10-30,19:04:59.444661
6.25,929.17,2024-10-30,19:04:59.453875
573.44,945.83,2024-10-30,19:05:00.132517
737.50,852.08,2024-10-30,19:05:00.165024
696.88,764.58,2024-10-30,19:05:00.196026
635.94,660.42,2024-10-30,19:05:00.228031
579.69,570.83,2024-10-30,19:05:00.277533
525.00,516.67,2024-10-30,19:05:00.311537
518.75,508.33,2024-10-30,19:05:00.340207
517.19,506.25,2024-10-30,19:05:00.373696
515.62,520.83,2024-10-30,19:05:00.405697
525.00,543.75,2024-10-30,19:05:00.437695
548.44,568.75,2024-10-30,19:05:00.468224
528.12,558.33,2024-10-30,19:05:00.501302
528.12,558.33,2024-10-30,19:05:00.521226
525.00,550.00,2024-10-30,19:05:00.549231
559.38,541.67,2024-10-30,19:05:00.612770
581.25,516.67,2024-10-30,19:05:00.644686
610.94,520.83,2024-10-30,19:05:00.677416
412.50,477.08,2024-10-30,19:05:00.710417
417.19,450.00,2024-10-30,19:05:00.741261
417.19,450.00,2024-10-30,19:05:00.754764
431.25,454.17,2024-10-30,19:05:00.791771
446.88,456.25,2024-10-30,19:05:00.823770
454.69,481.25,2024-10-30,19:05:00.852853
934.38,433.33,2024-10-30,19:05:00.884649
890.62,533.33,2024-10-30,19:05:00.918738
676.56,547.92,2024-10-30,19:05:00.981233
681.25,537.50,2024-10-30,19:05:01.013670
681.25,537.50,2024-10-30,19:05:01.020667
695.31,518.75,2024-10-30,19:05:01.061175
700.00,510.42,2024-10-30,19:05:01.093491
732.81,508.33,2024-10-30,19:05:01.124517
792.19,525.00,2024-10-30,19:05:01.159029
873.44,518.75,2024-10-30,19:05:01.192031
920.31,506.25,2024-10-30,19:05:01.225572
932.81,527.08,2024-10-30,19:05:01.253618
937.50,531.25,2024-10-30,19:05:01.288136
939.06,531.25,2024-10-30,19:05:01.333216
942.19,525.00,2024-10-30,19:05:01.365407
946.88,520.83,2024-10-30,19:05:01.397411
943.75,514.58,2024-10-30,19:05:01.430327
937.50,512.50,2024-10-30,19:05:01.460842
926.56,512.50,2024-10-30,19:05:01.493667
917.19,500.00,2024-10-30,19:05:01.524681
914.06,489.58,2024-10-30,19:05:01.572216
907.81,495.83,2024-10-30,19:05:01.605218
907.81,500.00,2024-10-30,19:05:01.637216
907.81,489.58,2024-10-30,19:05:01.668756
904.69,477.08,2024-10-30,19:05:01.700747
906.25,458.33,2024-10-30,19:05:01.732268
909.38,447.92,2024-10-30,19:05:01.764310
903.12,479.17,2024-10-30,19:05:01.796310
900.00,468.75,2024-10-30,19:05:01.845359
903.12,462.50,2024-10-30,19:05:01.876664
906.25,462.50,2024-10-30,19:05:01.908817
906.25,460.42,2024-10-30,19:05:01.942835
915.62,454.17,2024-10-30,19:05:01.973345
926.56,447.92,2024-10-30,19:05:02.007351
934.38,452.08,2024-10-30,19:05:02.037351
940.62,458.33,2024-10-30,19:05:02.070281
940.62,458.33,2024-10-30,19:05:02.086281
946.88,462.50,2024-10-30,19:05:02.116741
954.69,445.83,2024-10-30,19:05:02.148744
967.19,391.67,2024-10-30,19:05:02.212249
964.06,256.25,2024-10-30,19:05:02.244262
964.06,233.33,2024-10-30,19:05:02.275762
964.06,247.92,2024-10-30,19:05:02.309781
962.50,277.08,2024-10-30,19:05:02.340426
962.50,277.08,2024-10-30,19:05:02.352459
967.19,302.08,2024-10-30,19:05:02.390977
978.12,345.83,2024-10-30,19:05:02.420971
973.44,43.75,2024-10-30,19:05:02.452980
987.50,358.33,2024-10-30,19:05:02.485485
979.69,41.67,2024-10-30,19:05:02.517112
981.25,52.08,2024-10-30,19:05:02.549122
976.56,64.58,2024-10-30,19:05:02.580629
970.31,72.92,2024-10-30,19:05:02.629621
964.06,75.00,2024-10-30,19:05:02.660273
962.50,79.17,2024-10-30,19:05:02.692607
965.62,97.92,2024-10-30,19:05:02.724578
964.06,108.33,2024-10-30,19:05:02.758207
960.94,118.75,2024-10-30,19:05:02.790126
957.81,131.25,2024-10-30,19:05:02.821120
957.81,135.42,2024-10-30,19:05:02.853497
953.12,141.67,2024-10-30,19:05:02.902022
950.00,137.50,2024-10-30,19:05:02.934024
953.12,125.00,2024-10-30,19:05:02.966531
957.81,112.50,2024-10-30,19:05:02.996606
959.38,104.17,2024-10-30,19:05:03.029530
959.38,102.08,2024-10-30,19:05:03.060738
962.50,97.92,2024-10-30,19:05:03.093737
967.19,100.00,2024-10-30,19:05:03.125817
976.56,112.50,2024-10-30,19:05:03.172447
978.12,141.67,2024-10-30,19:05:03.205492
970.31,145.83,2024-10-30,19:05:03.236493
960.94,156.25,2024-10-30,19:05:03.268199
956.25,281.25,2024-10-30,19:05:03.302131
940.62,293.75,2024-10-30,19:05:03.334138
903.12,295.83,2024-10-30,19:05:03.364638
873.44,289.58,2024-10-30,19:05:03.412647
903.12,283.33,2024-10-30,19:05:03.444798
903.12,166.67,2024-10-30,19:05:03.476578
918.75,179.17,2024-10-30,19:05:03.508590
909.38,195.83,2024-10-30,19:05:03.542580
904.69,218.75,2024-10-30,19:05:03.574167
893.75,514.58,2024-10-30,19:05:03.604089
812.50,512.50,2024-10-30,19:05:03.637088
812.50,512.50,2024-10-30,19:05:03.648121
784.38,489.58,2024-10-30,19:05:03.684630
790.62,489.58,2024-10-30,19:05:03.716716
773.44,504.17,2024-10-30,19:05:03.750703
765.62,477.08,2024-10-30,19:05:03.813181
775.00,437.50,2024-10-30,19:05:03.844110
779.69,433.33,2024-10-30,19:05:03.876625
781.25,435.42,2024-10-30,19:05:03.908702
781.25,435.42,2024-10-30,19:05:03.916682
787.50,454.17,2024-10-30,19:05:03.957220
792.19,460.42,2024-10-30,19:05:03.988227
868.75,472.92,2024-10-30,19:05:04.022227
873.44,456.25,2024-10-30,19:05:04.053392
873.44,441.67,2024-10-30,19:05:04.084817
864.06,420.83,2024-10-30,19:05:04.116818
860.94,404.17,2024-10-30,19:05:04.150984
851.56,385.42,2024-10-30,19:05:04.183153
856.25,383.33,2024-10-30,19:05:04.229596
868.75,379.17,2024-10-30,19:05:04.260105
871.88,375.00,2024-10-30,19:05:04.293024
865.62,358.33,2024-10-30,19:05:04.325026
853.12,337.50,2024-10-30,19:05:04.357234
839.06,258.33,2024-10-30,19:05:04.389505
832.81,252.08,2024-10-30,19:05:04.421737
807.81,252.08,2024-10-30,19:05:04.470289
775.00,258.33,2024-10-30,19:05:04.501566
740.62,291.67,2024-10-30,19:05:04.532333
725.00,304.17,2024-10-30,19:05:04.565091
703.12,302.08,2024-10-30,19:05:04.597095
690.62,293.75,2024-10-30,19:05:04.630012
681.25,289.58,2024-10-30,19:05:04.660745
678.12,279.17,2024-10-30,19:05:04.691744
675.00,266.67,2024-10-30,19:05:04.740830
667.19,243.75,2024-10-30,19:05:04.773329
682.81,206.25,2024-10-30,19:05:04.806331
781.25,270.83,2024-10-30,19:05:04.837022
839.06,245.83,2024-10-30,19:05:04.868717
893.75,222.92,2024-10-30,19:05:04.900625
935.94,210.42,2024-10-30,19:05:04.932703
953.12,218.75,2024-10-30,19:05:04.965390
964.06,218.75,2024-10-30,19:05:05.013385
970.31,225.00,2024-10-30,19:05:05.044294
979.69,233.33,2024-10-30,19:05:05.076940
981.25,566.67,2024-10-30,19:05:05.108934
976.56,664.58,2024-10-30,19:05:05.140936
970.31,689.58,2024-10-30,19:05:05.173173
965.62,685.42,2024-10-30,19:05:05.207221
960.94,679.17,2024-10-30,19:05:05.252174
960.94,679.17,2024-10-30,19:05:05.264939
959.38,670.83,2024-10-30,19:05:05.285866
957.81,672.92,2024-10-30,19:05:05.318858
954.69,685.42,2024-10-30,19:05:05.349034
946.88,695.83,2024-10-30,19:05:05.412513
943.75,693.75,2024-10-30,19:05:05.444538
940.62,695.83,2024-10-30,19:05:05.476219
940.62,695.83,2024-10-30,19:05:05.485281
939.06,691.67,2024-10-30,19:05:05.525283
939.06,691.67,2024-10-30,19:05:05.556359
939.06,683.33,2024-10-30,19:05:05.589360
939.06,677.08,2024-10-30,19:05:05.622362
939.06,670.83,2024-10-30,19:05:05.652488
939.06,668.75,2024-10-30,19:05:05.685191
942.19,670.83,2024-10-30,19:05:05.716158
945.31,677.08,2024-10-30,19:05:05.748126
951.56,681.25,2024-10-30,19:05:05.796822
957.81,693.75,2024-10-30,19:05:05.829819
967.19,743.75,2024-10-30,19:05:05.861333
965.62,870.83,2024-10-30,19:05:05.892357
964.06,875.00,2024-10-30,19:05:05.924310
957.81,858.33,2024-10-30,19:05:05.956410
957.81,816.67,2024-10-30,19:05:05.989089
957.81,777.08,2024-10-30,19:05:06.022091
964.06,756.25,2024-10-30,19:05:06.069871
959.38,768.75,2024-10-30,19:05:06.100875
925.00,750.00,2024-10-30,19:05:06.132870
840.62,704.17,2024-10-30,19:05:06.164425
476.56,643.75,2024-10-30,19:05:06.197416
209.38,412.50,2024-10-30,19:05:06.230418
65.62,222.92,2024-10-30,19:05:06.261057
887.50,820.83,2024-10-30,19:05:06.340059
714.06,658.33,2024-10-30,19:05:06.373581
529.69,491.67,2024-10-30,19:05:06.404583
321.88,387.50,2024-10-30,19:05:06.436579
115.62,254.17,2024-10-30,19:05:06.470283
976.56,939.58,2024-10-30,19:05:06.740637
954.69,885.42,2024-10-30,19:05:06.772824
932.81,843.75,2024-10-30,19:05:06.806896
932.81,843.75,2024-10-30,19:05:06.816900
909.38,806.25,2024-10-30,19:05:06.852789
873.44,779.17,2024-10-30,19:05:06.885484
860.94,777.08,2024-10-30,19:05:06.916881
873.44,800.00,2024-10-30,19:05:06.948966
887.50,818.75,2024-10-30,19:05:07.012585
890.62,835.42,2024-10-30,19:05:07.047675
901.56,872.92,2024-10-30,19:05:07.092419
901.56,872.92,2024-10-30,19:05:07.098448
910.94,895.83,2024-10-30,19:05:07.124684
920.31,906.25,2024-10-30,19:05:07.158639
926.56,908.33,2024-10-30,19:05:07.189350
926.56,910.42,2024-10-30,19:05:07.220930
923.44,908.33,2024-10-30,19:05:07.252920
921.88,904.17,2024-10-30,19:05:07.285445
915.62,893.75,2024-10-30,19:05:07.317445
917.19,883.33,2024-10-30,19:05:07.364953
931.25,895.83,2024-10-30,19:05:07.397078
920.31,889.58,2024-10-30,19:05:07.430093
895.31,868.75,2024-10-30,19:05:07.460098
870.31,843.75,2024-10-30,19:05:07.492642
835.94,789.58,2024-10-30,19:05:07.524643
801.56,687.50,2024-10-30,19:05:07.556648
804.69,683.33,2024-10-30,19:05:07.589176
785.94,668.75,2024-10-30,19:05:07.637165
773.44,662.50,2024-10-30,19:05:07.668639
757.81,656.25,2024-10-30,19:05:07.701684
746.88,645.83,2024-10-30,19:05:07.734631
750.00,641.67,2024-10-30,19:05:07.765138
739.06,641.67,2024-10-30,19:05:07.797669
726.56,629.17,2024-10-30,19:05:07.828545
714.06,618.75,2024-10-30,19:05:07.860538
710.94,616.67,2024-10-30,19:05:07.908481
707.81,604.17,2024-10-30,19:05:07.940481
714.06,595.83,2024-10-30,19:05:07.974032
715.62,602.08,2024-10-30,19:05:08.006032
717.19,595.83,2024-10-30,19:05:08.037025
721.88,591.67,2024-10-30,19:05:08.068542
721.88,589.58,2024-10-30,19:05:08.100661
732.81,600.00,2024-10-30,19:05:08.149805
732.81,600.00,2024-10-30,19:05:08.167009
748.44,597.92,2024-10-30,19:05:08.213001
764.06,604.17,2024-10-30,19:05:08.246010
771.88,610.42,2024-10-30,19:05:08.276277
790.62,625.00,2024-10-30,19:05:08.310826
801.56,639.58,2024-10-30,19:05:08.340476
801.56,645.83,2024-10-30,19:05:08.373089
801.56,645.83,2024-10-30,19:05:08.387091
798.44,654.17,2024-10-30,19:05:08.421091
790.62,664.58,2024-10-30,19:05:08.452092
792.19,681.25,2024-10-30,19:05:08.484272
792.19,704.17,2024-10-30,19:05:08.517271
789.06,710.42,2024-10-30,19:05:08.549275
814.06,725.00,2024-10-30,19:05:08.612930
823.44,714.58,2024-10-30,19:05:08.645121
823.44,714.58,2024-10-30,19:05:08.654136
834.38,691.67,2024-10-30,19:05:08.692672
839.06,666.67,2024-10-30,19:05:08.724663
825.00,629.17,2024-10-30,19:05:08.756758
803.12,604.17,2024-10-30,19:05:08.789275
787.50,587.50,2024-10-30,19:05:08.823263
770.31,579.17,2024-10-30,19:05:08.852948
734.38,562.50,2024-10-30,19:05:08.884453
698.44,543.75,2024-10-30,19:05:08.933239
665.62,539.58,2024-10-30,19:05:08.965878
634.38,535.42,2024-10-30,19:05:08.996879
601.56,533.33,2024-10-30,19:05:09.028871
565.62,527.08,2024-10-30,19:05:09.060874
546.88,520.83,2024-10-30,19:05:09.093380
534.38,516.67,2024-10-30,19:05:09.124379
525.00,514.58,2024-10-30,19:05:09.156393
517.19,512.50,2024-10-30,19:05:09.205344
510.94,506.25,2024-10-30,19:05:09.237350
506.25,504.17,2024-10-30,19:05:09.268875
504.69,502.08,2024-10-30,19:05:09.301267
503.13,502.08,2024-10-30,19:05:09.332259
501.56,500.00,2024-10-30,19:05:09.364764
501.56,497.92,2024-10-30,19:05:09.397768
500.00,497.92,2024-10-30,19:05:09.428768
498.44,495.83,2024-10-30,19:05:09.477289
496.88,493.75,2024-10-30,19:05:09.508299
496.88,489.58,2024-10-30,19:05:09.540404
487.50,483.33,2024-10-30,19:05:09.573385
460.94,464.58,2024-10-30,19:05:09.605576
442.19,418.75,2024-10-30,19:05:09.636565
396.88,375.00,2024-10-30,19:05:09.670233
373.44,358.33,2024-10-30,19:05:09.701279
373.44,358.33,2024-10-30,19:05:09.709281
410.94,354.17,2024-10-30,19:05:09.749280
910.94,447.92,2024-10-30,19:05:10.389276
803.12,335.42,2024-10-30,19:05:10.422197
701.56,295.83,2024-10-30,19:05:10.452704
648.44,266.67,2024-10-30,19:05:10.485364
600.00,277.08,2024-10-30,19:05:10.533354
581.25,291.67,2024-10-30,19:05:10.564952
581.25,291.67,2024-10-30,19:05:10.597962
600.00,268.75,2024-10-30,19:05:10.631422
625.00,252.08,2024-10-30,19:05:10.660450
660.94,233.33,2024-10-30,19:05:10.693037
726.56,206.25,2024-10-30,19:05:10.727036
821.88,193.75,2024-10-30,19:05:10.756761
895.31,235.42,2024-10-30,19:05:10.805399
943.75,287.50,2024-10-30,19:05:10.837560
960.94,333.33,2024-10-30,19:05:10.868655
67.19,489.58,2024-10-30,19:05:11.269815
67.19,489.58,2024-10-30,19:05:11.276815
160.94,420.83,2024-10-30,19:05:11.316310
179.69,385.42,2024-10-30,19:05:11.350303
207.81,368.75,2024-10-30,19:05:11.412820
220.31,358.33,2024-10-30,19:05:11.444382
225.00,356.25,2024-10-30,19:05:11.476901
221.88,358.33,2024-10-30,19:05:11.508909
220.31,356.25,2024-10-30,19:05:11.542901
220.31,356.25,2024-10-30,19:05:11.559915
225.00,350.00,2024-10-30,19:05:11.588422
231.25,341.67,2024-10-30,19:05:11.620421
235.94,331.25,2024-10-30,19:05:11.652425
243.75,316.67,2024-10-30,19:05:11.685104
256.25,306.25,2024-10-30,19:05:11.717106
287.50,316.67,2024-10-30,19:05:11.749105
334.38,354.17,2024-10-30,19:05:11.828568
334.38,354.17,2024-10-30,19:05:11.843579
332.81,364.58,2024-10-30,19:05:11.860579
342.19,372.92,2024-10-30,19:05:11.893075
367.19,372.92,2024-10-30,19:05:11.925075
381.25,360.42,2024-10-30,19:05:11.958079
381.25,362.50,2024-10-30,19:05:11.989148
387.50,385.42,2024-10-30,19:05:12.022139
395.31,391.67,2024-10-30,19:05:12.052659
359.38,372.92,2024-10-30,19:05:12.101177
359.38,406.25,2024-10-30,19:05:12.133178
365.62,429.17,2024-10-30,19:05:12.165040
459.38,452.08,2024-10-30,19:05:12.372563
489.06,445.83,2024-10-30,19:05:12.404329
503.13,435.42,2024-10-30,19:05:12.437328
512.50,437.50,2024-10-30,19:05:12.469351
528.12,431.25,2024-10-30,19:05:12.500419
535.94,431.25,2024-10-30,19:05:12.532351
545.31,441.67,2024-10-30,19:05:12.565436
553.12,445.83,2024-10-30,19:05:12.597873
542.19,439.58,2024-10-30,19:05:12.644871
539.06,427.08,2024-10-30,19:05:12.677385
535.94,412.50,2024-10-30,19:05:12.709378
535.94,402.08,2024-10-30,19:05:12.740378
539.06,389.58,2024-10-30,19:05:12.773897
537.50,375.00,2024-10-30,19:05:12.804909
532.81,368.75,2024-10-30,19:05:12.837013
532.81,368.75,2024-10-30,19:05:12.852024
542.19,364.58,2024-10-30,19:05:12.884555
551.56,375.00,2024-10-30,19:05:12.917545
528.12,372.92,2024-10-30,19:05:12.948545
992.19,458.33,2024-10-30,19:05:13.731886
931.25,545.83,2024-10-30,19:05:13.764512
885.94,533.33,2024-10-30,19:05:13.797213
856.25,547.92,2024-10-30,19:05:13.830211
845.31,566.67,2024-10-30,19:05:13.861224
953.12,245.83,2024-10-30,19:05:13.892458
501.56,554.17,2024-10-30,19:05:14.100486
539.06,514.58,2024-10-30,19:05:14.132486
721.88,420.83,2024-10-30,19:05:14.164605
765.62,408.33,2024-10-30,19:05:14.213103
818.75,395.83,2024-10-30,19:05:14.244103
854.69,377.08,2024-10-30,19:05:14.276644
868.75,352.08,2024-10-30,19:05:14.308635
875.00,325.00,2024-10-30,19:05:14.342494
879.69,293.75,2024-10-30,19:05:14.372697
882.81,270.83,2024-10-30,19:05:14.404697
939.06,112.50,2024-10-30,19:05:14.437206
939.06,112.50,2024-10-30,19:05:14.452217
946.88,91.67,2024-10-30,19:05:14.484720
950.00,83.33,2024-10-30,19:05:14.516720
954.69,75.00,2024-10-30,19:05:14.580605
954.69,75.00,2024-10-30,19:05:14.612609
957.81,70.83,2024-10-30,19:05:14.644749
960.94,64.58,2024-10-30,19:05:14.677261
960.94,64.58,2024-10-30,19:05:14.688272
959.38,72.92,2024-10-30,19:05:14.724269
959.38,75.00,2024-10-30,19:05:14.757264
903.12,212.50,2024-10-30,19:05:14.788375
889.06,231.25,2024-10-30,19:05:14.820296
876.56,241.67,2024-10-30,19:05:14.854293
868.75,245.83,2024-10-30,19:05:14.884801
865.62,241.67,2024-10-30,19:05:14.916801
860.94,243.75,2024-10-30,19:05:14.948805
857.81,243.75,2024-10-30,19:05:14.996631
859.38,243.75,2024-10-30,19:05:15.028634
862.50,241.67,2024-10-30,19:05:15.060717
862.50,237.50,2024-10-30,19:05:15.092977
868.75,237.50,2024-10-30,19:05:15.125059
865.62,237.50,2024-10-30,19:05:15.159280
868.75,233.33,2024-10-30,19:05:15.191866
873.44,233.33,2024-10-30,19:05:15.220864
875.00,235.42,2024-10-30,19:05:15.268867
875.00,233.33,2024-10-30,19:05:15.302374
875.00,233.33,2024-10-30,19:05:15.333625
873.44,231.25,2024-10-30,19:05:15.364546
876.56,229.17,2024-10-30,19:05:15.397222
878.12,225.00,2024-10-30,19:05:15.428951
878.12,225.00,2024-10-30,19:05:15.460950
879.69,222.92,2024-10-30,19:05:15.508383
882.81,218.75,2024-10-30,19:05:15.540456
885.94,216.67,2024-10-30,19:05:15.572894
889.06,212.50,2024-10-30,19:05:15.604974
890.62,212.50,2024-10-30,19:05:15.636895
893.75,206.25,2024-10-30,19:05:15.668988
