x-coordinate,y-coordinate,date,time
921.88,227.08,2024-10-30,19:06:54.611997
915.62,233.33,2024-10-30,19:06:54.642166
909.38,241.67,2024-10-30,19:06:54.674758
900.00,241.67,2024-10-30,19:06:54.707394
893.75,233.33,2024-10-30,19:06:54.739402
892.19,225.00,2024-10-30,19:06:54.787697
892.19,222.92,2024-10-30,19:06:54.818840
893.75,220.83,2024-10-30,19:06:54.851843
893.75,218.75,2024-10-30,19:06:54.883930
896.88,216.67,2024-10-30,19:06:54.914437
896.88,225.00,2024-10-30,19:06:54.948438
889.06,233.33,2024-10-30,19:06:54.978926
885.94,239.58,2024-10-30,19:06:55.011476
885.94,239.58,2024-10-30,19:06:55.017475
879.69,256.25,2024-10-30,19:06:55.060479
868.75,268.75,2024-10-30,19:06:55.090902
851.56,281.25,2024-10-30,19:06:55.154426
840.62,285.42,2024-10-30,19:06:55.186501
834.38,291.67,2024-10-30,19:06:55.218325
832.81,291.67,2024-10-30,19:06:55.251326
832.81,293.75,2024-10-30,19:06:55.298919
832.81,293.75,2024-10-30,19:06:55.315916
834.38,293.75,2024-10-30,19:06:55.330915
835.94,293.75,2024-10-30,19:06:55.362992
834.38,297.92,2024-10-30,19:06:55.394125
831.25,302.08,2024-10-30,19:06:55.427127
831.25,304.17,2024-10-30,19:06:55.460217
829.69,306.25,2024-10-30,19:06:55.491208
831.25,304.17,2024-10-30,19:06:55.523370
832.81,302.08,2024-10-30,19:06:55.573370
840.62,289.58,2024-10-30,19:06:55.603197
853.12,268.75,2024-10-30,19:06:55.635119
871.88,237.50,2024-10-30,19:06:55.667119
885.94,197.92,2024-10-30,19:06:55.699756
898.44,172.92,2024-10-30,19:06:55.730753
151.56,802.08,2024-10-30,19:06:55.762753
153.12,802.08,2024-10-30,19:06:55.795048
154.69,802.08,2024-10-30,19:06:55.843826
157.81,804.17,2024-10-30,19:06:55.874758
159.38,806.25,2024-10-30,19:06:55.906538
157.81,808.33,2024-10-30,19:06:55.939539
159.38,808.33,2024-10-30,19:06:55.970655
159.38,812.50,2024-10-30,19:06:56.004676
159.38,814.58,2024-10-30,19:06:56.035685
159.38,814.58,2024-10-30,19:06:56.066715
154.69,820.83,2024-10-30,19:06:56.115357
151.56,827.08,2024-10-30,19:06:56.147360
150.00,827.08,2024-10-30,19:06:56.179814
146.88,829.17,2024-10-30,19:06:56.210536
143.75,833.33,2024-10-30,19:06:56.245570
131.25,843.75,2024-10-30,19:06:56.277488
112.50,868.75,2024-10-30,19:06:56.306389
115.62,862.50,2024-10-30,19:06:56.355890
884.38,129.17,2024-10-30,19:06:56.389064
542.19,79.17,2024-10-30,19:06:56.418783
135.94,72.92,2024-10-30,19:06:56.449777
784.38,172.92,2024-10-30,19:06:56.483818
685.94,239.58,2024-10-30,19:06:56.516680
607.81,254.17,2024-10-30,19:06:56.546680
539.06,252.08,2024-10-30,19:06:56.578680
539.06,252.08,2024-10-30,19:06:56.590685
484.38,247.92,2024-10-30,19:06:56.628284
462.50,254.17,2024-10-30,19:06:56.660587
451.56,229.17,2024-10-30,19:06:56.691168
393.75,193.75,2024-10-30,19:06:56.754930
360.94,179.17,2024-10-30,19:06:56.786327
340.62,177.08,2024-10-30,19:06:56.819004
326.56,185.42,2024-10-30,19:06:56.850013
326.56,185.42,2024-10-30,19:06:56.858008
317.19,187.50,2024-10-30,19:06:56.898548
300.00,187.50,2024-10-30,19:06:56.931072
279.69,202.08,2024-10-30,19:06:56.966075
279.69,220.83,2024-10-30,19:06:56.996639
278.12,243.75,2024-10-30,19:06:57.028714
282.81,291.67,2024-10-30,19:06:57.060301
306.25,312.50,2024-10-30,19:06:57.091392
335.94,331.25,2024-10-30,19:06:57.138961
382.81,381.25,2024-10-30,19:06:57.170963
440.62,362.50,2024-10-30,19:06:57.204652
521.88,350.00,2024-10-30,19:06:57.234710
587.50,354.17,2024-10-30,19:06:57.266654
615.62,333.33,2024-10-30,19:06:57.298675
623.44,316.67,2024-10-30,19:06:57.330244
634.38,306.25,2024-10-30,19:06:57.362244
626.56,293.75,2024-10-30,19:06:57.411840
640.62,277.08,2024-10-30,19:06:57.441839
673.44,262.50,2024-10-30,19:06:57.474838
681.25,256.25,2024-10-30,19:06:57.506341
687.50,250.00,2024-10-30,19:06:57.540338
700.00,241.67,2024-10-30,19:06:57.571338
706.25,243.75,2024-10-30,19:06:57.603106
709.38,239.58,2024-10-30,19:06:57.636111
728.12,229.17,2024-10-30,19:06:57.683118
754.69,233.33,2024-10-30,19:06:57.714443
767.19,239.58,2024-10-30,19:06:57.746542
773.44,239.58,2024-10-30,19:06:57.780551
770.31,239.58,2024-10-30,19:06:57.810231
765.62,239.58,2024-10-30,19:06:57.843471
760.94,225.00,2024-10-30,19:06:57.875374
753.12,225.00,2024-10-30,19:06:57.906920
735.94,260.42,2024-10-30,19:06:57.954475
685.94,233.33,2024-10-30,19:06:57.988509
600.00,252.08,2024-10-30,19:06:58.019015
493.75,291.67,2024-10-30,19:06:58.051023
421.88,300.00,2024-10-30,19:06:58.082026
400.00,275.00,2024-10-30,19:06:58.114533
398.44,225.00,2024-10-30,19:06:58.147285
398.44,225.00,2024-10-30,19:06:58.165294
384.38,206.25,2024-10-30,19:06:58.194307
376.56,200.00,2024-10-30,19:06:58.226033
376.56,191.67,2024-10-30,19:06:58.260036
382.81,185.42,2024-10-30,19:06:58.292120
384.38,185.42,2024-10-30,19:06:58.355625
381.25,181.25,2024-10-30,19:06:58.386627
382.81,181.25,2024-10-30,19:06:58.418812
382.81,181.25,2024-10-30,19:06:58.433781
370.31,181.25,2024-10-30,19:06:58.466830
382.81,181.25,2024-10-30,19:06:58.499494
407.81,183.33,2024-10-30,19:06:58.532439
426.56,189.58,2024-10-30,19:06:58.563439
428.12,279.17,2024-10-30,19:06:58.594617
459.38,322.92,2024-10-30,19:06:58.627228
495.31,327.08,2024-10-30,19:06:58.660230
634.38,337.50,2024-10-30,19:06:58.691231
745.31,341.67,2024-10-30,19:06:58.738482
860.94,345.83,2024-10-30,19:06:58.771482
35.94,283.33,2024-10-30,19:06:58.803166
35.94,283.33,2024-10-30,19:06:58.835165
35.94,283.33,2024-10-30,19:06:58.866164
39.06,281.25,2024-10-30,19:06:58.899651
40.62,281.25,2024-10-30,19:06:58.931640
42.19,281.25,2024-10-30,19:06:58.978650
43.75,281.25,2024-10-30,19:06:59.012165
42.19,258.33,2024-10-30,19:06:59.044430
43.75,256.25,2024-10-30,19:06:59.074944
48.44,256.25,2024-10-30,19:06:59.110560
17.19,268.75,2024-10-30,19:06:59.141558
56.25,945.83,2024-10-30,19:06:59.172560
59.38,941.67,2024-10-30,19:06:59.202973
59.38,941.67,2024-10-30,19:06:59.252506
65.62,939.58,2024-10-30,19:06:59.283509
79.69,929.17,2024-10-30,19:06:59.317275
100.00,906.25,2024-10-30,19:06:59.348194
96.88,910.42,2024-10-30,19:06:59.381195
92.19,914.58,2024-10-30,19:06:59.412777
90.62,916.67,2024-10-30,19:06:59.442788
92.19,916.67,2024-10-30,19:06:59.477228
90.62,916.67,2024-10-30,19:06:59.523890
87.50,920.83,2024-10-30,19:06:59.556740
84.38,922.92,2024-10-30,19:06:59.586740
82.81,925.00,2024-10-30,19:06:59.619472
82.81,927.08,2024-10-30,19:06:59.650416
81.25,927.08,2024-10-30,19:06:59.683532
82.81,925.00,2024-10-30,19:06:59.714203
79.69,927.08,2024-10-30,19:06:59.747201
79.69,927.08,2024-10-30,19:06:59.754118
76.56,931.25,2024-10-30,19:06:59.795121
75.00,933.33,2024-10-30,19:06:59.828097
71.88,935.42,2024-10-30,19:06:59.860020
62.50,941.67,2024-10-30,19:06:59.891204
43.75,958.33,2024-10-30,19:06:59.954561
43.75,958.33,2024-10-30,19:06:59.987656
43.75,958.33,2024-10-30,19:07:00.004158
48.44,954.17,2024-10-30,19:07:00.036901
51.56,952.08,2024-10-30,19:07:00.067349
54.69,947.92,2024-10-30,19:07:00.099683
60.94,943.75,2024-10-30,19:07:00.130682
67.19,939.58,2024-10-30,19:07:00.163682
73.44,933.33,2024-10-30,19:07:00.194882
76.56,931.25,2024-10-30,19:07:00.226776
73.44,933.33,2024-10-30,19:07:00.260690
73.44,933.33,2024-10-30,19:07:00.308202
73.44,935.42,2024-10-30,19:07:00.339210
65.62,939.58,2024-10-30,19:07:00.371525
53.12,950.00,2024-10-30,19:07:00.404129
985.94,129.17,2024-10-30,19:07:00.434615
978.12,187.50,2024-10-30,19:07:00.468701
971.88,214.58,2024-10-30,19:07:00.499388
967.19,237.50,2024-10-30,19:07:00.531475
964.06,254.17,2024-10-30,19:07:00.579400
959.38,272.92,2024-10-30,19:07:00.610658
954.69,283.33,2024-10-30,19:07:00.644130
951.56,293.75,2024-10-30,19:07:00.674057
948.44,302.08,2024-10-30,19:07:00.706654
912.50,564.58,2024-10-30,19:07:00.740657
725.00,516.67,2024-10-30,19:07:00.772658
635.94,500.00,2024-10-30,19:07:00.819909
542.19,529.17,2024-10-30,19:07:00.850503
531.25,520.83,2024-10-30,19:07:00.882420
631.25,487.50,2024-10-30,19:07:00.913930
650.00,487.50,2024-10-30,19:07:00.946930
662.50,485.42,2024-10-30,19:07:00.980331
671.88,489.58,2024-10-30,19:07:01.010991
676.56,489.58,2024-10-30,19:07:01.042992
676.56,489.58,2024-10-30,19:07:01.051999
682.81,489.58,2024-10-30,19:07:01.091994
698.44,489.58,2024-10-30,19:07:01.155530
704.69,489.58,2024-10-30,19:07:01.188567
710.94,487.50,2024-10-30,19:07:01.219080
715.62,489.58,2024-10-30,19:07:01.251080
715.62,489.58,2024-10-30,19:07:01.283080
712.50,489.58,2024-10-30,19:07:01.314821
712.50,489.58,2024-10-30,19:07:01.320824
645.31,527.08,2024-10-30,19:07:01.362813
643.75,525.00,2024-10-30,19:07:01.395815
642.19,525.00,2024-10-30,19:07:01.426353
642.19,527.08,2024-10-30,19:07:01.458831
642.19,527.08,2024-10-30,19:07:01.491847
754.69,483.33,2024-10-30,19:07:01.554351
765.62,485.42,2024-10-30,19:07:01.586355
765.62,485.42,2024-10-30,19:07:01.602063
775.00,483.33,2024-10-30,19:07:01.636063
779.69,483.33,2024-10-30,19:07:01.666063
793.75,481.25,2024-10-30,19:07:01.698088
807.81,481.25,2024-10-30,19:07:01.730196
814.06,485.42,2024-10-30,19:07:01.762709
825.00,485.42,2024-10-30,19:07:01.796402
831.25,487.50,2024-10-30,19:07:01.826859
842.19,487.50,2024-10-30,19:07:01.874859
848.44,489.58,2024-10-30,19:07:01.907047
851.56,487.50,2024-10-30,19:07:01.939044
856.25,485.42,2024-10-30,19:07:01.970053
862.50,487.50,2024-10-30,19:07:02.003178
868.75,487.50,2024-10-30,19:07:02.035185
873.44,487.50,2024-10-30,19:07:02.067234
882.81,483.33,2024-10-30,19:07:02.099244
890.62,485.42,2024-10-30,19:07:02.147427
896.88,483.33,2024-10-30,19:07:02.179435
904.69,483.33,2024-10-30,19:07:02.211634
907.81,483.33,2024-10-30,19:07:02.242641
910.94,481.25,2024-10-30,19:07:02.275634
917.19,479.17,2024-10-30,19:07:02.307175
923.44,477.08,2024-10-30,19:07:02.340176
932.81,475.00,2024-10-30,19:07:02.371673
939.06,479.17,2024-10-30,19:07:02.419828
942.19,485.42,2024-10-30,19:07:02.450835
942.19,483.33,2024-10-30,19:07:02.482836
942.19,479.17,2024-10-30,19:07:02.515336
945.31,470.83,2024-10-30,19:07:02.547337
948.44,466.67,2024-10-30,19:07:02.578337
951.56,464.58,2024-10-30,19:07:02.612101
956.25,450.00,2024-10-30,19:07:02.659099
956.25,450.00,2024-10-30,19:07:02.670098
962.50,431.25,2024-10-30,19:07:02.693100
971.88,406.25,2024-10-30,19:07:02.755712
975.00,402.08,2024-10-30,19:07:02.787824
975.00,391.67,2024-10-30,19:07:02.819192
976.56,389.58,2024-10-30,19:07:02.852108
975.00,395.83,2024-10-30,19:07:02.883286
975.00,395.83,2024-10-30,19:07:02.888924
973.44,404.17,2024-10-30,19:07:02.930686
968.75,416.67,2024-10-30,19:07:02.962705
968.75,418.75,2024-10-30,19:07:02.995697
970.31,418.75,2024-10-30,19:07:03.028136
975.00,414.58,2024-10-30,19:07:03.059648
984.38,397.92,2024-10-30,19:07:03.090657
993.75,439.58,2024-10-30,19:07:03.155298
993.75,439.58,2024-10-30,19:07:03.169759
993.75,445.83,2024-10-30,19:07:03.203275
993.75,439.58,2024-10-30,19:07:03.234280
993.75,441.67,2024-10-30,19:07:03.267363
468.75,414.58,2024-10-30,19:07:03.299282
454.69,562.50,2024-10-30,19:07:03.330975
406.25,566.67,2024-10-30,19:07:03.363967
376.56,612.50,2024-10-30,19:07:03.395259
343.75,625.00,2024-10-30,19:07:03.426842
320.31,602.08,2024-10-30,19:07:03.474767
276.56,591.67,2024-10-30,19:07:03.506024
68.75,502.08,2024-10-30,19:07:03.539023
51.56,506.25,2024-10-30,19:07:03.572023
35.94,506.25,2024-10-30,19:07:03.603047
21.88,508.33,2024-10-30,19:07:03.634559
237.50,637.50,2024-10-30,19:07:03.669552
240.62,689.58,2024-10-30,19:07:03.715058
260.94,718.75,2024-10-30,19:07:03.747057
276.56,695.83,2024-10-30,19:07:03.778066
279.69,641.67,2024-10-30,19:07:03.810347
275.00,597.92,2024-10-30,19:07:03.842096
276.56,547.92,2024-10-30,19:07:03.875096
265.62,525.00,2024-10-30,19:07:03.908883
262.50,514.58,2024-10-30,19:07:03.939753
250.00,475.00,2024-10-30,19:07:03.986752
251.56,393.75,2024-10-30,19:07:04.018268
659.38,762.50,2024-10-30,19:07:04.051267
690.62,710.42,2024-10-30,19:07:04.084342
723.44,668.75,2024-10-30,19:07:04.114614
767.19,616.67,2024-10-30,19:07:04.146615
800.00,545.83,2024-10-30,19:07:04.180615
826.56,460.42,2024-10-30,19:07:04.210971
826.56,460.42,2024-10-30,19:07:04.230980
850.00,352.08,2024-10-30,19:07:04.259972
884.38,235.42,2024-10-30,19:07:04.290974
962.50,85.42,2024-10-30,19:07:04.356502
579.69,464.58,2024-10-30,19:07:04.386595
612.50,347.92,2024-10-30,19:07:04.419497
632.81,260.42,2024-10-30,19:07:04.451495
