x-coordinate,y-coordinate,date,time
70.31,735.42,2024-10-30,19:20:02.130047
56.25,750.00,2024-10-30,19:20:02.152282
556.25,522.92,2024-10-30,19:20:02.184321
545.31,522.92,2024-10-30,19:20:02.215189
45.31,754.17,2024-10-30,19:20:02.249318
54.69,758.33,2024-10-30,19:20:02.279794
62.50,758.33,2024-10-30,19:20:02.312286
81.25,781.25,2024-10-30,19:20:02.344321
93.75,752.08,2024-10-30,19:20:02.394378
101.56,770.83,2024-10-30,19:20:02.425035
118.75,775.00,2024-10-30,19:20:02.458266
131.25,770.83,2024-10-30,19:20:02.492853
121.88,768.75,2024-10-30,19:20:02.519781
120.31,781.25,2024-10-30,19:20:02.552248
79.69,766.67,2024-10-30,19:20:02.584185
84.38,754.17,2024-10-30,19:20:02.616841
64.06,787.50,2024-10-30,19:20:02.663091
556.25,558.33,2024-10-30,19:20:02.695147
510.94,589.58,2024-10-30,19:20:02.727038
454.69,604.17,2024-10-30,19:20:02.759141
400.00,612.50,2024-10-30,19:20:02.792233
350.00,620.83,2024-10-30,19:20:02.825517
309.38,618.75,2024-10-30,19:20:02.858133
289.06,597.92,2024-10-30,19:20:02.892142
285.94,568.75,2024-10-30,19:20:02.934485
289.06,539.58,2024-10-30,19:20:02.967082
312.50,518.75,2024-10-30,19:20:02.998499
353.12,500.00,2024-10-30,19:20:03.031655
396.88,483.33,2024-10-30,19:20:03.063448
440.62,481.25,2024-10-30,19:20:03.095195
487.50,500.00,2024-10-30,19:20:03.126750
531.25,529.17,2024-10-30,19:20:03.178088
67.19,877.08,2024-10-30,19:20:03.207758
60.94,847.92,2024-10-30,19:20:03.244074
592.19,614.58,2024-10-30,19:20:03.275406
582.81,629.17,2024-10-30,19:20:03.304144
570.31,639.58,2024-10-30,19:20:03.335619
560.94,650.00,2024-10-30,19:20:03.367081
557.81,660.42,2024-10-30,19:20:03.399025
557.81,660.42,2024-10-30,19:20:03.407585
567.19,677.08,2024-10-30,19:20:03.447338
582.81,706.25,2024-10-30,19:20:03.479119
623.44,770.83,2024-10-30,19:20:03.512456
273.44,110.42,2024-10-30,19:20:03.576187
271.88,150.00,2024-10-30,19:20:03.608975
268.75,191.67,2024-10-30,19:20:03.644988
254.69,250.00,2024-10-30,19:20:03.678132
254.69,250.00,2024-10-30,19:20:03.688142
248.44,289.58,2024-10-30,19:20:03.719218
232.81,293.75,2024-10-30,19:20:03.752259
225.00,270.83,2024-10-30,19:20:03.783423
223.44,222.92,2024-10-30,19:20:03.815121
225.00,168.75,2024-10-30,19:20:03.848054
225.00,131.25,2024-10-30,19:20:03.879940
220.31,97.92,2024-10-30,19:20:03.910410
229.69,60.42,2024-10-30,19:20:03.960395
90.62,860.42,2024-10-30,19:20:03.991980
126.56,845.83,2024-10-30,19:20:04.027475
134.38,812.50,2024-10-30,19:20:04.060015
140.62,789.58,2024-10-30,19:20:04.092412
195.31,720.83,2024-10-30,19:20:04.121557
195.31,700.00,2024-10-30,19:20:04.153146
196.88,683.33,2024-10-30,19:20:04.183523
195.31,672.92,2024-10-30,19:20:04.231781
193.75,668.75,2024-10-30,19:20:04.263945
190.62,677.08,2024-10-30,19:20:04.296257
140.62,735.42,2024-10-30,19:20:04.327290
145.31,727.08,2024-10-30,19:20:04.361317
150.00,720.83,2024-10-30,19:20:04.392473
153.12,716.67,2024-10-30,19:20:04.428130
154.69,708.33,2024-10-30,19:20:04.461414
156.25,714.58,2024-10-30,19:20:04.509726
157.81,714.58,2024-10-30,19:20:04.535569
160.94,716.67,2024-10-30,19:20:04.568732
165.62,716.67,2024-10-30,19:20:04.599223
170.31,716.67,2024-10-30,19:20:04.630158
173.44,720.83,2024-10-30,19:20:04.663149
178.12,718.75,2024-10-30,19:20:04.696086
181.25,716.67,2024-10-30,19:20:04.727440
184.38,716.67,2024-10-30,19:20:04.776351
187.50,714.58,2024-10-30,19:20:04.808071
189.06,712.50,2024-10-30,19:20:04.842308
193.75,712.50,2024-10-30,19:20:04.876124
195.31,708.33,2024-10-30,19:20:04.904330
198.44,706.25,2024-10-30,19:20:04.936222
201.56,704.17,2024-10-30,19:20:04.970318
201.56,704.17,2024-10-30,19:20:04.984709
193.75,702.08,2024-10-30,19:20:05.016148
190.62,700.00,2024-10-30,19:20:05.048055
195.31,695.83,2024-10-30,19:20:05.080255
185.94,697.92,2024-10-30,19:20:05.112437
178.12,689.58,2024-10-30,19:20:05.176162
176.56,695.83,2024-10-30,19:20:05.207949
185.94,695.83,2024-10-30,19:20:05.242107
185.94,695.83,2024-10-30,19:20:05.249121
187.50,683.33,2024-10-30,19:20:05.291996
189.06,670.83,2024-10-30,19:20:05.320174
193.75,664.58,2024-10-30,19:20:05.351528
193.75,660.42,2024-10-30,19:20:05.383415
200.00,656.25,2024-10-30,19:20:05.417352
200.00,656.25,2024-10-30,19:20:05.448587
203.12,645.83,2024-10-30,19:20:05.480219
203.12,633.33,2024-10-30,19:20:05.512124
210.94,637.50,2024-10-30,19:20:05.559352
212.50,618.75,2024-10-30,19:20:05.592212
217.19,633.33,2024-10-30,19:20:05.625218
218.75,614.58,2024-10-30,19:20:05.658086
221.88,614.58,2024-10-30,19:20:05.694394
225.00,612.50,2024-10-30,19:20:05.719977
229.69,612.50,2024-10-30,19:20:05.752408
229.69,608.33,2024-10-30,19:20:05.800000
231.25,622.92,2024-10-30,19:20:05.832455
228.12,604.17,2024-10-30,19:20:05.864128
231.25,602.08,2024-10-30,19:20:05.895112
201.56,608.33,2024-10-30,19:20:05.928362
203.12,608.33,2024-10-30,19:20:05.959617
200.00,602.08,2024-10-30,19:20:05.992548
203.12,600.00,2024-10-30,19:20:06.025563
207.81,595.83,2024-10-30,19:20:06.076258
214.06,589.58,2024-10-30,19:20:06.105450
215.62,589.58,2024-10-30,19:20:06.135630
220.31,587.50,2024-10-30,19:20:06.167558
223.44,587.50,2024-10-30,19:20:06.199518
223.44,572.92,2024-10-30,19:20:06.232058
217.19,568.75,2024-10-30,19:20:06.263454
220.31,489.58,2024-10-30,19:20:06.295393
220.31,489.58,2024-10-30,19:20:06.308496
232.81,491.67,2024-10-30,19:20:06.377152
209.38,489.58,2024-10-30,19:20:06.409275
192.19,495.83,2024-10-30,19:20:06.439551
195.31,502.08,2024-10-30,19:20:06.475379
164.06,502.08,2024-10-30,19:20:06.502743
143.75,514.58,2024-10-30,19:20:06.535551
134.38,547.92,2024-10-30,19:20:06.567014
134.38,547.92,2024-10-30,19:20:06.573376
765.62,362.50,2024-10-30,19:20:06.614905
734.38,377.08,2024-10-30,19:20:06.646510
701.56,389.58,2024-10-30,19:20:06.679278
668.75,397.92,2024-10-30,19:20:06.710367
625.00,414.58,2024-10-30,19:20:06.775531
603.12,418.75,2024-10-30,19:20:06.808003
603.12,418.75,2024-10-30,19:20:06.823282
585.94,416.67,2024-10-30,19:20:06.857922
568.75,418.75,2024-10-30,19:20:06.890003
553.12,425.00,2024-10-30,19:20:06.918416
537.50,427.08,2024-10-30,19:20:06.950503
518.75,429.17,2024-10-30,19:20:06.982369
498.44,433.33,2024-10-30,19:20:07.015767
482.81,437.50,2024-10-30,19:20:07.046476
470.31,441.67,2024-10-30,19:20:07.078999
459.38,445.83,2024-10-30,19:20:07.126179
446.88,452.08,2024-10-30,19:20:07.158603
432.81,458.33,2024-10-30,19:20:07.192085
420.31,462.50,2024-10-30,19:20:07.223970
410.94,466.67,2024-10-30,19:20:07.258199
403.12,472.92,2024-10-30,19:20:07.291233
393.75,475.00,2024-10-30,19:20:07.325567
384.38,479.17,2024-10-30,19:20:07.350606
376.56,485.42,2024-10-30,19:20:07.400068
367.19,489.58,2024-10-30,19:20:07.431435
356.25,489.58,2024-10-30,19:20:07.463006
345.31,489.58,2024-10-30,19:20:07.495615
335.94,491.67,2024-10-30,19:20:07.527107
328.12,493.75,2024-10-30,19:20:07.558659
318.75,493.75,2024-10-30,19:20:07.590608
310.94,491.67,2024-10-30,19:20:07.640391
304.69,487.50,2024-10-30,19:20:07.674045
298.44,485.42,2024-10-30,19:20:07.704152
292.19,487.50,2024-10-30,19:20:07.736575
290.62,487.50,2024-10-30,19:20:07.767531
289.06,485.42,2024-10-30,19:20:07.798284
292.19,479.17,2024-10-30,19:20:07.832200
296.88,470.83,2024-10-30,19:20:07.864735
296.88,470.83,2024-10-30,19:20:07.877035
300.00,456.25,2024-10-30,19:20:07.911190
300.00,441.67,2024-10-30,19:20:07.975197
303.12,435.42,2024-10-30,19:20:08.007543
307.81,429.17,2024-10-30,19:20:08.042121
310.94,422.92,2024-10-30,19:20:08.074513
320.31,422.92,2024-10-30,19:20:08.111239
331.25,418.75,2024-10-30,19:20:08.135538
331.25,418.75,2024-10-30,19:20:08.142067
337.50,418.75,2024-10-30,19:20:08.186049
345.31,418.75,2024-10-30,19:20:08.215420
354.69,418.75,2024-10-30,19:20:08.247420
365.62,418.75,2024-10-30,19:20:08.281398
375.00,420.83,2024-10-30,19:20:08.312325
395.31,420.83,2024-10-30,19:20:08.375399
403.12,422.92,2024-10-30,19:20:08.407119
403.12,422.92,2024-10-30,19:20:08.423294
410.94,422.92,2024-10-30,19:20:08.459509
417.19,420.83,2024-10-30,19:20:08.491977
426.56,416.67,2024-10-30,19:20:08.524815
437.50,414.58,2024-10-30,19:20:08.552122
446.88,418.75,2024-10-30,19:20:08.583246
171.88,581.25,2024-10-30,19:20:08.616394
170.31,583.33,2024-10-30,19:20:08.649452
175.00,583.33,2024-10-30,19:20:08.694333
176.56,585.42,2024-10-30,19:20:08.727897
178.12,585.42,2024-10-30,19:20:08.760300
181.25,583.33,2024-10-30,19:20:08.792486
185.94,581.25,2024-10-30,19:20:08.826315
193.75,577.08,2024-10-30,19:20:08.859129
196.88,579.17,2024-10-30,19:20:08.891323
198.44,581.25,2024-10-30,19:20:08.919805
200.00,587.50,2024-10-30,19:20:08.968638
210.94,581.25,2024-10-30,19:20:09.000097
210.94,581.25,2024-10-30,19:20:09.032014
212.50,583.33,2024-10-30,19:20:09.064779
215.62,583.33,2024-10-30,19:20:09.096452
220.31,585.42,2024-10-30,19:20:09.127334
221.88,585.42,2024-10-30,19:20:09.158608
229.69,591.67,2024-10-30,19:20:09.191211
229.69,600.00,2024-10-30,19:20:09.241249
231.25,602.08,2024-10-30,19:20:09.275011
518.75,452.08,2024-10-30,19:20:09.307562
503.13,464.58,2024-10-30,19:20:09.336717
481.25,477.08,2024-10-30,19:20:09.367994
459.38,491.67,2024-10-30,19:20:09.399628
440.62,510.42,2024-10-30,19:20:09.431378
426.56,527.08,2024-10-30,19:20:09.479396
426.56,527.08,2024-10-30,19:20:09.488016
412.50,539.58,2024-10-30,19:20:09.511410
396.88,564.58,2024-10-30,19:20:09.575149
392.19,581.25,2024-10-30,19:20:09.607291
375.00,583.33,2024-10-30,19:20:09.642237
359.38,579.17,2024-10-30,19:20:09.674465
356.25,587.50,2024-10-30,19:20:09.707496
356.25,587.50,2024-10-30,19:20:09.723153
353.12,591.67,2024-10-30,19:20:09.752265
342.19,589.58,2024-10-30,19:20:09.783093
331.25,589.58,2024-10-30,19:20:09.814299
326.56,591.67,2024-10-30,19:20:09.848592
321.88,591.67,2024-10-30,19:20:09.879345
315.62,587.50,2024-10-30,19:20:09.912049
307.81,575.00,2024-10-30,19:20:09.975614
307.81,575.00,2024-10-30,19:20:09.989124
309.38,568.75,2024-10-30,19:20:10.023758
310.94,558.33,2024-10-30,19:20:10.057263
314.06,552.08,2024-10-30,19:20:10.090521
318.75,541.67,2024-10-30,19:20:10.125019
325.00,533.33,2024-10-30,19:20:10.150354
331.25,518.75,2024-10-30,19:20:10.182844
343.75,502.08,2024-10-30,19:20:10.215113
359.38,481.25,2024-10-30,19:20:10.247647
378.12,456.25,2024-10-30,19:20:10.295373
398.44,435.42,2024-10-30,19:20:10.328200
418.75,425.00,2024-10-30,19:20:10.359918
435.94,418.75,2024-10-30,19:20:10.392361
450.00,416.67,2024-10-30,19:20:10.425292
462.50,422.92,2024-10-30,19:20:10.456892
471.88,429.17,2024-10-30,19:20:10.491287
476.56,431.25,2024-10-30,19:20:10.536253
482.81,429.17,2024-10-30,19:20:10.567858
490.62,429.17,2024-10-30,19:20:10.600002
490.62,431.25,2024-10-30,19:20:10.632097
487.50,435.42,2024-10-30,19:20:10.664123
482.81,445.83,2024-10-30,19:20:10.695602
475.00,452.08,2024-10-30,19:20:10.727998
468.75,456.25,2024-10-30,19:20:10.760294
468.75,458.33,2024-10-30,19:20:10.809534
468.75,456.25,2024-10-30,19:20:10.842428
468.75,454.17,2024-10-30,19:20:10.875729
467.19,452.08,2024-10-30,19:20:10.908250
464.06,450.00,2024-10-30,19:20:10.936253
460.94,445.83,2024-10-30,19:20:10.969375
457.81,443.75,2024-10-30,19:20:10.999759
457.81,445.83,2024-10-30,19:20:11.032150
457.81,445.83,2024-10-30,19:20:11.043072
457.81,447.92,2024-10-30,19:20:11.080150
457.81,447.92,2024-10-30,19:20:11.112417
450.00,447.92,2024-10-30,19:20:11.175139
450.00,447.92,2024-10-30,19:20:11.208339
450.00,447.92,2024-10-30,19:20:11.240127
450.00,445.83,2024-10-30,19:20:11.275776
448.44,441.67,2024-10-30,19:20:11.326434
448.44,441.67,2024-10-30,19:20:11.338521
448.44,439.58,2024-10-30,19:20:11.354507
450.00,435.42,2024-10-30,19:20:11.384205
451.56,433.33,2024-10-30,19:20:11.418243
453.12,433.33,2024-10-30,19:20:11.447432
454.69,437.50,2024-10-30,19:20:11.480356
454.69,439.58,2024-10-30,19:20:11.512311
454.69,441.67,2024-10-30,19:20:11.543489
454.69,441.67,2024-10-30,19:20:11.592242
456.25,441.67,2024-10-30,19:20:11.625485
459.38,443.75,2024-10-30,19:20:11.657550
460.94,447.92,2024-10-30,19:20:11.692460
462.50,452.08,2024-10-30,19:20:11.725423
464.06,460.42,2024-10-30,19:20:11.752232
464.06,466.67,2024-10-30,19:20:11.783332
467.19,477.08,2024-10-30,19:20:11.816158
468.75,485.42,2024-10-30,19:20:11.863570
471.88,493.75,2024-10-30,19:20:11.896426
475.00,502.08,2024-10-30,19:20:11.927825
479.69,510.42,2024-10-30,19:20:11.960350
482.81,518.75,2024-10-30,19:20:11.993536
484.38,527.08,2024-10-30,19:20:12.024182
487.50,535.42,2024-10-30,19:20:12.059221
490.62,543.75,2024-10-30,19:20:12.090396
492.19,552.08,2024-10-30,19:20:12.136281
492.19,560.42,2024-10-30,19:20:12.169645
492.19,568.75,2024-10-30,19:20:12.199793
492.19,575.00,2024-10-30,19:20:12.232260
490.62,581.25,2024-10-30,19:20:12.263277
487.50,589.58,2024-10-30,19:20:12.294735
485.94,595.83,2024-10-30,19:20:12.327209
484.38,602.08,2024-10-30,19:20:12.375375
484.38,608.33,2024-10-30,19:20:12.407337
482.81,614.58,2024-10-30,19:20:12.443759
481.25,622.92,2024-10-30,19:20:12.474163
478.12,629.17,2024-10-30,19:20:12.506608
475.00,633.33,2024-10-30,19:20:12.540559
468.75,641.67,2024-10-30,19:20:12.566298
467.19,650.00,2024-10-30,19:20:12.598752
467.19,650.00,2024-10-30,19:20:12.613975
465.62,658.33,2024-10-30,19:20:12.647400
460.94,666.67,2024-10-30,19:20:12.681284
459.38,675.00,2024-10-30,19:20:12.711776
454.69,693.75,2024-10-30,19:20:12.776164
451.56,702.08,2024-10-30,19:20:12.806304
450.00,710.42,2024-10-30,19:20:12.840229
448.44,720.83,2024-10-30,19:20:12.873428
448.44,720.83,2024-10-30,19:20:12.879433
448.44,727.08,2024-10-30,19:20:12.921320
446.88,733.33,2024-10-30,19:20:12.951314
445.31,737.50,2024-10-30,19:20:12.985313
445.31,743.75,2024-10-30,19:20:13.015100
443.75,747.92,2024-10-30,19:20:13.047318
443.75,754.17,2024-10-30,19:20:13.079114
442.19,760.42,2024-10-30,19:20:13.111734
439.06,764.58,2024-10-30,19:20:13.159105
439.06,768.75,2024-10-30,19:20:13.190026
439.06,775.00,2024-10-30,19:20:13.226624
439.06,779.17,2024-10-30,19:20:13.258505
439.06,783.33,2024-10-30,19:20:13.290322
439.06,787.50,2024-10-30,19:20:13.320569
439.06,789.58,2024-10-30,19:20:13.351773
439.06,791.67,2024-10-30,19:20:13.383387
440.62,793.75,2024-10-30,19:20:13.432073
440.62,797.92,2024-10-30,19:20:13.464050
440.62,800.00,2024-10-30,19:20:13.494722
440.62,804.17,2024-10-30,19:20:13.529412
440.62,806.25,2024-10-30,19:20:13.558531
440.62,806.25,2024-10-30,19:20:13.592299
439.06,806.25,2024-10-30,19:20:13.624358
437.50,806.25,2024-10-30,19:20:13.656148
437.50,808.33,2024-10-30,19:20:13.710522
439.06,810.42,2024-10-30,19:20:13.736141
439.06,812.50,2024-10-30,19:20:13.767525
439.06,814.58,2024-10-30,19:20:13.799133
439.06,818.75,2024-10-30,19:20:13.831813
439.06,820.83,2024-10-30,19:20:13.862444
439.06,825.00,2024-10-30,19:20:13.894928
437.50,827.08,2024-10-30,19:20:13.927556
437.50,829.17,2024-10-30,19:20:13.975150
437.50,831.25,2024-10-30,19:20:14.007431
437.50,833.33,2024-10-30,19:20:14.042141
435.94,837.50,2024-10-30,19:20:14.074127
435.94,841.67,2024-10-30,19:20:14.107632
435.94,847.92,2024-10-30,19:20:14.140558
434.38,852.08,2024-10-30,19:20:14.168393
431.25,854.17,2024-10-30,19:20:14.215579
431.25,854.17,2024-10-30,19:20:14.220507
432.81,862.50,2024-10-30,19:20:14.247016
432.81,868.75,2024-10-30,19:20:14.279492
429.69,875.00,2024-10-30,19:20:14.312001
426.56,885.42,2024-10-30,19:20:14.375284
425.00,887.50,2024-10-30,19:20:14.407289
425.00,895.83,2024-10-30,19:20:14.441216
425.00,895.83,2024-10-30,19:20:14.452242
423.44,904.17,2024-10-30,19:20:14.489981
423.44,916.67,2024-10-30,19:20:14.524009
423.44,929.17,2024-10-30,19:20:14.552376
425.00,941.67,2024-10-30,19:20:14.584254
423.44,950.00,2024-10-30,19:20:14.617540
423.44,956.25,2024-10-30,19:20:14.646670
423.44,960.42,2024-10-30,19:20:14.678755
423.44,966.67,2024-10-30,19:20:14.710615
423.44,972.92,2024-10-30,19:20:14.759747
421.88,977.08,2024-10-30,19:20:14.792079
43.75,939.58,2024-10-30,19:20:14.824397
43.75,937.50,2024-10-30,19:20:14.858825
43.75,941.67,2024-10-30,19:20:14.890346
31.25,935.42,2024-10-30,19:20:14.922855
32.81,935.42,2024-10-30,19:20:14.953043
34.38,941.67,2024-10-30,19:20:15.000455
45.31,933.33,2024-10-30,19:20:15.032070
54.69,958.33,2024-10-30,19:20:15.063608
440.62,975.00,2024-10-30,19:20:15.094299
43.75,914.58,2024-10-30,19:20:15.127292
54.69,883.33,2024-10-30,19:20:15.158340
65.62,852.08,2024-10-30,19:20:15.192313
73.44,831.25,2024-10-30,19:20:15.222412
79.69,822.92,2024-10-30,19:20:15.273012
79.69,820.83,2024-10-30,19:20:15.306829
76.56,814.58,2024-10-30,19:20:15.337410
75.00,818.75,2024-10-30,19:20:15.368743
76.56,820.83,2024-10-30,19:20:15.400617
78.12,816.67,2024-10-30,19:20:15.432082
82.81,810.42,2024-10-30,19:20:15.463125
89.06,802.08,2024-10-30,19:20:15.494548
89.06,802.08,2024-10-30,19:20:15.507058
100.00,787.50,2024-10-30,19:20:15.575416
104.69,779.17,2024-10-30,19:20:15.606414
107.81,777.08,2024-10-30,19:20:15.640031
109.38,768.75,2024-10-30,19:20:15.672662
110.94,768.75,2024-10-30,19:20:15.707213
112.50,768.75,2024-10-30,19:20:15.737537
114.06,756.25,2024-10-30,19:20:15.768273
114.06,756.25,2024-10-30,19:20:15.782441
114.06,750.00,2024-10-30,19:20:15.815533
114.06,752.08,2024-10-30,19:20:15.848169
114.06,754.17,2024-10-30,19:20:15.880156
114.06,756.25,2024-10-30,19:20:15.911397
109.38,758.33,2024-10-30,19:20:15.975427
110.94,760.42,2024-10-30,19:20:16.007737
107.81,764.58,2024-10-30,19:20:16.057288
107.81,764.58,2024-10-30,19:20:16.063486
107.81,770.83,2024-10-30,19:20:16.092277
81.25,747.92,2024-10-30,19:20:16.123231
100.00,772.92,2024-10-30,19:20:16.153960
79.69,758.33,2024-10-30,19:20:16.183802
96.88,777.08,2024-10-30,19:20:16.216014
79.69,760.42,2024-10-30,19:20:16.247776
78.12,762.50,2024-10-30,19:20:16.280566
78.12,760.42,2024-10-30,19:20:16.329680
78.12,762.50,2024-10-30,19:20:16.360106
76.56,766.67,2024-10-30,19:20:16.392073
75.00,766.67,2024-10-30,19:20:16.423042
75.00,768.75,2024-10-30,19:20:16.458551
75.00,770.83,2024-10-30,19:20:16.490120
73.44,775.00,2024-10-30,19:20:16.522885
71.88,779.17,2024-10-30,19:20:16.552116
70.31,781.25,2024-10-30,19:20:16.601278
68.75,787.50,2024-10-30,19:20:16.632021
70.31,789.58,2024-10-30,19:20:16.663793
68.75,795.83,2024-10-30,19:20:16.697638
68.75,802.08,2024-10-30,19:20:16.726862
67.19,804.17,2024-10-30,19:20:16.759943
67.19,812.50,2024-10-30,19:20:16.791477
67.19,910.42,2024-10-30,19:20:16.824100
59.38,922.92,2024-10-30,19:20:16.873893
50.00,937.50,2024-10-30,19:20:16.906782
276.56,618.75,2024-10-30,19:20:16.939906
257.81,637.50,2024-10-30,19:20:16.968334
239.06,654.17,2024-10-30,19:20:16.998986
226.56,668.75,2024-10-30,19:20:17.031227
220.31,681.25,2024-10-30,19:20:17.063377
220.31,681.25,2024-10-30,19:20:17.077197
220.31,695.83,2024-10-30,19:20:17.111994
228.12,718.75,2024-10-30,19:20:17.175741
232.81,714.58,2024-10-30,19:20:17.208573
242.19,712.50,2024-10-30,19:20:17.241192
248.44,702.08,2024-10-30,19:20:17.273997
253.12,683.33,2024-10-30,19:20:17.305698
257.81,662.50,2024-10-30,19:20:17.340396
257.81,662.50,2024-10-30,19:20:17.356644
264.06,637.50,2024-10-30,19:20:17.383062
270.31,612.50,2024-10-30,19:20:17.415680
278.12,591.67,2024-10-30,19:20:17.447072
282.81,570.83,2024-10-30,19:20:17.478747
289.06,550.00,2024-10-30,19:20:17.512419
304.69,516.67,2024-10-30,19:20:17.576966
309.38,497.92,2024-10-30,19:20:17.613064
309.38,497.92,2024-10-30,19:20:17.619067
314.06,479.17,2024-10-30,19:20:17.659595
320.31,462.50,2024-10-30,19:20:17.691257
328.12,447.92,2024-10-30,19:20:17.724098
332.81,435.42,2024-10-30,19:20:17.752319
335.94,418.75,2024-10-30,19:20:17.783147
335.94,402.08,2024-10-30,19:20:17.814062
337.50,379.17,2024-10-30,19:20:17.846349
335.94,350.00,2024-10-30,19:20:17.895117
337.50,320.83,2024-10-30,19:20:17.928226
339.06,289.58,2024-10-30,19:20:17.960090
340.62,258.33,2024-10-30,19:20:17.991282
339.06,220.83,2024-10-30,19:20:18.025580
335.94,183.33,2024-10-30,19:20:18.058041
332.81,147.92,2024-10-30,19:20:18.089284
329.69,116.67,2024-10-30,19:20:18.123426
328.12,91.67,2024-10-30,19:20:18.167652
326.56,75.00,2024-10-30,19:20:18.200079
325.00,62.50,2024-10-30,19:20:18.230469
326.56,60.42,2024-10-30,19:20:18.263493
329.69,64.58,2024-10-30,19:20:18.294307
337.50,70.83,2024-10-30,19:20:18.326450
343.75,79.17,2024-10-30,19:20:18.359147
343.75,83.33,2024-10-30,19:20:18.391304
343.75,91.67,2024-10-30,19:20:18.439613
348.44,102.08,2024-10-30,19:20:18.473108
354.69,127.08,2024-10-30,19:20:18.507461
360.94,160.42,2024-10-30,19:20:18.536782
365.62,200.00,2024-10-30,19:20:18.567827
368.75,237.50,2024-10-30,19:20:18.604036
375.00,283.33,2024-10-30,19:20:18.632075
379.69,325.00,2024-10-30,19:20:18.662344
379.69,325.00,2024-10-30,19:20:18.669364
382.81,362.50,2024-10-30,19:20:18.712070
387.50,418.75,2024-10-30,19:20:18.774268
392.19,458.33,2024-10-30,19:20:18.806534
412.50,520.83,2024-10-30,19:20:18.840441
440.62,612.50,2024-10-30,19:20:18.873989
484.38,714.58,2024-10-30,19:20:18.908714
484.38,714.58,2024-10-30,19:20:18.916741
525.00,825.00,2024-10-30,19:20:18.953300
560.94,916.67,2024-10-30,19:20:18.982133
634.38,75.00,2024-10-30,19:20:19.017435
614.06,106.25,2024-10-30,19:20:19.047481
592.19,135.42,2024-10-30,19:20:19.078964
567.19,162.50,2024-10-30,19:20:19.112041
479.69,241.67,2024-10-30,19:20:19.175390
479.69,241.67,2024-10-30,19:20:19.184591
429.69,272.92,2024-10-30,19:20:19.223417
376.56,295.83,2024-10-30,19:20:19.255441
328.12,310.42,2024-10-30,19:20:19.291348
298.44,335.42,2024-10-30,19:20:19.322398
273.44,372.92,2024-10-30,19:20:19.350096
237.50,397.92,2024-10-30,19:20:19.383120
207.81,416.67,2024-10-30,19:20:19.415149
196.88,422.92,2024-10-30,19:20:19.446609
210.94,433.33,2024-10-30,19:20:19.495140
229.69,443.75,2024-10-30,19:20:19.527444
248.44,437.50,2024-10-30,19:20:19.558153
256.25,429.17,2024-10-30,19:20:19.591683
253.12,450.00,2024-10-30,19:20:19.622082
234.38,466.67,2024-10-30,19:20:19.656412
201.56,450.00,2024-10-30,19:20:19.691832
178.12,435.42,2024-10-30,19:20:19.737422
156.25,416.67,2024-10-30,19:20:19.767596
157.81,435.42,2024-10-30,19:20:19.799003
175.00,452.08,2024-10-30,19:20:19.831800
170.31,464.58,2024-10-30,19:20:19.864291
146.88,487.50,2024-10-30,19:20:19.895027
114.06,495.83,2024-10-30,19:20:19.927433
90.62,504.17,2024-10-30,19:20:19.959031
76.56,502.08,2024-10-30,19:20:20.006884
62.50,483.33,2024-10-30,19:20:20.039190
40.62,437.50,2024-10-30,19:20:20.075022
34.38,358.33,2024-10-30,19:20:20.106624
42.19,306.25,2024-10-30,19:20:20.141774
42.19,272.92,2024-10-30,19:20:20.167681
42.19,250.00,2024-10-30,19:20:20.199316
42.19,239.58,2024-10-30,19:20:20.231291
42.19,239.58,2024-10-30,19:20:20.244062
45.31,239.58,2024-10-30,19:20:20.279169
50.00,239.58,2024-10-30,19:20:20.312135
48.44,241.67,2024-10-30,19:20:20.374090
46.88,243.75,2024-10-30,19:20:20.406600
40.62,262.50,2024-10-30,19:20:20.442104
32.81,341.67,2024-10-30,19:20:20.472829
26.56,491.67,2024-10-30,19:20:20.508260
26.56,491.67,2024-10-30,19:20:20.524337
504.69,556.25,2024-10-30,19:20:20.552172
487.50,579.17,2024-10-30,19:20:20.584160
481.25,610.42,2024-10-30,19:20:20.615763
932.81,500.00,2024-10-30,19:20:20.648355
935.94,483.33,2024-10-30,19:20:20.678866
948.44,479.17,2024-10-30,19:20:20.712131
62.50,881.25,2024-10-30,19:20:20.744034
64.06,895.83,2024-10-30,19:20:20.791437
67.19,910.42,2024-10-30,19:20:20.822393
973.44,304.17,2024-10-30,19:20:20.856889
970.31,308.33,2024-10-30,19:20:20.891550
971.88,310.42,2024-10-30,19:20:20.923067
967.19,312.50,2024-10-30,19:20:20.952170
967.19,316.67,2024-10-30,19:20:20.984268
967.19,318.75,2024-10-30,19:20:21.015909
967.19,318.75,2024-10-30,19:20:21.064294
