x-coordinate,y-coordinate,date,time
678.12,618.75,2024-10-30,19:54:58.290638
690.62,587.50,2024-10-30,19:54:58.323490
704.69,543.75,2024-10-30,19:54:58.356206
718.75,487.50,2024-10-30,19:54:58.388926
734.38,435.42,2024-10-30,19:54:58.419689
751.56,379.17,2024-10-30,19:54:58.452838
156.25,743.75,2024-10-30,19:54:58.487716
203.12,731.25,2024-10-30,19:54:58.518435
242.19,727.08,2024-10-30,19:54:58.566280
262.50,722.92,2024-10-30,19:54:58.597216
300.00,737.50,2024-10-30,19:54:58.628164
321.88,714.58,2024-10-30,19:54:58.660188
339.06,689.58,2024-10-30,19:54:58.692135
345.31,679.17,2024-10-30,19:54:58.724301
339.06,668.75,2024-10-30,19:54:58.756527
334.38,662.50,2024-10-30,19:54:58.788176
329.69,654.17,2024-10-30,19:54:58.836173
323.44,645.83,2024-10-30,19:54:58.867091
332.81,631.25,2024-10-30,19:54:58.899183
342.19,610.42,2024-10-30,19:54:58.931176
348.44,591.67,2024-10-30,19:54:58.965321
354.69,577.08,2024-10-30,19:54:58.995310
367.19,568.75,2024-10-30,19:54:59.027529
378.12,564.58,2024-10-30,19:54:59.077406
378.12,564.58,2024-10-30,19:54:59.086405
398.44,558.33,2024-10-30,19:54:59.107513
425.00,556.25,2024-10-30,19:54:59.140403
446.88,547.92,2024-10-30,19:54:59.171334
487.50,533.33,2024-10-30,19:54:59.236010
496.88,522.92,2024-10-30,19:54:59.267865
504.69,516.67,2024-10-30,19:54:59.298973
504.69,516.67,2024-10-30,19:54:59.319878
507.81,506.25,2024-10-30,19:54:59.348902
510.94,489.58,2024-10-30,19:54:59.381859
509.38,487.50,2024-10-30,19:54:59.412727
509.38,485.42,2024-10-30,19:54:59.444840
503.13,487.50,2024-10-30,19:54:59.476313
492.19,491.67,2024-10-30,19:54:59.508313
484.38,508.33,2024-10-30,19:54:59.540055
470.31,537.50,2024-10-30,19:54:59.572218
450.00,560.42,2024-10-30,19:54:59.619681
421.88,585.42,2024-10-30,19:54:59.652621
395.31,608.33,2024-10-30,19:54:59.683324
376.56,620.83,2024-10-30,19:54:59.715357
354.69,631.25,2024-10-30,19:54:59.746858
331.25,633.33,2024-10-30,19:54:59.779590
310.94,629.17,2024-10-30,19:54:59.811745
295.31,633.33,2024-10-30,19:54:59.844739
284.38,637.50,2024-10-30,19:54:59.892512
281.25,643.75,2024-10-30,19:54:59.923546
284.38,650.00,2024-10-30,19:54:59.957461
292.19,654.17,2024-10-30,19:54:59.989176
303.12,664.58,2024-10-30,19:55:00.020120
314.06,672.92,2024-10-30,19:55:00.051732
318.75,681.25,2024-10-30,19:55:00.084445
321.88,697.92,2024-10-30,19:55:00.131440
325.00,714.58,2024-10-30,19:55:00.162511
323.44,722.92,2024-10-30,19:55:00.194202
326.56,729.17,2024-10-30,19:55:00.228120
332.81,727.08,2024-10-30,19:55:00.260205
342.19,727.08,2024-10-30,19:55:00.292216
348.44,727.08,2024-10-30,19:55:00.323054
356.25,731.25,2024-10-30,19:55:00.357092
356.25,731.25,2024-10-30,19:55:00.366195
368.75,737.50,2024-10-30,19:55:00.435824
373.44,739.58,2024-10-30,19:55:00.469041
382.81,743.75,2024-10-30,19:55:00.499632
395.31,745.83,2024-10-30,19:55:00.530730
406.25,737.50,2024-10-30,19:55:00.562728
423.44,735.42,2024-10-30,19:55:00.596542
448.44,731.25,2024-10-30,19:55:00.628362
448.44,731.25,2024-10-30,19:55:00.634420
475.00,725.00,2024-10-30,19:55:00.677155
501.56,718.75,2024-10-30,19:55:00.708089
528.12,714.58,2024-10-30,19:55:00.739859
553.12,710.42,2024-10-30,19:55:00.771102
598.44,716.67,2024-10-30,19:55:00.835599
617.19,718.75,2024-10-30,19:55:00.868037
634.38,718.75,2024-10-30,19:55:00.915709
634.38,718.75,2024-10-30,19:55:00.931192
653.12,720.83,2024-10-30,19:55:00.948095
671.88,722.92,2024-10-30,19:55:00.979918
687.50,720.83,2024-10-30,19:55:01.011844
698.44,718.75,2024-10-30,19:55:01.044258
703.12,712.50,2024-10-30,19:55:01.076888
700.00,718.75,2024-10-30,19:55:01.108888
689.06,720.83,2024-10-30,19:55:01.138948
673.44,729.17,2024-10-30,19:55:01.186763
656.25,737.50,2024-10-30,19:55:01.218734
634.38,745.83,2024-10-30,19:55:01.251647
615.62,760.42,2024-10-30,19:55:01.284435
596.88,775.00,2024-10-30,19:55:01.315502
578.12,787.50,2024-10-30,19:55:01.347530
560.94,808.33,2024-10-30,19:55:01.382180
553.12,814.58,2024-10-30,19:55:01.412182
550.00,837.50,2024-10-30,19:55:01.460309
546.88,854.17,2024-10-30,19:55:01.492038
546.88,868.75,2024-10-30,19:55:01.523172
543.75,879.17,2024-10-30,19:55:01.554982
537.50,877.08,2024-10-30,19:55:01.588765
531.25,879.17,2024-10-30,19:55:01.618479
523.44,879.17,2024-10-30,19:55:01.651469
521.88,875.00,2024-10-30,19:55:01.683308
515.62,868.75,2024-10-30,19:55:01.731312
523.44,864.58,2024-10-30,19:55:01.765336
521.88,852.08,2024-10-30,19:55:01.796692
529.69,843.75,2024-10-30,19:55:01.827196
534.38,837.50,2024-10-30,19:55:01.860440
543.75,827.08,2024-10-30,19:55:01.891826
562.50,820.83,2024-10-30,19:55:01.923406
562.50,820.83,2024-10-30,19:55:01.935373
578.12,812.50,2024-10-30,19:55:01.971523
590.62,797.92,2024-10-30,19:55:02.038054
604.69,789.58,2024-10-30,19:55:02.067212
620.31,779.17,2024-10-30,19:55:02.099878
637.50,768.75,2024-10-30,19:55:02.130967
651.56,758.33,2024-10-30,19:55:02.165294
665.62,750.00,2024-10-30,19:55:02.197961
665.62,750.00,2024-10-30,19:55:02.204060
678.12,745.83,2024-10-30,19:55:02.245649
685.94,739.58,2024-10-30,19:55:02.276418
692.19,739.58,2024-10-30,19:55:02.308744
695.31,741.67,2024-10-30,19:55:02.338814
695.31,743.75,2024-10-30,19:55:02.370939
728.12,756.25,2024-10-30,19:55:02.435470
728.12,766.67,2024-10-30,19:55:02.467340
728.12,766.67,2024-10-30,19:55:02.483111
731.25,781.25,2024-10-30,19:55:02.515105
731.25,793.75,2024-10-30,19:55:02.548110
734.38,804.17,2024-10-30,19:55:02.579090
745.31,816.67,2024-10-30,19:55:02.612993
751.56,829.17,2024-10-30,19:55:02.643924
756.25,839.58,2024-10-30,19:55:02.675661
775.00,850.00,2024-10-30,19:55:02.708675
767.19,858.33,2024-10-30,19:55:02.756746
768.75,866.67,2024-10-30,19:55:02.788241
770.31,872.92,2024-10-30,19:55:02.819308
760.94,868.75,2024-10-30,19:55:02.851306
750.00,866.67,2024-10-30,19:55:02.883127
748.44,864.58,2024-10-30,19:55:02.917343
740.62,856.25,2024-10-30,19:55:02.947440
720.31,854.17,2024-10-30,19:55:02.981238
723.44,845.83,2024-10-30,19:55:03.027252
732.81,837.50,2024-10-30,19:55:03.059277
740.62,820.83,2024-10-30,19:55:03.093836
753.12,808.33,2024-10-30,19:55:03.124929
759.38,797.92,2024-10-30,19:55:03.156338
767.19,789.58,2024-10-30,19:55:03.187529
776.56,781.25,2024-10-30,19:55:03.222453
785.94,772.92,2024-10-30,19:55:03.254465
793.75,764.58,2024-10-30,19:55:03.301132
801.56,756.25,2024-10-30,19:55:03.334180
809.38,745.83,2024-10-30,19:55:03.364120
814.06,737.50,2024-10-30,19:55:03.396628
817.19,733.33,2024-10-30,19:55:03.427312
818.75,729.17,2024-10-30,19:55:03.458859
818.75,727.08,2024-10-30,19:55:03.490670
817.19,725.00,2024-10-30,19:55:03.524669
817.19,725.00,2024-10-30,19:55:03.533670
817.19,722.92,2024-10-30,19:55:03.572886
817.19,725.00,2024-10-30,19:55:03.636600
817.19,727.08,2024-10-30,19:55:03.666794
817.19,733.33,2024-10-30,19:55:03.700453
817.19,739.58,2024-10-30,19:55:03.732452
817.19,745.83,2024-10-30,19:55:03.763773
817.19,745.83,2024-10-30,19:55:03.783587
818.75,756.25,2024-10-30,19:55:03.811488
820.31,764.58,2024-10-30,19:55:03.844495
823.44,772.92,2024-10-30,19:55:03.875620
825.00,783.33,2024-10-30,19:55:03.907362
843.75,785.42,2024-10-30,19:55:03.939931
840.62,802.08,2024-10-30,19:55:03.972091
834.38,835.42,2024-10-30,19:55:04.036422
834.38,835.42,2024-10-30,19:55:04.050551
832.81,847.92,2024-10-30,19:55:04.082402
826.56,856.25,2024-10-30,19:55:04.116404
823.44,854.17,2024-10-30,19:55:04.148303
821.88,856.25,2024-10-30,19:55:04.179259
815.62,854.17,2024-10-30,19:55:04.212156
807.81,845.83,2024-10-30,19:55:04.244174
801.56,839.58,2024-10-30,19:55:04.275342
787.50,829.17,2024-10-30,19:55:04.308232
776.56,818.75,2024-10-30,19:55:04.355328
764.06,808.33,2024-10-30,19:55:04.388080
751.56,793.75,2024-10-30,19:55:04.420071
729.69,787.50,2024-10-30,19:55:04.451198
703.12,785.42,2024-10-30,19:55:04.484095
676.56,783.33,2024-10-30,19:55:04.516095
643.75,789.58,2024-10-30,19:55:04.548164
596.88,795.83,2024-10-30,19:55:04.595033
545.31,802.08,2024-10-30,19:55:04.629935
489.06,808.33,2024-10-30,19:55:04.659935
420.31,816.67,2024-10-30,19:55:04.690611
351.56,818.75,2024-10-30,19:55:04.722557
289.06,808.33,2024-10-30,19:55:04.756619
242.19,793.75,2024-10-30,19:55:04.787349
192.19,777.08,2024-10-30,19:55:04.820278
143.75,762.50,2024-10-30,19:55:04.868390
100.00,743.75,2024-10-30,19:55:04.900154
760.94,668.75,2024-10-30,19:55:04.932138
698.44,691.67,2024-10-30,19:55:04.963225
620.31,695.83,2024-10-30,19:55:04.994815
557.81,706.25,2024-10-30,19:55:05.028743
512.50,714.58,2024-10-30,19:55:05.058822
489.06,722.92,2024-10-30,19:55:05.091590
489.06,722.92,2024-10-30,19:55:05.100584
470.31,729.17,2024-10-30,19:55:05.140535
453.12,735.42,2024-10-30,19:55:05.171698
428.12,750.00,2024-10-30,19:55:05.235528
435.94,760.42,2024-10-30,19:55:05.267612
465.62,770.83,2024-10-30,19:55:05.299348
526.56,766.67,2024-10-30,19:55:05.330773
648.44,743.75,2024-10-30,19:55:05.364716
648.44,743.75,2024-10-30,19:55:05.381623
706.25,643.75,2024-10-30,19:55:05.411633
709.38,504.17,2024-10-30,19:55:05.445733
692.19,356.25,2024-10-30,19:55:05.475747
671.88,210.42,2024-10-30,19:55:05.508544
564.06,100.00,2024-10-30,19:55:05.540896
403.12,897.92,2024-10-30,19:55:05.571041
521.88,812.50,2024-10-30,19:55:05.650775
521.88,812.50,2024-10-30,19:55:05.662778
543.75,770.83,2024-10-30,19:55:05.683153
567.19,733.33,2024-10-30,19:55:05.716044
590.62,706.25,2024-10-30,19:55:05.748066
607.81,681.25,2024-10-30,19:55:05.780225
615.62,666.67,2024-10-30,19:55:05.811807
617.19,645.83,2024-10-30,19:55:05.842887
617.19,622.92,2024-10-30,19:55:05.874974
620.31,602.08,2024-10-30,19:55:05.924459
623.44,583.33,2024-10-30,19:55:05.954587
625.00,570.83,2024-10-30,19:55:05.986913
626.56,560.42,2024-10-30,19:55:06.018949
629.69,547.92,2024-10-30,19:55:06.051851
629.69,537.50,2024-10-30,19:55:06.082698
629.69,533.33,2024-10-30,19:55:06.116814
625.00,535.42,2024-10-30,19:55:06.146505
620.31,537.50,2024-10-30,19:55:06.195398
615.62,541.67,2024-10-30,19:55:06.227402
603.12,550.00,2024-10-30,19:55:06.259530
584.38,543.75,2024-10-30,19:55:06.292243
559.38,539.58,2024-10-30,19:55:06.324237
535.94,533.33,2024-10-30,19:55:06.355567
512.50,518.75,2024-10-30,19:55:06.388437
500.00,504.17,2024-10-30,19:55:06.435409
487.50,481.25,2024-10-30,19:55:06.468312
479.69,456.25,2024-10-30,19:55:06.500048
478.12,429.17,2024-10-30,19:55:06.530181
481.25,404.17,2024-10-30,19:55:06.563199
479.69,375.00,2024-10-30,19:55:06.595501
481.25,352.08,2024-10-30,19:55:06.627502
492.19,339.58,2024-10-30,19:55:06.660504
492.19,339.58,2024-10-30,19:55:06.666563
495.31,320.83,2024-10-30,19:55:06.707836
507.81,314.58,2024-10-30,19:55:06.739171
515.62,308.33,2024-10-30,19:55:06.772193
521.88,306.25,2024-10-30,19:55:06.836553
526.56,306.25,2024-10-30,19:55:06.867550
518.75,312.50,2024-10-30,19:55:06.900256
509.38,320.83,2024-10-30,19:55:06.932251
509.38,320.83,2024-10-30,19:55:06.949304
496.88,325.00,2024-10-30,19:55:06.980359
482.81,329.17,2024-10-30,19:55:07.012202
476.56,335.42,2024-10-30,19:55:07.044059
475.00,350.00,2024-10-30,19:55:07.076134
478.12,383.33,2024-10-30,19:55:07.108867
471.88,425.00,2024-10-30,19:55:07.139029
450.00,470.83,2024-10-30,19:55:07.171140
445.31,514.58,2024-10-30,19:55:07.202835
443.75,552.08,2024-10-30,19:55:07.251856
440.62,579.17,2024-10-30,19:55:07.283891
434.38,602.08,2024-10-30,19:55:07.315619
426.56,616.67,2024-10-30,19:55:07.347624
414.06,622.92,2024-10-30,19:55:07.380726
400.00,620.83,2024-10-30,19:55:07.412473
389.06,612.50,2024-10-30,19:55:07.442498
378.12,600.00,2024-10-30,19:55:07.491296
367.19,585.42,2024-10-30,19:55:07.523307
359.38,577.08,2024-10-30,19:55:07.556198
351.56,570.83,2024-10-30,19:55:07.589008
345.31,566.67,2024-10-30,19:55:07.620010
340.62,562.50,2024-10-30,19:55:07.651992
337.50,556.25,2024-10-30,19:55:07.684862
334.38,550.00,2024-10-30,19:55:07.715548
329.69,541.67,2024-10-30,19:55:07.763295
326.56,527.08,2024-10-30,19:55:07.797022
321.88,514.58,2024-10-30,19:55:07.828045
320.31,497.92,2024-10-30,19:55:07.860023
317.19,485.42,2024-10-30,19:55:07.892010
315.62,479.17,2024-10-30,19:55:07.923415
314.06,472.92,2024-10-30,19:55:07.955581
312.50,468.75,2024-10-30,19:55:07.987264
310.94,466.67,2024-10-30,19:55:08.036314
309.38,466.67,2024-10-30,19:55:08.067381
307.81,466.67,2024-10-30,19:55:08.100097
307.81,464.58,2024-10-30,19:55:08.131218
307.81,462.50,2024-10-30,19:55:08.163105
306.25,460.42,2024-10-30,19:55:08.196260
304.69,460.42,2024-10-30,19:55:08.228237
304.69,456.25,2024-10-30,19:55:08.277255
304.69,456.25,2024-10-30,19:55:08.293116
307.81,450.00,2024-10-30,19:55:08.308150
309.38,443.75,2024-10-30,19:55:08.339630
310.94,437.50,2024-10-30,19:55:08.373982
312.50,429.17,2024-10-30,19:55:08.436644
317.19,418.75,2024-10-30,19:55:08.468791
318.75,416.67,2024-10-30,19:55:08.499611
318.75,416.67,2024-10-30,19:55:08.509545
318.75,414.58,2024-10-30,19:55:08.548548
317.19,416.67,2024-10-30,19:55:08.582616
315.62,422.92,2024-10-30,19:55:08.614399
310.94,431.25,2024-10-30,19:55:08.644273
306.25,439.58,2024-10-30,19:55:08.676385
301.56,452.08,2024-10-30,19:55:08.708055
296.88,464.58,2024-10-30,19:55:08.739631
292.19,479.17,2024-10-30,19:55:08.771631
287.50,493.75,2024-10-30,19:55:08.821813
282.81,510.42,2024-10-30,19:55:08.852814
279.69,525.00,2024-10-30,19:55:08.884985
279.69,537.50,2024-10-30,19:55:08.915711
282.81,550.00,2024-10-30,19:55:08.948645
285.94,564.58,2024-10-30,19:55:08.979653
290.62,579.17,2024-10-30,19:55:09.013375
296.88,593.75,2024-10-30,19:55:09.044367
301.56,608.33,2024-10-30,19:55:09.092281
307.81,625.00,2024-10-30,19:55:09.124282
314.06,635.42,2024-10-30,19:55:09.156283
317.19,645.83,2024-10-30,19:55:09.187502
321.88,652.08,2024-10-30,19:55:09.220140
326.56,650.00,2024-10-30,19:55:09.252497
332.81,645.83,2024-10-30,19:55:09.285924
337.50,635.42,2024-10-30,19:55:09.331621
343.75,616.67,2024-10-30,19:55:09.363621
354.69,583.33,2024-10-30,19:55:09.394486
364.06,552.08,2024-10-30,19:55:09.428501
375.00,522.92,2024-10-30,19:55:09.461424
384.38,493.75,2024-10-30,19:55:09.491248
396.88,466.67,2024-10-30,19:55:09.524264
407.81,441.67,2024-10-30,19:55:09.557101
407.81,441.67,2024-10-30,19:55:09.568044
429.69,372.92,2024-10-30,19:55:09.635448
437.50,339.58,2024-10-30,19:55:09.667453
445.31,318.75,2024-10-30,19:55:09.698706
453.12,306.25,2024-10-30,19:55:09.732600
456.25,297.92,2024-10-30,19:55:09.763602
459.38,291.67,2024-10-30,19:55:09.796579
460.94,297.92,2024-10-30,19:55:09.828590
460.94,297.92,2024-10-30,19:55:09.850084
460.94,329.17,2024-10-30,19:55:09.878206
457.81,360.42,2024-10-30,19:55:09.909854
456.25,402.08,2024-10-30,19:55:09.942261
456.25,439.58,2024-10-30,19:55:09.971334
450.00,547.92,2024-10-30,19:55:10.035031
443.75,612.50,2024-10-30,19:55:10.068030
435.94,664.58,2024-10-30,19:55:10.099826
435.94,664.58,2024-10-30,19:55:10.113930
426.56,702.08,2024-10-30,19:55:10.149917
418.75,729.17,2024-10-30,19:55:10.180901
415.62,764.58,2024-10-30,19:55:10.211983
409.38,808.33,2024-10-30,19:55:10.242956
403.12,845.83,2024-10-30,19:55:10.275892
400.00,864.58,2024-10-30,19:55:10.308756
395.31,885.42,2024-10-30,19:55:10.339699
389.06,906.25,2024-10-30,19:55:10.388105
389.06,918.75,2024-10-30,19:55:10.418984
389.06,929.17,2024-10-30,19:55:10.453884
29.69,250.00,2024-10-30,19:55:10.484028
32.81,250.00,2024-10-30,19:55:10.515836
35.94,245.83,2024-10-30,19:55:10.547966
39.06,250.00,2024-10-30,19:55:10.578803
43.75,256.25,2024-10-30,19:55:10.610464
46.88,262.50,2024-10-30,19:55:10.658489
51.56,272.92,2024-10-30,19:55:10.691548
56.25,283.33,2024-10-30,19:55:10.725254
60.94,291.67,2024-10-30,19:55:10.756153
67.19,302.08,2024-10-30,19:55:10.786308
71.88,312.50,2024-10-30,19:55:10.819927
75.00,312.50,2024-10-30,19:55:10.851806
76.56,304.17,2024-10-30,19:55:10.884078
76.56,291.67,2024-10-30,19:55:10.930756
78.12,281.25,2024-10-30,19:55:10.962773
76.56,275.00,2024-10-30,19:55:10.995498
76.56,270.83,2024-10-30,19:55:11.026504
78.12,270.83,2024-10-30,19:55:11.059747
79.69,268.75,2024-10-30,19:55:11.092897
79.69,266.67,2024-10-30,19:55:11.124609
81.25,260.42,2024-10-30,19:55:11.171600
81.25,260.42,2024-10-30,19:55:11.191681
82.81,252.08,2024-10-30,19:55:11.237195
84.38,247.92,2024-10-30,19:55:11.268119
84.38,243.75,2024-10-30,19:55:11.299518
84.38,233.33,2024-10-30,19:55:11.331513
82.81,222.92,2024-10-30,19:55:11.364514
79.69,212.50,2024-10-30,19:55:11.395177
79.69,212.50,2024-10-30,19:55:11.411318
76.56,202.08,2024-10-30,19:55:11.445246
73.44,189.58,2024-10-30,19:55:11.475295
68.75,175.00,2024-10-30,19:55:11.508925
60.94,152.08,2024-10-30,19:55:11.538991
51.56,127.08,2024-10-30,19:55:11.571985
32.81,77.08,2024-10-30,19:55:11.635395
879.69,947.92,2024-10-30,19:55:11.667398
879.69,947.92,2024-10-30,19:55:11.679386
784.38,927.08,2024-10-30,19:55:11.715103
690.62,895.83,2024-10-30,19:55:11.749104
135.94,864.58,2024-10-30,19:55:11.780032
148.44,820.83,2024-10-30,19:55:11.811794
167.19,772.92,2024-10-30,19:55:11.845703
203.12,722.92,2024-10-30,19:55:11.876762
225.00,683.33,2024-10-30,19:55:11.909906
256.25,645.83,2024-10-30,19:55:11.941908
289.06,618.75,2024-10-30,19:55:11.990023
339.06,597.92,2024-10-30,19:55:12.020498
398.44,558.33,2024-10-30,19:55:12.052499
442.19,552.08,2024-10-30,19:55:12.084570
475.00,547.92,2024-10-30,19:55:12.117246
515.62,537.50,2024-10-30,19:55:12.147239
540.62,520.83,2024-10-30,19:55:12.179921
559.38,508.33,2024-10-30,19:55:12.227948
576.56,491.67,2024-10-30,19:55:12.260429
595.31,479.17,2024-10-30,19:55:12.292315
604.69,468.75,2024-10-30,19:55:12.324046
610.94,460.42,2024-10-30,19:55:12.355813
618.75,445.83,2024-10-30,19:55:12.387889
634.38,422.92,2024-10-30,19:55:12.418627
651.56,412.50,2024-10-30,19:55:12.450631
653.12,404.17,2024-10-30,19:55:12.498424
660.94,395.83,2024-10-30,19:55:12.532422
665.62,389.58,2024-10-30,19:55:12.564422
670.31,383.33,2024-10-30,19:55:12.595497
675.00,375.00,2024-10-30,19:55:12.628081
681.25,368.75,2024-10-30,19:55:12.660065
685.94,360.42,2024-10-30,19:55:12.692146
693.75,354.17,2024-10-30,19:55:12.724139
693.75,354.17,2024-10-30,19:55:12.742021
695.31,354.17,2024-10-30,19:55:12.771024
698.44,350.00,2024-10-30,19:55:12.835561
701.56,343.75,2024-10-30,19:55:12.867564
706.25,341.67,2024-10-30,19:55:12.899309
707.81,339.58,2024-10-30,19:55:12.932238
710.94,333.33,2024-10-30,19:55:12.962365
715.62,327.08,2024-10-30,19:55:13.012040
715.62,327.08,2024-10-30,19:55:13.024046
718.75,322.92,2024-10-30,19:55:13.044278
721.88,316.67,2024-10-30,19:55:13.075335
726.56,310.42,2024-10-30,19:55:13.107073
728.12,308.33,2024-10-30,19:55:13.140085
731.25,306.25,2024-10-30,19:55:13.171077
734.38,300.00,2024-10-30,19:55:13.235806
734.38,300.00,2024-10-30,19:55:13.245807
735.94,297.92,2024-10-30,19:55:13.282782
737.50,291.67,2024-10-30,19:55:13.317423
742.19,289.58,2024-10-30,19:55:13.348417
742.19,287.50,2024-10-30,19:55:13.379510
745.31,289.58,2024-10-30,19:55:13.411341
743.75,291.67,2024-10-30,19:55:13.444431
742.19,295.83,2024-10-30,19:55:13.474662
739.06,304.17,2024-10-30,19:55:13.506942
729.69,308.33,2024-10-30,19:55:13.555886
717.19,312.50,2024-10-30,19:55:13.589477
695.31,318.75,2024-10-30,19:55:13.620384
673.44,325.00,2024-10-30,19:55:13.651451
653.12,339.58,2024-10-30,19:55:13.684385
632.81,356.25,2024-10-30,19:55:13.715829
607.81,370.83,2024-10-30,19:55:13.747837
585.94,387.50,2024-10-30,19:55:13.778841
556.25,406.25,2024-10-30,19:55:13.828504
537.50,420.83,2024-10-30,19:55:13.860615
529.69,406.25,2024-10-30,19:55:13.892697
498.44,420.83,2024-10-30,19:55:13.925351
451.56,427.08,2024-10-30,19:55:13.956588
417.19,431.25,2024-10-30,19:55:13.987736
410.94,450.00,2024-10-30,19:55:14.020333
403.12,462.50,2024-10-30,19:55:14.066450
318.75,510.42,2024-10-30,19:55:14.099084
310.94,510.42,2024-10-30,19:55:14.131791
310.94,514.58,2024-10-30,19:55:14.163807
312.50,522.92,2024-10-30,19:55:14.194864
314.06,522.92,2024-10-30,19:55:14.228439
318.75,525.00,2024-10-30,19:55:14.258880
321.88,525.00,2024-10-30,19:55:14.291897
321.88,525.00,2024-10-30,19:55:14.307141
325.00,522.92,2024-10-30,19:55:14.339814
325.00,518.75,2024-10-30,19:55:14.371102
328.12,504.17,2024-10-30,19:55:14.435804
329.69,506.25,2024-10-30,19:55:14.467767
331.25,512.50,2024-10-30,19:55:14.500002
334.38,525.00,2024-10-30,19:55:14.532652
335.94,533.33,2024-10-30,19:55:14.563761
335.94,533.33,2024-10-30,19:55:14.574655
337.50,535.42,2024-10-30,19:55:14.611463
337.50,531.25,2024-10-30,19:55:14.644486
334.38,522.92,2024-10-30,19:55:14.675480
332.81,512.50,2024-10-30,19:55:14.707308
