473.44,520.83,2024-10-25,16:48:15.234600
473.44,520.83,2024-10-25,16:48:15.241549
467.19,520.83,2024-10-25,16:48:15.281033
462.50,514.58,2024-10-25,16:48:15.314976
465.62,510.42,2024-10-25,16:48:15.346539
465.62,510.42,2024-10-25,16:48:15.379827
464.06,508.33,2024-10-25,16:48:15.410883
462.50,504.17,2024-10-25,16:48:15.444211
467.19,502.08,2024-10-25,16:48:15.475873
475.00,500.00,2024-10-25,16:48:15.521398
478.12,491.67,2024-10-25,16:48:15.555066
482.81,491.67,2024-10-25,16:48:15.587186
495.31,493.75,2024-10-25,16:48:15.620029
496.88,491.67,2024-10-25,16:48:15.650049
493.75,487.50,2024-10-25,16:48:15.681089
493.75,485.42,2024-10-25,16:48:15.711760
473.44,493.75,2024-10-25,16:48:15.744350
457.81,493.75,2024-10-25,16:48:15.792618
448.44,487.50,2024-10-25,16:48:15.825196
443.75,479.17,2024-10-25,16:48:15.858139
428.12,483.33,2024-10-25,16:48:15.890192
420.31,464.58,2024-10-25,16:48:15.920955
376.56,475.00,2024-10-25,16:48:15.953870
681.25,368.75,2024-10-25,16:48:18.369969
682.81,387.50,2024-10-25,16:48:18.418061
684.38,383.33,2024-10-25,16:48:18.449163
682.81,381.25,2024-10-25,16:48:18.480793
692.19,383.33,2024-10-25,16:48:18.514206
206.25,187.50,2024-10-25,16:48:18.818829
779.69,295.83,2024-10-25,16:48:18.850670
781.25,377.08,2024-10-25,16:48:18.881282
773.44,395.83,2024-10-25,16:48:18.913975
765.62,379.17,2024-10-25,16:48:18.961267
768.75,364.58,2024-10-25,16:48:18.991860
767.19,362.50,2024-10-25,16:48:19.025132
773.44,368.75,2024-10-25,16:48:19.056738
784.38,372.92,2024-10-25,16:48:19.089827
801.56,377.08,2024-10-25,16:48:19.122158
829.69,375.00,2024-10-25,16:48:19.153773
851.56,385.42,2024-10-25,16:48:19.201551
857.81,385.42,2024-10-25,16:48:19.234440
851.56,379.17,2024-10-25,16:48:19.265523
831.25,406.25,2024-10-25,16:48:19.296457
825.00,408.33,2024-10-25,16:48:19.329819
835.94,397.92,2024-10-25,16:48:19.361929
837.50,395.83,2024-10-25,16:48:19.392946
842.19,370.83,2024-10-25,16:48:19.425982
842.19,370.83,2024-10-25,16:48:19.435013
864.06,322.92,2024-10-25,16:48:19.474786
892.19,266.67,2024-10-25,16:48:19.507210
912.50,218.75,2024-10-25,16:48:19.538827
896.88,222.92,2024-10-25,16:48:19.603948
892.19,216.67,2024-10-25,16:48:19.633124
896.88,239.58,2024-10-25,16:48:19.665557
884.38,289.58,2024-10-25,16:48:19.696759
884.38,289.58,2024-10-25,16:48:19.706138
873.44,335.42,2024-10-25,16:48:19.745376
856.25,370.83,2024-10-25,16:48:19.778493
848.44,387.50,2024-10-25,16:48:19.810783
864.06,414.58,2024-10-25,16:48:19.842956
865.62,431.25,2024-10-25,16:48:19.872895
864.06,425.00,2024-10-25,16:48:19.905122
878.12,418.75,2024-10-25,16:48:19.938150
893.75,429.17,2024-10-25,16:48:19.986606
890.62,447.92,2024-10-25,16:48:20.018165
875.00,447.92,2024-10-25,16:48:20.050822
865.62,443.75,2024-10-25,16:48:20.081056
868.75,435.42,2024-10-25,16:48:20.113962
868.75,433.33,2024-10-25,16:48:20.145583
873.44,433.33,2024-10-25,16:48:20.178028
871.88,429.17,2024-10-25,16:48:20.210927
871.88,425.00,2024-10-25,16:48:20.257313
867.19,425.00,2024-10-25,16:48:20.290111
870.31,416.67,2024-10-25,16:48:20.323007
875.00,418.75,2024-10-25,16:48:20.354560
868.75,422.92,2024-10-25,16:48:20.387005
860.94,422.92,2024-10-25,16:48:20.417168
857.81,420.83,2024-10-25,16:48:20.450004
857.81,418.75,2024-10-25,16:48:20.481829
854.69,420.83,2024-10-25,16:48:20.530589
846.88,425.00,2024-10-25,16:48:20.561984
818.75,420.83,2024-10-25,16:48:20.592929
764.06,412.50,2024-10-25,16:48:20.626319
703.12,450.00,2024-10-25,16:48:20.657245
596.88,483.33,2024-10-25,16:48:20.691074
450.00,489.58,2024-10-25,16:48:20.721482
278.12,462.50,2024-10-25,16:48:20.752928
78.12,245.83,2024-10-25,16:48:20.801896
415.62,947.92,2024-10-25,16:48:21.233044
401.56,931.25,2024-10-25,16:48:21.265374
401.56,931.25,2024-10-25,16:48:21.281765
387.50,916.67,2024-10-25,16:48:21.314060
359.38,937.50,2024-10-25,16:48:21.344837
346.88,947.92,2024-10-25,16:48:21.378921
356.25,945.83,2024-10-25,16:48:21.409785
346.88,943.75,2024-10-25,16:48:21.441775
315.62,935.42,2024-10-25,16:48:21.473024
254.69,231.25,2024-10-25,16:48:21.505666
246.88,220.83,2024-10-25,16:48:21.537065
239.06,216.67,2024-10-25,16:48:21.585105
221.88,183.33,2024-10-25,16:48:21.618562
226.56,175.00,2024-10-25,16:48:21.650856
215.62,179.17,2024-10-25,16:48:21.681088
220.31,185.42,2024-10-25,16:48:21.713272
221.88,179.17,2024-10-25,16:48:21.747338
207.81,141.67,2024-10-25,16:48:21.776916
206.25,129.17,2024-10-25,16:48:21.825287
207.81,127.08,2024-10-25,16:48:21.858959
206.25,158.33,2024-10-25,16:48:21.889773
209.38,170.83,2024-10-25,16:48:21.922582
212.50,185.42,2024-10-25,16:48:21.953930
210.94,204.17,2024-10-25,16:48:21.985754
209.38,208.33,2024-10-25,16:48:22.018362
215.62,212.50,2024-10-25,16:48:22.048721
217.19,218.75,2024-10-25,16:48:22.096873
218.75,243.75,2024-10-25,16:48:22.130220
221.88,264.58,2024-10-25,16:48:22.162363
220.31,266.67,2024-10-25,16:48:22.193937
210.94,254.17,2024-10-25,16:48:22.228386
182.81,247.92,2024-10-25,16:48:22.257221
151.56,166.67,2024-10-25,16:48:22.289636
187.50,150.00,2024-10-25,16:48:22.321343
187.50,150.00,2024-10-25,16:48:22.340853
306.25,175.00,2024-10-25,16:48:22.404138
379.69,195.83,2024-10-25,16:48:22.433774
428.12,218.75,2024-10-25,16:48:22.465426
460.94,237.50,2024-10-25,16:48:22.497172
493.75,258.33,2024-10-25,16:48:22.530144
545.31,279.17,2024-10-25,16:48:22.563036
620.31,297.92,2024-10-25,16:48:22.594829
620.31,297.92,2024-10-25,16:48:22.605999
651.56,293.75,2024-10-25,16:48:22.646191
718.75,285.42,2024-10-25,16:48:22.673897
768.75,266.67,2024-10-25,16:48:22.706127
809.38,260.42,2024-10-25,16:48:22.738488
870.31,256.25,2024-10-25,16:48:22.801640
890.62,245.83,2024-10-25,16:48:22.833323
920.31,214.58,2024-10-25,16:48:22.881858
920.31,214.58,2024-10-25,16:48:22.899636
937.50,206.25,2024-10-25,16:48:22.915235
945.31,210.42,2024-10-25,16:48:22.945666
951.56,210.42,2024-10-25,16:48:22.976666
962.50,193.75,2024-10-25,16:48:23.009962
971.88,183.33,2024-10-25,16:48:23.038877
976.56,160.42,2024-10-25,16:48:23.073127
981.25,133.33,2024-10-25,16:48:23.105515
987.50,104.17,2024-10-25,16:48:23.154513
993.75,68.75,2024-10-25,16:48:23.185752
382.81,785.42,2024-10-25,16:48:23.216671
393.75,766.67,2024-10-25,16:48:23.249866
395.31,760.42,2024-10-25,16:48:23.280906
395.31,745.83,2024-10-25,16:48:23.312328
395.31,735.42,2024-10-25,16:48:23.344999
396.88,735.42,2024-10-25,16:48:23.375894
396.88,739.58,2024-10-25,16:48:23.426385
398.44,737.50,2024-10-25,16:48:23.456581
398.44,737.50,2024-10-25,16:48:23.488807
225.00,72.92,2024-10-25,16:48:23.522821
228.12,66.67,2024-10-25,16:48:23.553767
231.25,66.67,2024-10-25,16:48:23.584136
237.50,64.58,2024-10-25,16:48:23.615711
243.75,54.17,2024-10-25,16:48:23.649101
245.31,45.83,2024-10-25,16:48:23.698254
245.31,39.58,2024-10-25,16:48:23.730386
246.88,35.42,2024-10-25,16:48:23.762849
245.31,33.33,2024-10-25,16:48:23.795300
242.19,29.17,2024-10-25,16:48:23.825512
237.50,22.92,2024-10-25,16:48:23.859966
396.88,654.17,2024-10-25,16:48:23.890431
396.88,654.17,2024-10-25,16:48:23.897428
398.44,627.08,2024-10-25,16:48:23.938885
493.75,595.83,2024-10-25,16:48:23.970106
509.38,616.67,2024-10-25,16:48:24.032928
521.88,608.33,2024-10-25,16:48:24.066614
521.88,597.92,2024-10-25,16:48:24.098811
525.00,643.75,2024-10-25,16:48:24.130299
237.50,45.83,2024-10-25,16:48:24.161819
237.50,45.83,2024-10-25,16:48:24.176967
278.12,81.25,2024-10-25,16:48:24.208800
295.31,145.83,2024-10-25,16:48:24.240864
306.25,189.58,2024-10-25,16:48:24.273136
325.00,231.25,2024-10-25,16:48:24.305177
309.38,179.17,2024-10-25,16:48:24.337445
375.00,295.83,2024-10-25,16:48:24.401194
423.44,333.33,2024-10-25,16:48:24.434043
423.44,333.33,2024-10-25,16:48:24.439754
467.19,333.33,2024-10-25,16:48:24.481844
498.44,345.83,2024-10-25,16:48:24.513965
526.56,370.83,2024-10-25,16:48:24.547074
554.69,372.92,2024-10-25,16:48:24.577405
581.25,370.83,2024-10-25,16:48:24.609148
612.50,377.08,2024-10-25,16:48:24.641005
645.31,354.17,2024-10-25,16:48:24.673621
665.62,329.17,2024-10-25,16:48:24.722366
685.94,333.33,2024-10-25,16:48:24.753080
704.69,322.92,2024-10-25,16:48:24.785882
751.56,306.25,2024-10-25,16:48:24.818139
809.38,260.42,2024-10-25,16:48:24.849942
823.44,237.50,2024-10-25,16:48:24.882506
842.19,189.58,2024-10-25,16:48:24.913889
865.62,154.17,2024-10-25,16:48:24.944365
906.25,133.33,2024-10-25,16:48:24.993180
921.88,120.83,2024-10-25,16:48:25.026081
906.25,112.50,2024-10-25,16:48:25.057324
904.69,72.92,2024-10-25,16:48:25.088878
789.06,491.67,2024-10-25,16:48:25.122079
773.44,381.25,2024-10-25,16:48:25.185348
742.19,250.00,2024-10-25,16:48:25.216951
685.94,183.33,2024-10-25,16:48:25.330907
685.94,181.25,2024-10-25,16:48:25.361026
692.19,160.42,2024-10-25,16:48:25.393474
682.81,172.92,2024-10-25,16:48:25.426208
673.44,187.50,2024-10-25,16:48:25.458359
657.81,206.25,2024-10-25,16:48:25.492090
657.81,206.25,2024-10-25,16:48:25.499115
640.62,191.67,2024-10-25,16:48:25.538495
592.19,197.92,2024-10-25,16:48:25.603856
571.88,189.58,2024-10-25,16:48:25.633935
554.69,177.08,2024-10-25,16:48:25.664926
515.62,172.92,2024-10-25,16:48:25.698393
448.44,150.00,2024-10-25,16:48:25.729155
448.44,150.00,2024-10-25,16:48:25.737166
387.50,135.42,2024-10-25,16:48:25.777200
376.56,114.58,2024-10-25,16:48:25.809586
398.44,91.67,2024-10-25,16:48:25.841366
392.19,91.67,2024-10-25,16:48:25.877055
362.50,116.67,2024-10-25,16:48:25.907089
365.62,102.08,2024-10-25,16:48:25.938602
403.12,47.92,2024-10-25,16:48:26.001102
403.12,47.92,2024-10-25,16:48:26.008629
390.62,41.67,2024-10-25,16:48:26.049943
362.50,66.67,2024-10-25,16:48:26.080920
353.12,52.08,2024-10-25,16:48:26.112595
301.56,68.75,2024-10-25,16:48:26.144856
245.31,95.83,2024-10-25,16:48:26.176864
217.19,131.25,2024-10-25,16:48:26.209837
210.94,150.00,2024-10-25,16:48:26.242602
214.06,175.00,2024-10-25,16:48:26.289796
215.62,233.33,2024-10-25,16:48:26.321994
214.06,266.67,2024-10-25,16:48:26.368977
231.25,300.00,2024-10-25,16:48:26.401872
245.31,308.33,2024-10-25,16:48:26.449992
245.31,308.33,2024-10-25,16:48:26.456003
268.75,310.42,2024-10-25,16:48:26.480899
282.81,304.17,2024-10-25,16:48:26.530582
279.69,300.00,2024-10-25,16:48:26.560867
273.44,275.00,2024-10-25,16:48:26.595994
303.12,241.67,2024-10-25,16:48:26.627758
314.06,222.92,2024-10-25,16:48:26.659097
301.56,231.25,2024-10-25,16:48:26.691414
292.19,237.50,2024-10-25,16:48:26.722746
298.44,243.75,2024-10-25,16:48:26.753923
303.12,250.00,2024-10-25,16:48:26.801910
304.69,247.92,2024-10-25,16:48:26.834065
303.12,237.50,2024-10-25,16:48:26.865219
312.50,212.50,2024-10-25,16:48:26.898119
318.75,185.42,2024-10-25,16:48:26.930753
318.75,168.75,2024-10-25,16:48:26.961876
321.88,158.33,2024-10-25,16:48:26.993279
325.00,125.00,2024-10-25,16:48:27.026130
325.00,125.00,2024-10-25,16:48:27.034650
92.19,793.75,2024-10-25,16:48:27.074028
118.75,762.50,2024-10-25,16:48:27.105843
145.31,718.75,2024-10-25,16:48:27.139067
175.00,639.58,2024-10-25,16:48:27.201169
178.12,595.83,2024-10-25,16:48:27.235199
187.50,558.33,2024-10-25,16:48:27.265855
203.12,529.17,2024-10-25,16:48:27.299866
203.12,529.17,2024-10-25,16:48:27.305862
204.69,508.33,2024-10-25,16:48:27.346972
193.75,500.00,2024-10-25,16:48:27.378119
203.12,481.25,2024-10-25,16:48:27.409050
229.69,454.17,2024-10-25,16:48:27.442021
229.69,450.00,2024-10-25,16:48:27.473887
218.75,445.83,2024-10-25,16:48:27.505058
207.81,441.67,2024-10-25,16:48:27.536947
207.81,450.00,2024-10-25,16:48:27.585047
203.12,456.25,2024-10-25,16:48:27.618788
196.88,450.00,2024-10-25,16:48:27.649138
185.94,445.83,2024-10-25,16:48:27.681961
173.44,445.83,2024-10-25,16:48:27.712835
159.38,441.67,2024-10-25,16:48:27.744054
143.75,441.67,2024-10-25,16:48:27.778422
128.12,441.67,2024-10-25,16:48:27.810854
110.94,441.67,2024-10-25,16:48:27.858398
98.44,456.25,2024-10-25,16:48:27.891036
87.50,456.25,2024-10-25,16:48:27.921934
79.69,452.08,2024-10-25,16:48:27.953978
76.56,454.17,2024-10-25,16:48:27.985079
75.00,464.58,2024-10-25,16:48:28.019091
75.00,466.67,2024-10-25,16:48:28.049736
78.12,468.75,2024-10-25,16:48:28.081928
81.25,458.33,2024-10-25,16:48:28.131176
78.12,431.25,2024-10-25,16:48:28.161736
76.56,402.08,2024-10-25,16:48:28.192940
78.12,370.83,2024-10-25,16:48:28.222704
79.69,335.42,2024-10-25,16:48:28.258292
79.69,312.50,2024-10-25,16:48:28.290989
82.81,300.00,2024-10-25,16:48:28.321010
87.50,297.92,2024-10-25,16:48:28.370077
89.06,291.67,2024-10-25,16:48:28.401751
92.19,293.75,2024-10-25,16:48:28.433007
93.75,283.33,2024-10-25,16:48:28.465226
95.31,264.58,2024-10-25,16:48:28.498331
100.00,243.75,2024-10-25,16:48:28.530219
103.12,227.08,2024-10-25,16:48:28.562483
101.56,197.92,2024-10-25,16:48:28.593706
101.56,197.92,2024-10-25,16:48:28.611287
96.88,187.50,2024-10-25,16:48:28.642977
93.75,195.83,2024-10-25,16:48:28.673650
85.94,197.92,2024-10-25,16:48:28.705469
85.94,225.00,2024-10-25,16:48:28.737294
93.75,302.08,2024-10-25,16:48:28.801105
100.00,343.75,2024-10-25,16:48:28.833467
107.81,383.33,2024-10-25,16:48:28.865893
107.81,383.33,2024-10-25,16:48:28.877069
115.62,410.42,2024-10-25,16:48:28.913427
115.62,431.25,2024-10-25,16:48:28.947043
131.25,450.00,2024-10-25,16:48:28.976650
139.06,450.00,2024-10-25,16:48:29.010419
146.88,454.17,2024-10-25,16:48:29.042885
143.75,485.42,2024-10-25,16:48:29.072867
145.31,518.75,2024-10-25,16:48:29.104521
148.44,539.58,2024-10-25,16:48:29.138515
150.00,556.25,2024-10-25,16:48:29.186073
142.19,564.58,2024-10-25,16:48:29.216697
126.56,552.08,2024-10-25,16:48:29.251218
98.44,554.17,2024-10-25,16:48:29.281846
76.56,575.00,2024-10-25,16:48:29.314097
59.38,616.67,2024-10-25,16:48:29.345849
48.44,643.75,2024-10-25,16:48:29.378303
42.19,658.33,2024-10-25,16:48:29.426720
39.06,662.50,2024-10-25,16:48:29.458528
35.94,666.67,2024-10-25,16:48:29.488742
31.25,677.08,2024-10-25,16:48:29.521145
26.56,689.58,2024-10-25,16:48:29.553232
21.88,702.08,2024-10-25,16:48:29.586236
20.31,718.75,2024-10-25,16:48:29.618614
18.75,731.25,2024-10-25,16:48:29.649763
18.75,731.25,2024-10-25,16:48:29.698033
23.44,725.00,2024-10-25,16:48:29.729893
32.81,712.50,2024-10-25,16:48:29.761044
43.75,697.92,2024-10-25,16:48:29.792746
57.81,679.17,2024-10-25,16:48:29.825400
73.44,660.42,2024-10-25,16:48:29.857218
89.06,637.50,2024-10-25,16:48:29.889083
103.12,620.83,2024-10-25,16:48:29.921984
103.12,620.83,2024-10-25,16:48:29.928491
135.94,600.00,2024-10-25,16:48:30.001037
150.00,589.58,2024-10-25,16:48:30.033378
157.81,577.08,2024-10-25,16:48:30.064855
165.62,554.17,2024-10-25,16:48:30.097150
176.56,535.42,2024-10-25,16:48:30.129775
192.19,504.17,2024-10-25,16:48:30.164070
209.38,472.92,2024-10-25,16:48:30.210179
209.38,472.92,2024-10-25,16:48:30.218220
214.06,445.83,2024-10-25,16:48:30.243862
206.25,425.00,2024-10-25,16:48:30.274005
198.44,410.42,2024-10-25,16:48:30.305825
178.12,377.08,2024-10-25,16:48:30.336688
76.56,385.42,2024-10-25,16:48:30.402063
42.19,364.58,2024-10-25,16:48:30.433690
42.19,364.58,2024-10-25,16:48:30.451008
17.19,339.58,2024-10-25,16:48:30.481072
692.19,575.00,2024-10-25,16:48:30.513910
665.62,568.75,2024-10-25,16:48:30.544999
653.12,568.75,2024-10-25,16:48:30.578321
646.88,579.17,2024-10-25,16:48:30.609885
648.44,614.58,2024-10-25,16:48:30.642635
656.25,656.25,2024-10-25,16:48:30.673993
682.81,695.83,2024-10-25,16:48:30.706082
409.38,933.33,2024-10-25,16:48:30.754040
425.00,931.25,2024-10-25,16:48:30.785017
439.06,916.67,2024-10-25,16:48:30.818872
20.31,404.17,2024-10-25,16:48:30.849803
31.25,404.17,2024-10-25,16:48:30.885885
46.88,408.33,2024-10-25,16:48:30.915021
62.50,406.25,2024-10-25,16:48:30.943949
84.38,402.08,2024-10-25,16:48:30.977146
110.94,406.25,2024-10-25,16:48:31.026332
129.69,408.33,2024-10-25,16:48:31.057088
142.19,391.67,2024-10-25,16:48:31.090249
153.12,375.00,2024-10-25,16:48:31.122155
162.50,354.17,2024-10-25,16:48:31.155817
167.19,327.08,2024-10-25,16:48:31.185853
178.12,289.58,2024-10-25,16:48:31.219671
201.56,237.50,2024-10-25,16:48:31.265514
235.94,187.50,2024-10-25,16:48:31.297047
264.06,156.25,2024-10-25,16:48:31.329879
292.19,133.33,2024-10-25,16:48:31.361764
320.31,118.75,2024-10-25,16:48:31.394064
342.19,106.25,2024-10-25,16:48:31.426643
357.81,97.92,2024-10-25,16:48:31.456800
362.50,77.08,2024-10-25,16:48:31.490205
362.50,77.08,2024-10-25,16:48:31.506753
360.94,70.83,2024-10-25,16:48:31.538428
348.44,97.92,2024-10-25,16:48:31.602398
345.31,120.83,2024-10-25,16:48:31.633942
345.31,145.83,2024-10-25,16:48:31.666185
345.31,183.33,2024-10-25,16:48:31.699008
343.75,216.67,2024-10-25,16:48:31.731889
343.75,256.25,2024-10-25,16:48:31.762748
343.75,256.25,2024-10-25,16:48:31.770054
343.75,295.83,2024-10-25,16:48:31.810542
348.44,333.33,2024-10-25,16:48:31.843114
351.56,358.33,2024-10-25,16:48:31.872419
353.12,381.25,2024-10-25,16:48:31.905899
351.56,404.17,2024-10-25,16:48:31.937444
332.81,439.58,2024-10-25,16:48:32.002832
312.50,452.08,2024-10-25,16:48:32.035446
312.50,452.08,2024-10-25,16:48:32.041134
284.38,460.42,2024-10-25,16:48:32.082151
254.69,475.00,2024-10-25,16:48:32.114845
237.50,477.08,2024-10-25,16:48:32.147319
215.62,479.17,2024-10-25,16:48:32.176875
192.19,470.83,2024-10-25,16:48:32.208381
178.12,454.17,2024-10-25,16:48:32.241978
175.00,429.17,2024-10-25,16:48:32.273131
181.25,408.33,2024-10-25,16:48:32.324299
196.88,393.75,2024-10-25,16:48:32.355146
221.88,385.42,2024-10-25,16:48:32.386855
239.06,385.42,2024-10-25,16:48:32.418736
248.44,389.58,2024-10-25,16:48:32.449931
254.69,389.58,2024-10-25,16:48:32.481163
262.50,393.75,2024-10-25,16:48:32.512789
273.44,397.92,2024-10-25,16:48:32.545135
271.88,408.33,2024-10-25,16:48:32.593568
257.81,425.00,2024-10-25,16:48:32.625484
228.12,445.83,2024-10-25,16:48:32.658853
192.19,460.42,2024-10-25,16:48:32.689941
153.12,462.50,2024-10-25,16:48:32.722170
131.25,466.67,2024-10-25,16:48:32.753897
126.56,458.33,2024-10-25,16:48:32.785187
106.25,452.08,2024-10-25,16:48:32.818095
87.50,447.92,2024-10-25,16:48:32.865441
81.25,435.42,2024-10-25,16:48:32.898356
84.38,406.25,2024-10-25,16:48:32.931014
92.19,379.17,2024-10-25,16:48:32.959787
115.62,360.42,2024-10-25,16:48:32.993502
146.88,345.83,2024-10-25,16:48:33.027027
167.19,343.75,2024-10-25,16:48:33.058335
176.56,345.83,2024-10-25,16:48:33.107450
176.56,345.83,2024-10-25,16:48:33.113985
182.81,356.25,2024-10-25,16:48:33.138213
195.31,416.67,2024-10-25,16:48:33.202801
196.88,466.67,2024-10-25,16:48:33.233063
190.62,539.58,2024-10-25,16:48:33.266353
182.81,572.92,2024-10-25,16:48:33.296772
168.75,591.67,2024-10-25,16:48:33.331328
168.75,591.67,2024-10-25,16:48:33.343349
146.88,597.92,2024-10-25,16:48:33.378795
112.50,606.25,2024-10-25,16:48:33.409148
81.25,606.25,2024-10-25,16:48:33.444914
45.31,587.50,2024-10-25,16:48:33.474572
623.44,485.42,2024-10-25,16:48:33.506054
523.44,429.17,2024-10-25,16:48:33.537041
537.50,287.50,2024-10-25,16:48:33.602952
537.50,287.50,2024-10-25,16:48:33.609880
485.94,275.00,2024-10-25,16:48:33.650911
435.94,602.08,2024-10-25,16:48:33.681995
523.44,639.58,2024-10-25,16:48:33.714543
526.56,647.92,2024-10-25,16:48:33.746181
509.38,625.00,2024-10-25,16:48:33.778159
500.00,635.42,2024-10-25,16:48:33.811864
470.31,587.50,2024-10-25,16:48:33.843106
453.12,556.25,2024-10-25,16:48:33.874912
485.94,550.00,2024-10-25,16:48:33.920864
531.25,550.00,2024-10-25,16:48:33.953143
576.56,539.58,2024-10-25,16:48:33.987047
623.44,564.58,2024-10-25,16:48:34.016328
600.00,193.75,2024-10-25,16:48:34.050102
392.19,389.58,2024-10-25,16:48:34.082044
450.00,400.00,2024-10-25,16:48:34.114629
60.94,41.67,2024-10-25,16:48:34.161063
546.88,391.67,2024-10-25,16:48:34.194894
596.88,360.42,2024-10-25,16:48:34.224881
526.56,552.08,2024-10-25,16:48:34.258411
550.00,554.17,2024-10-25,16:48:34.290067
579.69,556.25,2024-10-25,16:48:34.320909
606.25,535.42,2024-10-25,16:48:34.354053
821.88,285.42,2024-10-25,16:48:34.386041
856.25,310.42,2024-10-25,16:48:34.432984
879.69,333.33,2024-10-25,16:48:34.466835
509.38,18.75,2024-10-25,16:48:34.498565
539.06,35.42,2024-10-25,16:48:34.530226
553.12,62.50,2024-10-25,16:48:34.561026
539.06,145.83,2024-10-25,16:48:34.591772
525.00,218.75,2024-10-25,16:48:34.625838
512.50,275.00,2024-10-25,16:48:34.658539
512.50,275.00,2024-10-25,16:48:34.665155
504.69,347.92,2024-10-25,16:48:34.706511
507.81,389.58,2024-10-25,16:48:34.738661
509.38,412.50,2024-10-25,16:48:34.769157
476.56,520.83,2024-10-25,16:48:34.833986
451.56,575.00,2024-10-25,16:48:34.866084
435.94,591.67,2024-10-25,16:48:34.897043
425.00,589.58,2024-10-25,16:48:34.946968
425.00,589.58,2024-10-25,16:48:34.952138
420.31,556.25,2024-10-25,16:48:34.979125
428.12,487.50,2024-10-25,16:48:35.010029
431.25,420.83,2024-10-25,16:48:35.040819
434.38,366.67,2024-10-25,16:48:35.073084
437.50,312.50,2024-10-25,16:48:35.105722
434.38,285.42,2024-10-25,16:48:35.137420
425.00,283.33,2024-10-25,16:48:35.168057
412.50,277.08,2024-10-25,16:48:35.217105
392.19,289.58,2024-10-25,16:48:35.250414
359.38,333.33,2024-10-25,16:48:35.282036
323.44,379.17,2024-10-25,16:48:35.313955
281.25,466.67,2024-10-25,16:48:35.344994
246.88,529.17,2024-10-25,16:48:35.376904
231.25,547.92,2024-10-25,16:48:35.409660
