2024-10-22 16:44:44.080566,331.25,504.17
2024-10-22 16:44:44.114607,318.75,477.08
2024-10-22 16:44:44.146792,295.31,447.92
2024-10-22 16:44:44.180735,265.62,418.75
2024-10-22 16:44:44.209284,843.75,691.67
2024-10-22 16:44:44.243665,814.06,679.17
2024-10-22 16:44:44.273884,782.81,656.25
2024-10-22 16:44:44.304763,754.69,618.75
2024-10-22 16:44:44.352217,743.75,583.33
2024-10-22 16:44:44.389025,731.25,543.75
2024-10-22 16:44:44.420757,720.31,508.33
2024-10-22 16:44:44.448857,704.69,475.00
2024-10-22 16:44:44.480385,685.94,441.67
2024-10-22 16:44:44.513796,660.94,420.83
2024-10-22 16:44:44.542742,631.25,402.08
2024-10-22 16:44:44.577702,601.56,387.50
2024-10-22 16:44:44.624782,567.19,375.00
2024-10-22 16:44:44.658139,546.88,358.33
2024-10-22 16:44:44.689577,539.06,354.17
2024-10-22 16:44:44.722795,534.38,372.92
2024-10-22 16:44:44.750882,532.81,400.00
2024-10-22 16:44:44.788154,529.69,433.33
2024-10-22 16:44:44.816797,532.81,458.33
2024-10-22 16:44:44.864981,535.94,495.83
2024-10-22 16:44:44.894495,534.38,537.50
2024-10-22 16:44:44.927249,531.25,579.17
2024-10-22 16:44:44.959590,531.25,610.42
2024-10-22 16:44:44.990926,525.00,639.58
2024-10-22 16:44:45.023420,520.31,668.75
2024-10-22 16:44:45.057072,512.50,689.58
2024-10-22 16:44:45.088832,514.06,702.08
2024-10-22 16:44:45.095403,514.06,702.08
2024-10-22 16:44:45.137452,514.06,737.50
2024-10-22 16:44:45.170500,495.31,804.17
2024-10-22 16:44:45.198998,451.56,847.92
2024-10-22 16:44:45.268442,365.62,875.00
2024-10-22 16:44:45.296647,343.75,918.75
2024-10-22 16:44:45.327001,225.00,87.50
2024-10-22 16:44:45.359431,906.25,54.17
2024-10-22 16:44:45.370816,906.25,54.17
2024-10-22 16:44:45.409010,926.56,75.00
2024-10-22 16:44:45.440079,278.12,110.42
2024-10-22 16:44:45.472891,301.56,114.58
2024-10-22 16:44:45.505987,328.12,114.58
2024-10-22 16:44:45.537669,346.88,112.50
2024-10-22 16:44:45.570736,360.94,112.50
2024-10-22 16:44:45.599922,373.44,112.50
2024-10-22 16:44:45.632726,378.12,112.50
2024-10-22 16:44:45.680355,379.69,112.50
2024-10-22 16:44:45.713041,378.12,112.50
2024-10-22 16:44:45.745801,378.12,112.50
2024-10-22 16:44:45.777164,379.69,112.50
2024-10-22 16:44:45.808672,382.81,112.50
2024-10-22 16:44:45.841870,384.38,112.50
2024-10-22 16:44:45.872920,387.50,110.42
2024-10-22 16:44:45.921941,389.06,108.33
2024-10-22 16:44:45.953799,390.62,104.17
2024-10-22 16:44:45.991385,392.19,104.17
2024-10-22 16:44:46.019681,395.31,102.08
2024-10-22 16:44:46.048951,401.56,100.00
2024-10-22 16:44:46.081992,409.38,100.00
2024-10-22 16:44:46.115630,420.31,102.08
2024-10-22 16:44:46.145485,37.50,379.17
2024-10-22 16:44:46.192724,39.06,389.58
2024-10-22 16:44:46.225735,40.62,406.25
2024-10-22 16:44:46.256907,40.62,416.67
2024-10-22 16:44:46.291911,40.62,418.75
2024-10-22 16:44:46.323711,39.06,410.42
2024-10-22 16:44:46.352803,223.44,912.50
2024-10-22 16:44:46.384991,37.50,389.58
2024-10-22 16:44:46.419797,37.50,389.58
2024-10-22 16:44:46.468538,37.50,389.58
2024-10-22 16:44:46.498361,35.94,391.67
2024-10-22 16:44:46.528373,439.06,100.00
2024-10-22 16:44:46.561929,437.50,97.92
2024-10-22 16:44:46.592963,437.50,97.92
2024-10-22 16:44:46.623564,434.38,95.83
2024-10-22 16:44:46.657101,254.69,929.17
2024-10-22 16:44:46.705444,232.81,914.58
2024-10-22 16:44:46.723733,232.81,914.58
2024-10-22 16:44:46.738631,232.81,904.17
2024-10-22 16:44:46.771089,229.69,895.83
2024-10-22 16:44:46.801846,37.50,372.92
2024-10-22 16:44:46.868491,42.19,391.67
2024-10-22 16:44:46.899993,42.19,404.17
2024-10-22 16:44:46.930593,40.62,422.92
2024-10-22 16:44:46.936818,40.62,422.92
2024-10-22 16:44:46.978097,40.62,447.92
2024-10-22 16:44:47.008308,40.62,466.67
2024-10-22 16:44:47.038346,40.62,477.08
2024-10-22 16:44:47.072948,40.62,485.42
2024-10-22 16:44:47.105655,40.62,493.75
2024-10-22 16:44:47.139106,42.19,495.83
2024-10-22 16:44:47.169550,40.62,487.50
2024-10-22 16:44:47.203017,451.56,118.75
2024-10-22 16:44:47.249564,437.50,118.75
2024-10-22 16:44:47.282274,417.19,122.92
2024-10-22 16:44:47.310465,382.81,133.33
2024-10-22 16:44:47.345892,326.56,141.67
2024-10-22 16:44:47.377941,267.19,147.92
2024-10-22 16:44:47.409396,900.00,158.33
2024-10-22 16:44:47.442737,853.12,127.08
2024-10-22 16:44:47.474698,781.25,125.00
2024-10-22 16:44:47.522770,681.25,116.67
2024-10-22 16:44:47.554263,595.31,104.17
2024-10-22 16:44:47.589525,539.06,104.17
2024-10-22 16:44:47.619290,501.56,104.17
2024-10-22 16:44:47.649201,800.00,845.83
2024-10-22 16:44:47.681288,709.38,741.67
2024-10-22 16:44:47.713663,646.88,652.08
2024-10-22 16:44:47.760885,607.81,547.92
2024-10-22 16:44:47.793506,587.50,562.50
2024-10-22 16:44:47.822895,546.88,543.75
2024-10-22 16:44:47.856434,512.50,531.25
2024-10-22 16:44:47.890296,484.38,522.92
2024-10-22 16:44:47.921772,375.00,537.50
2024-10-22 16:44:47.954090,328.12,504.17
2024-10-22 16:44:47.987536,326.56,497.92
2024-10-22 16:44:47.996078,326.56,497.92
2024-10-22 16:44:48.066695,357.81,527.08
2024-10-22 16:44:48.100045,373.44,525.00
2024-10-22 16:44:48.128818,390.62,518.75
2024-10-22 16:44:48.160576,437.50,518.75
2024-10-22 16:44:48.193024,489.06,506.25
2024-10-22 16:44:48.223666,501.56,502.08
2024-10-22 16:44:48.256057,518.75,491.67
2024-10-22 16:44:48.262726,518.75,491.67
2024-10-22 16:44:48.304874,87.50,564.58
2024-10-22 16:44:48.334653,6.25,447.92
2024-10-22 16:44:50.145321,34.38,854.17
2024-10-22 16:44:50.177250,114.06,633.33
2024-10-22 16:44:50.209152,431.25,575.00
2024-10-22 16:44:50.240316,484.38,485.42
2024-10-22 16:44:50.272988,423.44,479.17
2024-10-22 16:44:50.305712,337.50,481.25
2024-10-22 16:44:50.337040,260.94,481.25
2024-10-22 16:44:50.388247,198.44,477.08
2024-10-22 16:44:50.419309,142.19,477.08
2024-10-22 16:44:50.448032,89.06,506.25
2024-10-22 16:44:50.479892,39.06,637.50
2024-10-22 16:44:50.573988,10.94,962.50
2024-10-22 16:44:50.609476,71.88,858.33
2024-10-22 16:44:50.658236,129.69,818.75
2024-10-22 16:44:50.688361,223.44,833.33
2024-10-22 16:44:50.722210,134.38,241.67
2024-10-22 16:44:50.753110,228.12,302.08
2024-10-22 16:44:50.788317,314.06,341.67
2024-10-22 16:44:50.816931,359.38,345.83
2024-10-22 16:44:50.848297,362.50,335.42
2024-10-22 16:44:50.885517,343.75,327.08
2024-10-22 16:44:50.933683,314.06,325.00
2024-10-22 16:44:50.960894,278.12,331.25
2024-10-22 16:44:50.992091,239.06,393.75
2024-10-22 16:44:51.023707,262.50,495.83
2024-10-22 16:44:51.057523,293.75,579.17
2024-10-22 16:44:51.088706,290.62,625.00
2024-10-22 16:44:51.120313,317.19,708.33
2024-10-22 16:44:51.153673,146.88,775.00
2024-10-22 16:44:51.158678,146.88,775.00
2024-10-22 16:44:51.202065,76.56,606.25
2024-10-22 16:44:51.297210,21.88,162.50
2024-10-22 16:44:51.329417,29.69,252.08
2024-10-22 16:44:51.360422,25.00,389.58
2024-10-22 16:44:51.394767,4.69,489.58
2024-10-22 16:44:51.840121,779.69,627.08
2024-10-22 16:44:51.874027,732.81,635.42
2024-10-22 16:44:51.903700,671.88,645.83
2024-10-22 16:44:51.936991,518.75,643.75
2024-10-22 16:44:51.987109,268.75,556.25
2024-10-22 16:44:52.016899,51.56,452.08
2024-10-22 16:44:52.288339,653.12,112.50
2024-10-22 16:44:52.321914,681.25,95.83
2024-10-22 16:44:52.352658,657.81,104.17
2024-10-22 16:44:52.387182,651.56,100.00
2024-10-22 16:44:52.416191,542.19,62.50
2024-10-22 16:44:52.450183,567.19,72.92
2024-10-22 16:44:52.496825,581.25,27.08
2024-10-22 16:44:52.532948,618.75,43.75
2024-10-22 16:44:52.560318,639.06,35.42
2024-10-22 16:44:52.592046,662.50,27.08
2024-10-22 16:44:52.625078,678.12,20.83
2024-10-22 16:44:52.657755,685.94,20.83
2024-10-22 16:44:52.693013,693.75,22.92
2024-10-22 16:44:52.737453,698.44,25.00
2024-10-22 16:44:52.743033,698.44,25.00
2024-10-22 16:44:52.769896,707.81,25.00
2024-10-22 16:44:52.817511,715.62,27.08
2024-10-22 16:44:52.849355,728.12,29.17
2024-10-22 16:44:52.894728,742.19,29.17
2024-10-22 16:44:52.927075,753.12,29.17
2024-10-22 16:44:52.974784,760.94,29.17
2024-10-22 16:44:52.992780,760.94,29.17
2024-10-22 16:44:53.008985,762.50,33.33
2024-10-22 16:44:53.058104,760.94,41.67
2024-10-22 16:44:53.090464,768.75,47.92
2024-10-22 16:44:53.138423,775.00,47.92
2024-10-22 16:44:53.145054,775.00,47.92
2024-10-22 16:44:53.170464,85.94,933.33
2024-10-22 16:44:53.220372,90.62,925.00
2024-10-22 16:44:53.250289,96.88,918.75
2024-10-22 16:44:53.296785,110.94,912.50
2024-10-22 16:44:53.332404,129.69,904.17
2024-10-22 16:44:53.339157,129.69,904.17
2024-10-22 16:44:53.376157,140.62,885.42
2024-10-22 16:44:53.409272,145.31,862.50
2024-10-22 16:44:53.457258,146.88,864.58
2024-10-22 16:44:53.488921,146.88,860.42
2024-10-22 16:44:53.505961,146.88,860.42
2024-10-22 16:44:53.537986,148.44,854.17
2024-10-22 16:44:53.569085,146.88,847.92
2024-10-22 16:44:53.616606,146.88,847.92
2024-10-22 16:44:53.649918,150.00,833.33
2024-10-22 16:44:53.697091,151.56,829.17
2024-10-22 16:44:53.728818,154.69,825.00
2024-10-22 16:44:53.739031,154.69,825.00
2024-10-22 16:44:53.774504,162.50,812.50
2024-10-22 16:44:53.809463,170.31,802.08
2024-10-22 16:44:53.840509,175.00,789.58
2024-10-22 16:44:53.872926,181.25,781.25
2024-10-22 16:44:53.904134,189.06,777.08
2024-10-22 16:44:53.934303,195.31,775.00
2024-10-22 16:44:53.968104,200.00,768.75
2024-10-22 16:44:54.014800,204.69,762.50
2024-10-22 16:44:54.046749,210.94,764.58
2024-10-22 16:44:54.080239,214.06,772.92
2024-10-22 16:44:54.110636,217.19,789.58
2024-10-22 16:44:54.142733,217.19,806.25
2024-10-22 16:44:54.177059,217.19,822.92
2024-10-22 16:44:54.208329,220.31,837.50
2024-10-22 16:44:54.240839,228.12,847.92
2024-10-22 16:44:54.289180,232.81,858.33
2024-10-22 16:44:54.320991,231.25,866.67
2024-10-22 16:44:54.351956,229.69,877.08
2024-10-22 16:44:54.385304,231.25,883.33
2024-10-22 16:44:54.417055,234.38,889.58
2024-10-22 16:44:54.448808,239.06,889.58
2024-10-22 16:44:54.478533,243.75,885.42
2024-10-22 16:44:54.512722,251.56,879.17
2024-10-22 16:44:54.560774,260.94,864.58
2024-10-22 16:44:54.593843,267.19,847.92
2024-10-22 16:44:54.624794,273.44,829.17
2024-10-22 16:44:54.656086,281.25,810.42
2024-10-22 16:44:54.689275,289.06,789.58
2024-10-22 16:44:54.720286,300.00,764.58
2024-10-22 16:44:54.753018,310.94,735.42
2024-10-22 16:44:54.787290,326.56,710.42
2024-10-22 16:44:54.792814,326.56,710.42
2024-10-22 16:44:54.864118,357.81,666.67
2024-10-22 16:44:54.896696,375.00,645.83
2024-10-22 16:44:54.927556,392.19,629.17
2024-10-22 16:44:54.961186,412.50,612.50
2024-10-22 16:44:54.990764,437.50,600.00
2024-10-22 16:44:55.022968,465.62,593.75
2024-10-22 16:44:55.070702,504.69,597.92
2024-10-22 16:44:55.076322,504.69,597.92
2024-10-22 16:44:55.105668,537.50,612.50
2024-10-22 16:44:55.134850,570.31,647.92
2024-10-22 16:44:55.168412,609.38,704.17
2024-10-22 16:44:55.198915,639.06,772.92
2024-10-22 16:44:55.266921,696.88,925.00
2024-10-22 16:44:55.297009,729.69,977.08
2024-10-22 16:44:55.303665,729.69,977.08
2024-10-22 16:44:55.535494,348.44,37.50
2024-10-22 16:44:55.570892,346.88,37.50
2024-10-22 16:44:55.617030,323.44,54.17
2024-10-22 16:44:55.648771,343.75,72.92
2024-10-22 16:44:55.683701,371.88,91.67
2024-10-22 16:44:55.713797,404.69,108.33
2024-10-22 16:44:55.745259,428.12,127.08
2024-10-22 16:44:55.777771,451.56,147.92
2024-10-22 16:44:55.807813,473.44,175.00
2024-10-22 16:44:55.858553,484.38,202.08
2024-10-22 16:44:55.889767,735.94,68.75
2024-10-22 16:44:55.922132,735.94,75.00
2024-10-22 16:44:55.953821,739.06,79.17
2024-10-22 16:44:55.987514,742.19,85.42
2024-10-22 16:44:56.017356,745.31,89.58
2024-10-22 16:44:56.049570,746.88,89.58
2024-10-22 16:44:56.083708,745.31,87.50
2024-10-22 16:44:56.128607,743.75,83.33
2024-10-22 16:44:56.161091,742.19,79.17
2024-10-22 16:44:56.192757,735.94,64.58
2024-10-22 16:44:56.225011,482.81,179.17
2024-10-22 16:44:56.257843,484.38,172.92
2024-10-22 16:44:56.288744,479.69,168.75
2024-10-22 16:44:56.320496,478.12,160.42
2024-10-22 16:44:56.354389,473.44,152.08
2024-10-22 16:44:56.370690,473.44,152.08
2024-10-22 16:44:56.399873,468.75,145.83
2024-10-22 16:44:56.464831,457.81,116.67
2024-10-22 16:44:56.495943,440.62,100.00
2024-10-22 16:44:56.529020,414.06,83.33
2024-10-22 16:44:56.560415,378.12,66.67
2024-10-22 16:44:56.592877,351.56,50.00
2024-10-22 16:44:56.625936,329.69,35.42
2024-10-22 16:44:56.630935,329.69,35.42
2024-10-22 16:44:56.672110,310.94,22.92
2024-10-22 16:44:56.705432,867.19,162.50
2024-10-22 16:44:56.734562,840.62,127.08
2024-10-22 16:44:56.769528,814.06,89.58
2024-10-22 16:44:56.799328,785.94,56.25
2024-10-22 16:44:56.864725,595.31,902.08
2024-10-22 16:44:56.913089,550.00,860.42
2024-10-22 16:44:56.918609,550.00,860.42
2024-10-22 16:44:56.945292,504.69,808.33
2024-10-22 16:44:56.975879,467.19,762.50
2024-10-22 16:44:57.008424,435.94,731.25
2024-10-22 16:44:57.040500,409.38,710.42
2024-10-22 16:44:57.073679,389.06,693.75
2024-10-22 16:44:57.103942,368.75,675.00
2024-10-22 16:44:57.137087,351.56,660.42
2024-10-22 16:44:57.187454,339.06,658.33
2024-10-22 16:44:57.217151,309.38,650.00
2024-10-22 16:44:57.249675,275.00,647.92
2024-10-22 16:44:57.283710,246.88,656.25
2024-10-22 16:44:57.312654,218.75,666.67
2024-10-22 16:44:57.345704,203.12,685.42
2024-10-22 16:44:57.377673,192.19,708.33
2024-10-22 16:44:57.408562,184.38,731.25
2024-10-22 16:44:57.457518,182.81,760.42
2024-10-22 16:44:57.490004,182.81,781.25
2024-10-22 16:44:57.523021,179.69,806.25
2024-10-22 16:44:57.553104,182.81,843.75
2024-10-22 16:44:57.587190,185.94,868.75
2024-10-22 16:44:57.616927,192.19,879.17
2024-10-22 16:44:57.648342,203.12,883.33
2024-10-22 16:44:57.680441,214.06,883.33
2024-10-22 16:44:57.729849,217.19,885.42
2024-10-22 16:44:57.761237,215.62,883.33
2024-10-22 16:44:57.792965,209.38,881.25
2024-10-22 16:44:57.823818,201.56,877.08
2024-10-22 16:44:57.858359,200.00,870.83
2024-10-22 16:44:57.886700,196.88,864.58
2024-10-22 16:44:57.921188,189.06,866.67
2024-10-22 16:44:57.927757,189.06,866.67
2024-10-22 16:44:57.970645,181.25,870.83
2024-10-22 16:44:58.002149,170.31,877.08
2024-10-22 16:44:58.065184,148.44,889.58
2024-10-22 16:44:58.097285,142.19,887.50
2024-10-22 16:44:58.130125,137.50,885.42
2024-10-22 16:44:58.162632,139.06,883.33
2024-10-22 16:44:58.192675,145.31,870.83
2024-10-22 16:44:58.209773,145.31,870.83
2024-10-22 16:44:58.240310,150.00,858.33
2024-10-22 16:44:58.272873,153.12,841.67
2024-10-22 16:44:58.305096,156.25,831.25
2024-10-22 16:44:58.336984,156.25,820.83
2024-10-22 16:44:58.369535,156.25,812.50
2024-10-22 16:44:58.400176,154.69,802.08
2024-10-22 16:44:58.464911,156.25,781.25
2024-10-22 16:44:58.471813,156.25,781.25
2024-10-22 16:44:58.512745,160.94,779.17
2024-10-22 16:44:58.544291,173.44,797.92
2024-10-22 16:44:58.576864,189.06,825.00
2024-10-22 16:44:58.608118,201.56,839.58
2024-10-22 16:44:58.640413,210.94,841.67
2024-10-22 16:44:58.672259,220.31,839.58
2024-10-22 16:44:58.702003,229.69,837.50
2024-10-22 16:44:58.752809,242.19,829.17
2024-10-22 16:44:58.786802,254.69,822.92
2024-10-22 16:44:58.817455,262.50,816.67
2024-10-22 16:44:58.849197,267.19,810.42
2024-10-22 16:44:58.883713,268.75,810.42
2024-10-22 16:44:58.912662,271.88,814.58
2024-10-22 16:44:58.945023,276.56,822.92
2024-10-22 16:44:58.976793,278.12,835.42
2024-10-22 16:44:59.025696,279.69,852.08
2024-10-22 16:44:59.058671,281.25,868.75
2024-10-22 16:44:59.089908,281.25,883.33
2024-10-22 16:44:59.120959,281.25,893.75
2024-10-22 16:44:59.154157,282.81,902.08
2024-10-22 16:44:59.186782,284.38,904.17
2024-10-22 16:44:59.216973,289.06,906.25
2024-10-22 16:44:59.248939,293.75,904.17
2024-10-22 16:44:59.299122,300.00,904.17
2024-10-22 16:44:59.330586,306.25,906.25
2024-10-22 16:44:59.360506,310.94,910.42
2024-10-22 16:44:59.392680,312.50,914.58
2024-10-22 16:44:59.424105,310.94,918.75
2024-10-22 16:44:59.458130,307.81,925.00
2024-10-22 16:44:59.488688,303.12,931.25
2024-10-22 16:44:59.523750,295.31,935.42
2024-10-22 16:44:59.532916,295.31,935.42
2024-10-22 16:44:59.569616,285.94,937.50
2024-10-22 16:44:59.600692,278.12,937.50
2024-10-22 16:44:59.664929,262.50,939.58
2024-10-22 16:44:59.696254,253.12,943.75
2024-10-22 16:44:59.730371,245.31,945.83
2024-10-22 16:44:59.761205,237.50,945.83
2024-10-22 16:44:59.767424,237.50,945.83
2024-10-22 16:44:59.810214,231.25,939.58
2024-10-22 16:44:59.842371,225.00,933.33
2024-10-22 16:44:59.889423,220.31,925.00
2024-10-22 16:44:59.920830,212.50,914.58
2024-10-22 16:44:59.969374,203.12,902.08
