595.31,654.17,2024-10-24 16:51:52.934366
590.62,666.67,2024-10-24 16:51:52.966361
582.81,685.42,2024-10-24 16:51:52.998834
548.44,397.92,2024-10-24 16:51:53.062572
562.50,400.00,2024-10-24 16:51:53.094369
575.00,414.58,2024-10-24 16:51:53.124681
509.38,552.08,2024-10-24 16:51:53.159950
509.38,552.08,2024-10-24 16:51:53.169946
514.06,554.17,2024-10-24 16:51:53.206948
518.75,560.42,2024-10-24 16:51:53.238438
523.44,577.08,2024-10-24 16:51:53.271180
521.88,568.75,2024-10-24 16:51:53.302698
523.44,566.67,2024-10-24 16:51:53.335078
521.88,556.25,2024-10-24 16:51:53.366761
525.00,558.33,2024-10-24 16:51:53.398041
525.00,562.50,2024-10-24 16:51:53.446261
525.00,562.50,2024-10-24 16:51:53.477574
528.12,564.58,2024-10-24 16:51:53.512208
529.69,564.58,2024-10-24 16:51:53.543259
528.12,558.33,2024-10-24 16:51:53.573381
526.56,552.08,2024-10-24 16:51:53.607801
526.56,545.83,2024-10-24 16:51:53.637128
528.12,541.67,2024-10-24 16:51:53.667336
550.00,535.42,2024-10-24 16:51:53.718445
531.25,539.58,2024-10-24 16:51:53.748443
534.38,535.42,2024-10-24 16:51:53.779494
557.81,531.25,2024-10-24 16:51:53.811167
560.94,537.50,2024-10-24 16:51:53.845054
560.94,533.33,2024-10-24 16:51:53.878080
562.50,533.33,2024-10-24 16:51:53.909325
564.06,533.33,2024-10-24 16:51:53.942629
564.06,533.33,2024-10-24 16:51:53.988738
565.62,535.42,2024-10-24 16:51:54.022239
565.62,533.33,2024-10-24 16:51:54.055192
567.19,533.33,2024-10-24 16:51:54.087654
567.19,535.42,2024-10-24 16:51:54.118182
568.75,537.50,2024-10-24 16:51:54.150061
568.75,535.42,2024-10-24 16:51:54.180528
570.31,535.42,2024-10-24 16:51:54.214562
571.88,537.50,2024-10-24 16:51:54.259440
573.44,535.42,2024-10-24 16:51:54.293930
573.44,537.50,2024-10-24 16:51:54.325046
575.00,535.42,2024-10-24 16:51:54.357761
576.56,535.42,2024-10-24 16:51:54.391242
578.12,533.33,2024-10-24 16:51:54.423056
578.12,533.33,2024-10-24 16:51:54.452712
579.69,531.25,2024-10-24 16:51:54.500738
579.69,531.25,2024-10-24 16:51:54.521845
579.69,529.17,2024-10-24 16:51:54.533108
581.25,529.17,2024-10-24 16:51:54.566864
582.81,531.25,2024-10-24 16:51:54.599934
582.81,533.33,2024-10-24 16:51:54.663816
584.38,533.33,2024-10-24 16:51:54.695495
584.38,535.42,2024-10-24 16:51:54.727061
584.38,535.42,2024-10-24 16:51:54.735058
584.38,533.33,2024-10-24 16:51:54.775254
584.38,537.50,2024-10-24 16:51:54.807907
585.94,535.42,2024-10-24 16:51:54.837945
584.38,537.50,2024-10-24 16:51:54.869612
584.38,535.42,2024-10-24 16:51:54.904053
584.38,537.50,2024-10-24 16:51:54.935359
585.94,535.42,2024-10-24 16:51:54.966272
584.38,537.50,2024-10-24 16:51:54.997648
584.38,537.50,2024-10-24 16:51:55.046238
585.94,537.50,2024-10-24 16:51:55.077273
584.38,537.50,2024-10-24 16:51:55.110978
584.38,537.50,2024-10-24 16:51:55.141703
581.25,537.50,2024-10-24 16:51:55.174385
581.25,537.50,2024-10-24 16:51:55.204457
564.06,543.75,2024-10-24 16:51:55.236904
562.50,545.83,2024-10-24 16:51:55.285904
559.38,543.75,2024-10-24 16:51:55.325471
556.25,541.67,2024-10-24 16:51:55.348847
571.88,541.67,2024-10-24 16:51:55.380845
568.75,539.58,2024-10-24 16:51:55.412944
550.00,541.67,2024-10-24 16:51:55.446414
568.75,537.50,2024-10-24 16:51:55.476408
567.19,535.42,2024-10-24 16:51:55.510206
565.62,533.33,2024-10-24 16:51:55.557601
546.88,535.42,2024-10-24 16:51:55.589628
546.88,527.08,2024-10-24 16:51:55.621716
571.88,516.67,2024-10-24 16:51:55.652643
575.00,500.00,2024-10-24 16:51:55.687206
575.00,481.25,2024-10-24 16:51:55.718061
571.88,468.75,2024-10-24 16:51:55.749059
567.19,466.67,2024-10-24 16:51:55.781055
567.19,466.67,2024-10-24 16:51:55.793056
565.62,456.25,2024-10-24 16:51:55.862609
567.19,450.00,2024-10-24 16:51:55.893731
567.19,435.42,2024-10-24 16:51:55.927116
559.38,416.67,2024-10-24 16:51:55.957030
550.00,391.67,2024-10-24 16:51:55.987600
539.06,366.67,2024-10-24 16:51:56.024093
532.81,354.17,2024-10-24 16:51:56.055328
532.81,354.17,2024-10-24 16:51:56.072843
534.38,345.83,2024-10-24 16:51:56.102540
537.50,339.58,2024-10-24 16:51:56.136521
543.75,341.67,2024-10-24 16:51:56.166347
546.88,347.92,2024-10-24 16:51:56.198594
546.88,337.50,2024-10-24 16:51:56.261231
543.75,329.17,2024-10-24 16:51:56.294965
545.31,322.92,2024-10-24 16:51:56.343023
545.31,322.92,2024-10-24 16:51:56.353360
545.31,316.67,2024-10-24 16:51:56.375023
540.62,310.42,2024-10-24 16:51:56.407409
542.19,306.25,2024-10-24 16:51:56.440828
542.19,306.25,2024-10-24 16:51:56.470454
542.19,310.42,2024-10-24 16:51:56.501894
543.75,322.92,2024-10-24 16:51:56.534851
546.88,337.50,2024-10-24 16:51:56.564394
545.31,352.08,2024-10-24 16:51:56.613681
548.44,360.42,2024-10-24 16:51:56.644128
553.12,372.92,2024-10-24 16:51:56.678282
76.56,822.92,2024-10-24 16:51:56.710526
109.38,785.42,2024-10-24 16:51:56.744627
143.75,758.33,2024-10-24 16:51:56.775069
181.25,727.08,2024-10-24 16:51:56.807003
306.25,635.42,2024-10-24 16:51:56.839866
329.69,625.00,2024-10-24 16:51:56.886935
345.31,616.67,2024-10-24 16:51:56.919294
365.62,608.33,2024-10-24 16:51:56.950616
381.25,604.17,2024-10-24 16:51:56.982355
396.88,602.08,2024-10-24 16:51:57.014336
412.50,606.25,2024-10-24 16:51:57.046810
426.56,604.17,2024-10-24 16:51:57.078885
435.94,606.25,2024-10-24 16:51:57.110681
443.75,604.17,2024-10-24 16:51:57.159675
448.44,604.17,2024-10-24 16:51:57.190463
454.69,602.08,2024-10-24 16:51:57.224345
459.38,597.92,2024-10-24 16:51:57.255885
467.19,593.75,2024-10-24 16:51:57.287042
478.12,597.92,2024-10-24 16:51:57.318508
501.56,593.75,2024-10-24 16:51:57.351684
501.56,593.75,2024-10-24 16:51:57.366892
518.75,591.67,2024-10-24 16:51:57.398029
554.69,625.00,2024-10-24 16:51:57.464028
565.62,637.50,2024-10-24 16:51:57.494077
579.69,652.08,2024-10-24 16:51:57.528292
587.50,666.67,2024-10-24 16:51:57.558639
595.31,677.08,2024-10-24 16:51:57.593373
600.00,685.42,2024-10-24 16:51:57.620607
600.00,685.42,2024-10-24 16:51:57.632747
606.25,693.75,2024-10-24 16:51:57.669042
609.38,704.17,2024-10-24 16:51:57.701968
606.25,720.83,2024-10-24 16:51:57.734069
604.69,731.25,2024-10-24 16:51:57.767377
600.00,739.58,2024-10-24 16:51:57.798672
593.75,747.92,2024-10-24 16:51:57.861917
592.19,745.83,2024-10-24 16:51:57.894764
592.19,745.83,2024-10-24 16:51:57.912345
590.62,743.75,2024-10-24 16:51:57.942349
592.19,743.75,2024-10-24 16:51:57.974438
593.75,745.83,2024-10-24 16:51:58.007462
596.88,747.92,2024-10-24 16:51:58.041019
596.88,739.58,2024-10-24 16:51:58.070455
596.88,727.08,2024-10-24 16:51:58.102555
598.44,716.67,2024-10-24 16:51:58.133664
600.00,708.33,2024-10-24 16:51:58.181555
601.56,700.00,2024-10-24 16:51:58.214572
603.12,693.75,2024-10-24 16:51:58.246242
604.69,687.50,2024-10-24 16:51:58.278612
606.25,681.25,2024-10-24 16:51:58.310688
607.81,675.00,2024-10-24 16:51:58.342592
607.81,668.75,2024-10-24 16:51:58.374189
606.25,660.42,2024-10-24 16:51:58.407013
604.69,647.92,2024-10-24 16:51:58.454357
601.56,637.50,2024-10-24 16:51:58.487441
600.00,629.17,2024-10-24 16:51:58.519164
598.44,620.83,2024-10-24 16:51:58.550140
600.00,616.67,2024-10-24 16:51:58.581190
601.56,612.50,2024-10-24 16:51:58.613523
604.69,612.50,2024-10-24 16:51:58.645907
606.25,610.42,2024-10-24 16:51:58.678421
609.38,606.25,2024-10-24 16:51:58.729927
609.38,600.00,2024-10-24 16:51:58.758622
609.38,593.75,2024-10-24 16:51:58.790256
609.38,589.58,2024-10-24 16:51:58.821834
607.81,583.33,2024-10-24 16:51:58.854636
607.81,579.17,2024-10-24 16:51:58.886798
609.38,575.00,2024-10-24 16:51:58.918441
609.38,572.92,2024-10-24 16:51:58.950709
609.38,572.92,2024-10-24 16:51:58.965085
610.94,570.83,2024-10-24 16:51:58.998418
617.19,562.50,2024-10-24 16:51:59.062278
620.31,556.25,2024-10-24 16:51:59.094962
623.44,550.00,2024-10-24 16:51:59.128769
628.12,541.67,2024-10-24 16:51:59.158754
634.38,533.33,2024-10-24 16:51:59.188535
634.38,533.33,2024-10-24 16:51:59.198995
640.62,527.08,2024-10-24 16:51:59.238517
645.31,522.92,2024-10-24 16:51:59.271231
650.00,516.67,2024-10-24 16:51:59.303826
653.12,512.50,2024-10-24 16:51:59.334654
656.25,508.33,2024-10-24 16:51:59.366485
659.38,510.42,2024-10-24 16:51:59.398098
662.50,510.42,2024-10-24 16:51:59.460089
662.50,510.42,2024-10-24 16:51:59.476802
662.50,512.50,2024-10-24 16:51:59.511454
662.50,510.42,2024-10-24 16:51:59.543397
662.50,510.42,2024-10-24 16:51:59.576532
659.38,510.42,2024-10-24 16:51:59.606322
657.81,510.42,2024-10-24 16:51:59.638599
656.25,512.50,2024-10-24 16:51:59.670405
653.12,514.58,2024-10-24 16:51:59.702082
646.88,518.75,2024-10-24 16:51:59.735079
643.75,525.00,2024-10-24 16:51:59.784399
643.75,535.42,2024-10-24 16:51:59.813977
645.31,550.00,2024-10-24 16:51:59.846287
645.31,566.67,2024-10-24 16:51:59.879200
642.19,579.17,2024-10-24 16:51:59.909877
639.06,591.67,2024-10-24 16:51:59.939486
634.38,604.17,2024-10-24 16:51:59.973487
629.69,618.75,2024-10-24 16:52:00.023352
625.00,631.25,2024-10-24 16:52:00.053356
617.19,641.67,2024-10-24 16:52:00.087987
610.94,652.08,2024-10-24 16:52:00.119014
603.12,664.58,2024-10-24 16:52:00.150311
595.31,677.08,2024-10-24 16:52:00.182237
587.50,693.75,2024-10-24 16:52:00.214471
576.56,712.50,2024-10-24 16:52:00.247498
565.62,733.33,2024-10-24 16:52:00.292275
556.25,756.25,2024-10-24 16:52:00.325055
546.88,775.00,2024-10-24 16:52:00.356051
539.06,791.67,2024-10-24 16:52:00.387981
528.12,806.25,2024-10-24 16:52:00.419203
515.62,818.75,2024-10-24 16:52:00.452928
501.56,827.08,2024-10-24 16:52:00.484928
487.50,833.33,2024-10-24 16:52:00.515551
487.50,833.33,2024-10-24 16:52:00.536222
473.44,837.50,2024-10-24 16:52:00.564350
457.81,841.67,2024-10-24 16:52:00.595270
429.69,845.83,2024-10-24 16:52:00.662702
417.19,845.83,2024-10-24 16:52:00.692896
404.69,841.67,2024-10-24 16:52:00.723767
393.75,835.42,2024-10-24 16:52:00.757931
381.25,825.00,2024-10-24 16:52:00.789257
381.25,825.00,2024-10-24 16:52:00.802385
371.88,814.58,2024-10-24 16:52:00.837062
362.50,800.00,2024-10-24 16:52:00.868145
354.69,787.50,2024-10-24 16:52:00.901136
348.44,775.00,2024-10-24 16:52:00.932770
345.31,762.50,2024-10-24 16:52:00.964990
342.19,752.08,2024-10-24 16:52:00.995068
340.62,741.67,2024-10-24 16:52:01.028818
339.06,733.33,2024-10-24 16:52:01.076819
339.06,725.00,2024-10-24 16:52:01.108909
337.50,716.67,2024-10-24 16:52:01.140617
337.50,710.42,2024-10-24 16:52:01.172618
337.50,702.08,2024-10-24 16:52:01.203615
337.50,695.83,2024-10-24 16:52:01.237438
337.50,687.50,2024-10-24 16:52:01.267512
337.50,679.17,2024-10-24 16:52:01.302417
339.06,672.92,2024-10-24 16:52:01.348020
342.19,662.50,2024-10-24 16:52:01.380022
343.75,652.08,2024-10-24 16:52:01.414123
346.88,643.75,2024-10-24 16:52:01.446876
351.56,635.42,2024-10-24 16:52:01.477949
356.25,627.08,2024-10-24 16:52:01.509809
362.50,616.67,2024-10-24 16:52:01.540495
368.75,608.33,2024-10-24 16:52:01.571895
378.12,600.00,2024-10-24 16:52:01.620923
385.94,589.58,2024-10-24 16:52:01.652618
395.31,579.17,2024-10-24 16:52:01.685754
403.12,575.00,2024-10-24 16:52:01.716774
432.81,570.83,2024-10-24 16:52:01.749391
446.88,562.50,2024-10-24 16:52:01.779464
456.25,552.08,2024-10-24 16:52:01.813500
467.19,541.67,2024-10-24 16:52:01.862206
475.00,533.33,2024-10-24 16:52:01.894207
484.38,527.08,2024-10-24 16:52:01.924383
493.75,520.83,2024-10-24 16:52:01.958098
504.69,512.50,2024-10-24 16:52:01.990100
510.94,514.58,2024-10-24 16:52:02.022206
531.25,502.08,2024-10-24 16:52:02.053918
537.50,510.42,2024-10-24 16:52:02.085919
537.50,510.42,2024-10-24 16:52:02.092048
540.62,527.08,2024-10-24 16:52:02.132727
562.50,514.58,2024-10-24 16:52:02.165729
576.56,516.67,2024-10-24 16:52:02.197786
603.12,525.00,2024-10-24 16:52:02.261517
620.31,531.25,2024-10-24 16:52:02.292519
637.50,543.75,2024-10-24 16:52:02.325609
651.56,558.33,2024-10-24 16:52:02.357275
651.56,558.33,2024-10-24 16:52:02.374274
665.62,572.92,2024-10-24 16:52:02.406276
681.25,591.67,2024-10-24 16:52:02.437074
695.31,610.42,2024-10-24 16:52:02.469076
704.69,629.17,2024-10-24 16:52:02.501330
709.38,645.83,2024-10-24 16:52:02.534056
718.75,664.58,2024-10-24 16:52:02.565057
721.88,685.42,2024-10-24 16:52:02.599057
723.44,708.33,2024-10-24 16:52:02.629841
725.00,737.50,2024-10-24 16:52:02.675988
723.44,762.50,2024-10-24 16:52:02.707929
715.62,785.42,2024-10-24 16:52:02.740651
706.25,800.00,2024-10-24 16:52:02.774649
695.31,814.58,2024-10-24 16:52:02.804714
681.25,825.00,2024-10-24 16:52:02.837102
667.19,833.33,2024-10-24 16:52:02.869103
651.56,837.50,2024-10-24 16:52:02.918158
635.94,837.50,2024-10-24 16:52:02.949853
617.19,833.33,2024-10-24 16:52:02.981850
600.00,825.00,2024-10-24 16:52:03.014006
579.69,814.58,2024-10-24 16:52:03.045403
560.94,802.08,2024-10-24 16:52:03.077495
543.75,787.50,2024-10-24 16:52:03.109496
528.12,770.83,2024-10-24 16:52:03.142204
510.94,750.00,2024-10-24 16:52:03.191190
496.88,725.00,2024-10-24 16:52:03.222282
482.81,697.92,2024-10-24 16:52:03.255972
470.31,670.83,2024-10-24 16:52:03.284967
457.81,647.92,2024-10-24 16:52:03.317256
450.00,629.17,2024-10-24 16:52:03.349973
443.75,614.58,2024-10-24 16:52:03.381973
440.62,604.17,2024-10-24 16:52:03.413976
440.62,593.75,2024-10-24 16:52:03.460709
440.62,587.50,2024-10-24 16:52:03.492557
439.06,581.25,2024-10-24 16:52:03.524733
439.06,575.00,2024-10-24 16:52:03.557432
437.50,572.92,2024-10-24 16:52:03.587431
435.94,568.75,2024-10-24 16:52:03.621501
434.38,568.75,2024-10-24 16:52:03.653170
431.25,568.75,2024-10-24 16:52:03.701867
431.25,568.75,2024-10-24 16:52:03.710863
428.12,570.83,2024-10-24 16:52:03.731607
425.00,572.92,2024-10-24 16:52:03.764620
421.88,572.92,2024-10-24 16:52:03.796620
418.75,572.92,2024-10-24 16:52:03.861417
414.06,575.00,2024-10-24 16:52:03.893416
412.50,575.00,2024-10-24 16:52:03.925521
412.50,575.00,2024-10-24 16:52:03.932032
410.94,577.08,2024-10-24 16:52:03.974045
409.38,579.17,2024-10-24 16:52:04.005039
407.81,581.25,2024-10-24 16:52:04.036869
409.38,583.33,2024-10-24 16:52:04.070162
410.94,583.33,2024-10-24 16:52:04.102165
412.50,583.33,2024-10-24 16:52:04.134422
412.50,583.33,2024-10-24 16:52:04.165421
412.50,583.33,2024-10-24 16:52:04.197423
410.94,585.42,2024-10-24 16:52:04.246249
409.38,589.58,2024-10-24 16:52:04.278243
406.25,591.67,2024-10-24 16:52:04.310242
400.00,595.83,2024-10-24 16:52:04.341023
392.19,600.00,2024-10-24 16:52:04.374020
384.38,606.25,2024-10-24 16:52:04.407020
373.44,612.50,2024-10-24 16:52:04.437436
364.06,620.83,2024-10-24 16:52:04.470442
351.56,631.25,2024-10-24 16:52:04.517435
340.62,643.75,2024-10-24 16:52:04.547117
328.12,654.17,2024-10-24 16:52:04.580134
317.19,668.75,2024-10-24 16:52:04.613118
306.25,683.33,2024-10-24 16:52:04.644904
296.88,697.92,2024-10-24 16:52:04.677899
289.06,712.50,2024-10-24 16:52:04.708902
281.25,722.92,2024-10-24 16:52:04.756692
275.00,735.42,2024-10-24 16:52:04.789688
270.31,743.75,2024-10-24 16:52:04.820700
267.19,750.00,2024-10-24 16:52:04.853394
265.62,754.17,2024-10-24 16:52:04.885393
265.62,754.17,2024-10-24 16:52:04.917395
268.75,752.08,2024-10-24 16:52:04.950060
271.88,750.00,2024-10-24 16:52:04.982063
271.88,750.00,2024-10-24 16:52:04.987054
284.38,733.33,2024-10-24 16:52:05.061020
293.75,720.83,2024-10-24 16:52:05.094017
304.69,708.33,2024-10-24 16:52:05.125770
315.62,693.75,2024-10-24 16:52:05.159388
328.12,679.17,2024-10-24 16:52:05.189383
340.62,664.58,2024-10-24 16:52:05.221475
353.12,650.00,2024-10-24 16:52:05.253914
353.12,650.00,2024-10-24 16:52:05.270915
364.06,639.58,2024-10-24 16:52:05.301912
375.00,627.08,2024-10-24 16:52:05.332919
385.94,614.58,2024-10-24 16:52:05.365675
381.25,608.33,2024-10-24 16:52:05.397779
407.81,591.67,2024-10-24 16:52:05.462505
420.31,583.33,2024-10-24 16:52:05.493497
417.19,589.58,2024-10-24 16:52:05.541283
417.19,589.58,2024-10-24 16:52:05.554283
432.81,572.92,2024-10-24 16:52:05.573283
443.75,568.75,2024-10-24 16:52:05.605283
454.69,558.33,2024-10-24 16:52:05.637934
471.88,537.50,2024-10-24 16:52:05.669932
468.75,541.67,2024-10-24 16:52:05.701934
471.88,520.83,2024-10-24 16:52:05.733126
465.62,529.17,2024-10-24 16:52:05.766822
476.56,508.33,2024-10-24 16:52:05.813131
481.25,510.42,2024-10-24 16:52:05.846333
481.25,514.58,2024-10-24 16:52:05.877331
489.06,508.33,2024-10-24 16:52:05.909334
498.44,497.92,2024-10-24 16:52:05.942854
504.69,487.50,2024-10-24 16:52:05.972853
504.69,485.42,2024-10-24 16:52:06.003851
509.38,479.17,2024-10-24 16:52:06.037684
518.75,466.67,2024-10-24 16:52:06.085688
528.12,460.42,2024-10-24 16:52:06.117687
529.69,462.50,2024-10-24 16:52:06.149278
529.69,464.58,2024-10-24 16:52:06.181276
529.69,470.83,2024-10-24 16:52:06.213274
531.25,475.00,2024-10-24 16:52:06.245072
529.69,479.17,2024-10-24 16:52:06.278333
532.81,481.25,2024-10-24 16:52:06.308344
532.81,487.50,2024-10-24 16:52:06.358644
539.06,493.75,2024-10-24 16:52:06.389635
534.38,500.00,2024-10-24 16:52:06.421638
529.69,506.25,2024-10-24 16:52:06.454041
525.00,508.33,2024-10-24 16:52:06.485475
518.75,506.25,2024-10-24 16:52:06.517476
509.38,506.25,2024-10-24 16:52:06.550296
501.56,512.50,2024-10-24 16:52:06.597298
501.56,512.50,2024-10-24 16:52:06.608296
485.94,520.83,2024-10-24 16:52:06.659931
481.25,520.83,2024-10-24 16:52:06.693936
478.12,522.92,2024-10-24 16:52:06.725060
475.00,522.92,2024-10-24 16:52:06.756742
471.88,520.83,2024-10-24 16:52:06.789737
470.31,520.83,2024-10-24 16:52:06.820846
470.31,520.83,2024-10-24 16:52:06.830873
468.75,520.83,2024-10-24 16:52:06.869568
467.19,525.00,2024-10-24 16:52:06.901562
465.62,531.25,2024-10-24 16:52:06.933677
462.50,539.58,2024-10-24 16:52:06.965354
457.81,547.92,2024-10-24 16:52:06.997351
453.12,560.42,2024-10-24 16:52:07.061139
451.56,564.58,2024-10-24 16:52:07.093126
451.56,564.58,2024-10-24 16:52:07.100127
446.88,566.67,2024-10-24 16:52:07.142875
442.19,570.83,2024-10-24 16:52:07.173876
437.50,581.25,2024-10-24 16:52:07.205879
432.81,597.92,2024-10-24 16:52:07.237969
434.38,618.75,2024-10-24 16:52:07.271589
442.19,643.75,2024-10-24 16:52:07.302705
454.69,668.75,2024-10-24 16:52:07.334247
471.88,687.50,2024-10-24 16:52:07.382445
490.62,706.25,2024-10-24 16:52:07.415296
509.38,725.00,2024-10-24 16:52:07.446017
523.44,739.58,2024-10-24 16:52:07.478481
531.25,754.17,2024-10-24 16:52:07.511735
534.38,766.67,2024-10-24 16:52:07.543595
537.50,781.25,2024-10-24 16:52:07.575591
543.75,795.83,2024-10-24 16:52:07.603589
553.12,810.42,2024-10-24 16:52:07.654373
564.06,822.92,2024-10-24 16:52:07.685373
570.31,831.25,2024-10-24 16:52:07.720375
571.88,829.17,2024-10-24 16:52:07.751101
562.50,822.92,2024-10-24 16:52:07.782331
553.12,812.50,2024-10-24 16:52:07.813331
542.19,800.00,2024-10-24 16:52:07.846728
529.69,789.58,2024-10-24 16:52:07.876730
517.19,779.17,2024-10-24 16:52:07.926732
506.25,766.67,2024-10-24 16:52:07.959342
495.31,752.08,2024-10-24 16:52:07.990342
485.94,739.58,2024-10-24 16:52:08.026435
479.69,725.00,2024-10-24 16:52:08.054053
473.44,710.42,2024-10-24 16:52:08.086301
467.19,695.83,2024-10-24 16:52:08.117247
459.38,681.25,2024-10-24 16:52:08.150512
459.38,681.25,2024-10-24 16:52:08.160512
446.88,664.58,2024-10-24 16:52:08.198787
426.56,635.42,2024-10-24 16:52:08.261507
417.19,620.83,2024-10-24 16:52:08.293603
412.50,612.50,2024-10-24 16:52:08.327521
414.06,612.50,2024-10-24 16:52:08.358831
417.19,610.42,2024-10-24 16:52:08.391305
420.31,608.33,2024-10-24 16:52:08.439497
420.31,608.33,2024-10-24 16:52:08.453022
420.31,600.00,2024-10-24 16:52:08.472055
420.31,593.75,2024-10-24 16:52:08.503706
418.75,587.50,2024-10-24 16:52:08.535921
418.75,583.33,2024-10-24 16:52:08.566441
415.62,577.08,2024-10-24 16:52:08.598000
406.25,564.58,2024-10-24 16:52:08.662816
406.25,564.58,2024-10-24 16:52:08.685127
401.56,558.33,2024-10-24 16:52:08.709794
395.31,552.08,2024-10-24 16:52:08.743595
389.06,543.75,2024-10-24 16:52:08.774174
384.38,537.50,2024-10-24 16:52:08.808276
379.69,533.33,2024-10-24 16:52:08.838647
381.25,535.42,2024-10-24 16:52:08.870854
384.38,541.67,2024-10-24 16:52:08.903412
387.50,545.83,2024-10-24 16:52:08.935128
387.50,547.92,2024-10-24 16:52:08.982414
387.50,547.92,2024-10-24 16:52:09.013635
387.50,547.92,2024-10-24 16:52:09.046516
390.62,552.08,2024-10-24 16:52:09.078762
396.88,560.42,2024-10-24 16:52:09.110450
400.00,568.75,2024-10-24 16:52:09.142936
404.69,577.08,2024-10-24 16:52:09.172412
410.94,589.58,2024-10-24 16:52:09.205303
414.06,600.00,2024-10-24 16:52:09.254846
417.19,616.67,2024-10-24 16:52:09.285562
420.31,627.08,2024-10-24 16:52:09.317193
423.44,635.42,2024-10-24 16:52:09.350528
425.00,645.83,2024-10-24 16:52:09.382144
426.56,654.17,2024-10-24 16:52:09.414602
429.69,664.58,2024-10-24 16:52:09.446513
432.81,677.08,2024-10-24 16:52:09.497301
432.81,689.58,2024-10-24 16:52:09.525885
431.25,704.17,2024-10-24 16:52:09.558303
429.69,722.92,2024-10-24 16:52:09.587297
423.44,750.00,2024-10-24 16:52:09.623132
418.75,781.25,2024-10-24 16:52:09.655217
412.50,816.67,2024-10-24 16:52:09.685454
409.38,852.08,2024-10-24 16:52:09.718277
409.38,852.08,2024-10-24 16:52:09.739554
404.69,875.00,2024-10-24 16:52:09.766982
401.56,887.50,2024-10-24 16:52:09.797733
395.31,904.17,2024-10-24 16:52:09.863254
395.31,904.17,2024-10-24 16:52:09.892188
396.88,906.25,2024-10-24 16:52:09.926423
396.88,912.50,2024-10-24 16:52:09.958254
396.88,916.67,2024-10-24 16:52:09.992650
396.88,916.67,2024-10-24 16:52:10.004764
396.88,918.75,2024-10-24 16:52:10.039634
393.75,922.92,2024-10-24 16:52:10.070200
393.75,927.08,2024-10-24 16:52:10.102428
395.31,931.25,2024-10-24 16:52:10.134881
393.75,935.42,2024-10-24 16:52:10.165802
392.19,935.42,2024-10-24 16:52:10.197423
390.62,935.42,2024-10-24 16:52:10.279310
390.62,935.42,2024-10-24 16:52:10.287308
