x-coordinate,y-coordinate,date,time
604.69,989.58,2024-10-29,16:14:32.852201
625.00,993.75,2024-10-29,16:14:32.896728
17.19,729.17,2024-10-29,16:14:48.128492
62.50,833.33,2024-10-29,16:14:48.177006
62.50,833.33,2024-10-29,16:14:48.186035
76.56,841.67,2024-10-29,16:14:48.224904
78.12,845.83,2024-10-29,16:14:48.272792
78.12,845.83,2024-10-29,16:14:48.278035
84.38,843.75,2024-10-29,16:14:48.320940
85.94,850.00,2024-10-29,16:14:48.368532
85.94,850.00,2024-10-29,16:14:48.387806
81.25,858.33,2024-10-29,16:14:48.435914
81.25,858.33,2024-10-29,16:14:48.450771
78.12,862.50,2024-10-29,16:14:48.482109
78.12,860.42,2024-10-29,16:14:48.530693
79.69,856.25,2024-10-29,16:14:48.577040
79.69,856.25,2024-10-29,16:14:48.591208
81.25,852.08,2024-10-29,16:14:48.624833
81.25,850.00,2024-10-29,16:14:48.673651
81.25,850.00,2024-10-29,16:14:48.684869
81.25,850.00,2024-10-29,16:14:48.720464
81.25,850.00,2024-10-29,16:14:48.768003
81.25,850.00,2024-10-29,16:14:48.778769
81.25,852.08,2024-10-29,16:14:48.836949
81.25,852.08,2024-10-29,16:14:48.857148
78.12,854.17,2024-10-29,16:14:48.881978
71.88,860.42,2024-10-29,16:14:48.928358
59.38,870.83,2024-10-29,16:14:48.976863
59.38,870.83,2024-10-29,16:14:48.996626
35.94,910.42,2024-10-29,16:14:49.024335
6.25,983.33,2024-10-29,16:14:49.073033
6.25,983.33,2024-10-29,16:14:49.090929
17.19,847.92,2024-10-29,16:14:51.184973
70.31,752.08,2024-10-29,16:14:51.236051
70.31,752.08,2024-10-29,16:14:51.253793
90.62,689.58,2024-10-29,16:14:51.286794
114.06,608.33,2024-10-29,16:14:51.328746
159.38,541.67,2024-10-29,16:14:51.378274
159.38,541.67,2024-10-29,16:14:51.394807
198.44,512.50,2024-10-29,16:14:51.425135
198.44,512.50,2024-10-29,16:14:51.441170
218.75,497.92,2024-10-29,16:14:51.489622
223.44,485.42,2024-10-29,16:14:51.536559
223.44,485.42,2024-10-29,16:14:51.550692
256.25,502.08,2024-10-29,16:14:51.584850
87.50,868.75,2024-10-29,16:14:51.638016
87.50,868.75,2024-10-29,16:14:51.658964
95.31,858.33,2024-10-29,16:14:51.681544
98.44,854.17,2024-10-29,16:14:51.730884
95.31,854.17,2024-10-29,16:14:51.776708
95.31,854.17,2024-10-29,16:14:51.781797
96.88,856.25,2024-10-29,16:14:51.841869
96.88,856.25,2024-10-29,16:14:51.861863
96.88,856.25,2024-10-29,16:14:51.889145
96.88,856.25,2024-10-29,16:14:51.937476
96.88,856.25,2024-10-29,16:14:51.953794
95.31,856.25,2024-10-29,16:14:51.986856
93.75,854.17,2024-10-29,16:14:52.036888
93.75,854.17,2024-10-29,16:14:52.047929
95.31,852.08,2024-10-29,16:14:52.084831
96.88,847.92,2024-10-29,16:14:52.128758
101.56,841.67,2024-10-29,16:14:52.176948
101.56,841.67,2024-10-29,16:14:52.187184
104.69,837.50,2024-10-29,16:14:52.241090
104.69,837.50,2024-10-29,16:14:52.250791
106.25,837.50,2024-10-29,16:14:52.288971
106.25,835.42,2024-10-29,16:14:52.336853
106.25,835.42,2024-10-29,16:14:52.343678
103.12,837.50,2024-10-29,16:14:52.386739
101.56,839.58,2024-10-29,16:14:52.436048
101.56,839.58,2024-10-29,16:14:52.453302
101.56,841.67,2024-10-29,16:14:52.480035
92.19,845.83,2024-10-29,16:14:52.528796
92.19,845.83,2024-10-29,16:14:52.546860
89.06,850.00,2024-10-29,16:14:52.595988
87.50,850.00,2024-10-29,16:14:52.626084
89.06,850.00,2024-10-29,16:14:52.673882
89.06,850.00,2024-10-29,16:14:52.686822
92.19,845.83,2024-10-29,16:14:52.704290
92.19,847.92,2024-10-29,16:14:52.752123
87.50,850.00,2024-10-29,16:14:52.784889
85.94,852.08,2024-10-29,16:14:52.836080
85.94,852.08,2024-10-29,16:14:52.843840
82.81,852.08,2024-10-29,16:14:52.865285
82.81,852.08,2024-10-29,16:14:52.912789
82.81,852.08,2024-10-29,16:14:52.945271
81.25,852.08,2024-10-29,16:14:52.993787
79.69,854.17,2024-10-29,16:14:53.025186
78.12,856.25,2024-10-29,16:14:53.073602
78.12,856.25,2024-10-29,16:14:53.090744
79.69,858.33,2024-10-29,16:14:53.106062
79.69,858.33,2024-10-29,16:14:53.152776
79.69,858.33,2024-10-29,16:14:53.184990
79.69,856.25,2024-10-29,16:14:53.235944
79.69,856.25,2024-10-29,16:14:53.247028
81.25,854.17,2024-10-29,16:14:53.267696
81.25,854.17,2024-10-29,16:14:53.313719
82.81,852.08,2024-10-29,16:14:53.345124
84.38,854.17,2024-10-29,16:14:53.393966
84.38,856.25,2024-10-29,16:14:53.426422
81.25,860.42,2024-10-29,16:14:53.472998
81.25,860.42,2024-10-29,16:14:53.492877
78.12,862.50,2024-10-29,16:14:53.508813
76.56,864.58,2024-10-29,16:14:53.553583
71.88,872.92,2024-10-29,16:14:53.584362
65.62,883.33,2024-10-29,16:14:53.638585
65.62,883.33,2024-10-29,16:14:53.649992
62.50,885.42,2024-10-29,16:14:53.666870
59.38,887.50,2024-10-29,16:14:53.714077
56.25,895.83,2024-10-29,16:14:53.745954
54.69,902.08,2024-10-29,16:14:53.793063
54.69,908.33,2024-10-29,16:14:53.824246
48.44,912.50,2024-10-29,16:14:53.872805
48.44,912.50,2024-10-29,16:14:53.881589
35.94,931.25,2024-10-29,16:14:53.920322
35.94,931.25,2024-10-29,16:14:53.928962
25.00,956.25,2024-10-29,16:14:53.984742
17.19,977.08,2024-10-29,16:14:55.888801
89.06,883.33,2024-10-29,16:14:55.936858
89.06,883.33,2024-10-29,16:14:55.955875
12.50,977.08,2024-10-29,16:14:55.984596
7.81,989.58,2024-10-29,16:15:10.416885
12.50,977.08,2024-10-29,16:15:10.464384
12.50,977.08,2024-10-29,16:15:10.474205
18.75,966.67,2024-10-29,16:15:10.520283
7.81,983.33,2024-10-29,16:15:10.720850
17.19,968.75,2024-10-29,16:15:10.769102
17.19,968.75,2024-10-29,16:15:10.785252
21.88,964.58,2024-10-29,16:15:10.816923
39.06,952.08,2024-10-29,16:15:10.864832
39.06,952.08,2024-10-29,16:15:10.879208
37.50,945.83,2024-10-29,16:15:10.916907
31.25,954.17,2024-10-29,16:15:10.962748
31.25,954.17,2024-10-29,16:15:10.972693
29.69,956.25,2024-10-29,16:15:11.025023
39.06,933.33,2024-10-29,16:15:11.072642
39.06,933.33,2024-10-29,16:15:11.080648
43.75,925.00,2024-10-29,16:15:11.120883
50.00,920.83,2024-10-29,16:15:11.168976
50.00,920.83,2024-10-29,16:15:11.176652
60.94,908.33,2024-10-29,16:15:11.216791
75.00,900.00,2024-10-29,16:15:11.264984
75.00,900.00,2024-10-29,16:15:11.270997
78.12,893.75,2024-10-29,16:15:11.318771
78.12,893.75,2024-10-29,16:15:11.376859
78.12,893.75,2024-10-29,16:15:11.396001
75.00,897.92,2024-10-29,16:15:11.424134
70.31,891.67,2024-10-29,16:15:11.471861
70.31,891.67,2024-10-29,16:15:11.489915
73.44,879.17,2024-10-29,16:15:11.520660
73.44,858.33,2024-10-29,16:15:11.568778
73.44,858.33,2024-10-29,16:15:11.581854
75.00,827.08,2024-10-29,16:15:11.617149
104.69,743.75,2024-10-29,16:15:11.664566
104.69,743.75,2024-10-29,16:15:11.677008
117.19,725.00,2024-10-29,16:15:11.718690
129.69,708.33,2024-10-29,16:15:11.779047
129.69,708.33,2024-10-29,16:15:11.784036
137.50,708.33,2024-10-29,16:15:11.824641
150.00,725.00,2024-10-29,16:15:11.872777
150.00,725.00,2024-10-29,16:15:11.879871
154.69,714.58,2024-10-29,16:15:11.920669
164.06,677.08,2024-10-29,16:15:11.968761
164.06,677.08,2024-10-29,16:15:11.988785
164.06,741.67,2024-10-29,16:15:12.018659
93.75,750.00,2024-10-29,16:15:12.064753
93.75,750.00,2024-10-29,16:15:12.084233
93.75,752.08,2024-10-29,16:15:12.130129
110.94,812.50,2024-10-29,16:15:12.178749
110.94,812.50,2024-10-29,16:15:12.194034
101.56,812.50,2024-10-29,16:15:12.224815
81.25,814.58,2024-10-29,16:15:12.273263
81.25,814.58,2024-10-29,16:15:12.286805
68.75,808.33,2024-10-29,16:15:12.320846
75.00,800.00,2024-10-29,16:15:12.369863
75.00,800.00,2024-10-29,16:15:12.379909
76.56,789.58,2024-10-29,16:15:12.418027
71.88,789.58,2024-10-29,16:15:12.465905
71.88,789.58,2024-10-29,16:15:12.473415
59.38,791.67,2024-10-29,16:15:12.530681
48.44,791.67,2024-10-29,16:15:12.576707
48.44,791.67,2024-10-29,16:15:12.596520
53.12,785.42,2024-10-29,16:15:12.626936
59.38,783.33,2024-10-29,16:15:12.672405
59.38,783.33,2024-10-29,16:15:12.693377
56.25,785.42,2024-10-29,16:15:12.721174
28.12,825.00,2024-10-29,16:15:12.768700
28.12,825.00,2024-10-29,16:15:12.783141
